time,amplitude
0.0,0.0
0.01,-3.812239697253972e-07
0.02,-2.067337845801376e-06
0.03,-5.8136056395596825e-06
0.04,-1.1909079148608726e-05
0.05,-2.0507855879259296e-05
0.06,-3.226100670872256e-05
0.07,-4.908322080154903e-05
0.08,-7.351220119744539e-05
0.09,-0.00010661366832209751
0.1,-0.00014619278954342008
0.11,-0.0001864760706666857
0.12,-0.00021982518956065178
0.13,-0.00023956233053468168
0.14,-0.00024200780899263918
0.15,-0.0002273299323860556
0.16,-0.00019928427354898304
0.17,-0.00016363232862204313
0.18,-0.00012626813258975744
0.19,-9.223050437867641e-05
0.2,-6.538026354974136e-05
0.21,-5.2327130106277764e-05
0.22,-7.067262049531564e-05
0.23,-0.00014796010509599
0.24,-0.0003076090360991657
0.25,-0.0005551191279664636
0.26,-0.0008741336641833186
0.27,-0.0012344825081527233
0.28,-0.0016043302603065968
0.29,-0.0019566616974771023
0.3,-0.0022712049540132284
0.31,-0.0025359157007187605
0.32,-0.0027477191761136055
0.33,-0.0029093476478010416
0.34,-0.0030228435061872005
0.35,-0.0030841068364679813
0.36,-0.0030828407034277916
0.37,-0.003009662963449955
0.38,-0.0028630592860281467
0.39,-0.0026495284400880337
0.4,-0.0023805315140634775
0.41,-0.0020692171528935432
0.42,-0.0017271866090595722
0.43,-0.0013638013042509556
0.44,-0.000988322077319026
0.45,-0.0006121632177382708
0.46,-0.0002507723984308541
0.47,7.584062404930592e-05
0.48,0.00034754519583657384
0.49,0.0005519512924365699
0.5,0.0006902877357788384
0.51,0.0007853659917600453
0.52,0.0008906489238142967
0.53,0.0010799632873386145
0.54,0.0014167490880936384
0.55,0.0019267837051302195
0.56,0.0025932537391781807
0.57,0.003376446198672056
0.58,0.004231299739331007
0.59,0.005104132927954197
0.6,0.005923809949308634
0.61,0.006599673070013523
0.62,0.007032480090856552
0.63,0.007141401059925556
0.64,0.0068924883380532265
0.65,0.006314637139439583
0.66,0.005493832286447287
0.67,0.0045406329445540905
0.68,0.003554990515112877
0.69,0.0026129900943487883
0.7,0.0017670239321887493
0.71,0.0010588609147816896
0.72,0.0005434369668364525
0.73,0.00028497702442109585
0.74,0.00031769031193107367
0.75,0.000609440787229687
0.76,0.0010085434187203646
0.77,0.0011880784295499325
0.78,0.0007300684228539467
0.79,-0.0006535068387165666
0.8,-0.002934003248810768
0.81,-0.005748324561864138
0.82,-0.008592735975980759
0.83,-0.011048288084566593
0.84,-0.0128521379083395
0.85,-0.01387812476605177
0.86,-0.014082612469792366
0.87,-0.013424194417893887
0.88,-0.011857753619551659
0.89,-0.00942283496260643
0.9,-0.006327194161713123
0.91,-0.0029835994355380535
0.92,2.8133392333984375e-05
0.93,0.002115741139277816
0.94,0.0028729778714478016
0.95,0.002214621054008603
0.96,0.00038214935921132565
0.97,-0.002203776966780424
0.98,-0.005114644765853882
0.99,-0.00797959417104721
1.0,-0.010488931089639664
1.01,-0.012393299490213394
1.02,-0.013507178984582424
1.03,-0.01372106745839119
1.04,-0.01301173958927393
1.05,-0.01144141610711813
1.06,-0.009121258743107319
1.07,-0.006143959239125252
1.08,-0.002578019630163908
1.09,0.001452562864869833
1.1,0.005691051483154297
1.11,0.009736781939864159
1.12,0.013127641752362251
1.13,0.015472672879695892
1.14,0.016545135527849197
1.15,0.016318367794156075
1.16,0.014945294708013535
1.17,0.012677762657403946
1.18,0.009793456643819809
1.19,0.00658030342310667
1.2,0.003342881565913558
1.21,0.00039251730777323246
1.22,-0.0019901031628251076
1.23,-0.0035986253060400486
1.24,-0.004319795873016119
1.25,-0.004130656830966473
1.26,-0.0030346692074090242
1.27,-0.0009387005120515823
1.28,0.0023503387346863747
1.29,0.006958778016269207
1.3,0.012780250981450081
1.31,0.019458089023828506
1.32,0.02653655782341957
1.33,0.03359159827232361
1.34,0.04020576551556587
1.35,0.04589683189988136
1.36,0.05010620877146721
1.37,0.05229201912879944
1.38,0.052096202969551086
1.39,0.04947289079427719
1.4,0.04473483934998512
1.41,0.03854922205209732
1.42,0.03185063600540161
1.43,0.02560705691576004
1.44,0.02052849344909191
1.45,0.01686672493815422
1.46,0.014382961206138134
1.47,0.012522335164248943
1.48,0.010678326711058617
1.49,0.008370009250938892
1.5,0.0053214747458696365
1.51,0.0014787320978939533
1.52,-0.0030445975717157125
1.53,-0.008057426661252975
1.54,-0.013361254706978798
1.55,-0.018791338428854942
1.56,-0.024283308535814285
1.57,-0.0299457348883152
1.58,-0.03597401827573776
1.59,-0.04240831732749939
1.6,-0.04893035441637039
1.61,-0.05486070737242699
1.62,-0.059420451521873474
1.63,-0.06203755363821983
1.64,-0.06245315074920654
1.65,-0.06069696322083473
1.66,-0.05701719969511032
1.67,-0.05177009850740433
1.68,-0.04534662887454033
1.69,-0.03817275911569595
1.7,-0.030727051198482513
1.71,-0.02361997589468956
1.72,-0.01770223118364811
1.73,-0.013904359191656113
1.74,-0.012804691679775715
1.75,-0.014269762672483921
1.76,-0.017293184995651245
1.77,-0.020113881677389145
1.78,-0.02073710598051548
1.79,-0.017611632123589516
1.8,-0.010108329355716705
1.81,0.0013718139380216599
1.82,0.0157281756401062
1.83,0.031658366322517395
1.84,0.047967806458473206
1.85,0.0637044608592987
1.86,0.07827632874250412
1.87,0.09152241796255112
1.88,0.10353533178567886
1.89,0.11427632719278336
1.9,0.12325835227966309
1.91,0.12953414022922516
1.92,0.1320914775133133
1.93,0.13030046224594116
1.94,0.12403415143489838
1.95,0.1135915070772171
1.96,0.09944213926792145
1.97,0.08182810246944427
1.98,0.0607849545776844
1.99,0.03669402375817299
2.0,0.010802146047353745
2.01,-0.014746027067303658
2.02,-0.037531279027462006
2.03,-0.05565691366791725
2.04,-0.06810802966356277
2.05,-0.07476815581321716
2.06,-0.07629336416721344
2.07,-0.07382428646087646
2.08,-0.06863564997911453
2.09,-0.06187969073653221
2.1,-0.0544438362121582
2.11,-0.04672694951295853
2.12,-0.03835238516330719
2.13,-0.028364965692162514
2.14,-0.01597481779754162
2.15,-0.0012367479503154755
2.16,0.014813126064836979
2.17,0.030685551464557648
2.18,0.045064497739076614
2.19,0.05697290599346161
2.2,0.0656907707452774
2.21,0.0704679787158966
2.22,0.07010652869939804
2.23,0.06320635974407196
2.24,0.04914606735110283
2.25,0.028933893889188766
2.26,0.005314666777849197
2.27,-0.018093280494213104
2.28,-0.038025662302970886
2.29,-0.0522882416844368
2.3,-0.05997577682137489
2.31,-0.061372436583042145
2.32,-0.05751468613743782
2.33,-0.04973951727151871
2.34,-0.039493948221206665
2.35,-0.028276832774281502
2.36,-0.017936017364263535
2.37,-0.011231748387217522
2.38,-0.01137969084084034
2.39,-0.020420413464307785
2.4,-0.03779718279838562
2.41,-0.06006226688623428
2.42,-0.08203892409801483
2.43,-0.09868726134300232
2.44,-0.10639134794473648
2.45,-0.10351052135229111
2.46,-0.09026715904474258
2.47,-0.06796426326036453
2.48,-0.03839442878961563
2.49,-0.003942948766052723
2.5,0.032164350152015686
2.51,0.06581103801727295
2.52,0.09235383570194244
2.53,0.10766872018575668
2.54,0.10939548909664154
2.55,0.0977146327495575
2.56,0.07523610442876816
2.57,0.045837026089429855
2.58,0.013369522988796234
2.59,-0.0188460536301136
2.6,-0.0480632446706295
2.61,-0.07217422872781754
2.62,-0.08988043665885925
2.63,-0.10078106075525284
2.64,-0.10522060841321945
2.65,-0.1040380671620369
2.66,-0.09824617207050323
2.67,-0.0886664167046547
2.68,-0.0758739560842514
2.69,-0.06051528453826904
