time,amplitude
0.0,0.0
0.01,7.277037639141781e-06
0.02,3.944824493373744e-05
0.03,0.00011090157204307616
0.04,0.00022717021056450903
0.05,0.0003913245745934546
0.06,0.0006106691434979439
0.07,0.0009032808593474329
0.08,0.0012960071908310056
0.09,0.0018133637495338917
0.1,0.002467105397954583
0.11,0.003254498587921262
0.12,0.004166795872151852
0.13,0.005196988116949797
0.14,0.006338552571833134
0.15,0.007581259123980999
0.16,0.008911704644560814
0.17,0.010319484397768974
0.18,0.011800509877502918
0.19,0.013352625072002411
0.2,0.014969715848565102
0.21,0.01664046384394169
0.22,0.018352987244725227
0.23,0.0200997032225132
0.24,0.02187727764248848
0.25,0.023684430867433548
0.26,0.02552305907011032
0.27,0.027402760460972786
0.28,0.02933930605649948
0.29,0.03134449943900108
0.3,0.03341652825474739
0.31,0.03553891181945801
0.32,0.03768943250179291
0.33,0.03984825685620308
0.34,0.04199712723493576
0.35,0.044115521013736725
0.36,0.04617837071418762
0.37,0.04815753921866417
0.38,0.050030045211315155
0.39,0.051788873970508575
0.4,0.05344977602362633
0.41,0.055058591067790985
0.42,0.05669490993022919
0.43,0.058448560535907745
0.44,0.06037416681647301
0.45,0.062455616891384125
0.46,0.06461021304130554
0.47,0.06673498451709747
0.48,0.06873373687267303
0.49,0.0704922005534172
0.5,0.07184523344039917
0.51,0.07257145643234253
0.52,0.07243259251117706
0.53,0.07124709337949753
0.54,0.06895144283771515
0.55,0.0656275600194931
0.56,0.06148628517985344
0.57,0.0568021796643734
0.58,0.051852528005838394
0.59,0.04690229892730713
0.6,0.04220905527472496
0.61,0.03804337605834007
0.62,0.03471001237630844
0.63,0.03249150514602661
0.64,0.03152384236454964
0.65,0.031700499355793
0.66,0.03268476575613022
0.67,0.034046269953250885
0.68,0.03538339585065842
0.69,0.0363268107175827
0.7,0.03649959713220596
0.71,0.0355139821767807
0.72,0.03303682804107666
0.73,0.028895260766148567
0.74,0.023145465180277824
0.75,0.01608624868094921
0.76,0.008243419229984283
0.77,0.0003131497651338577
0.78,-0.006967873312532902
0.79,-0.01298205554485321
0.8,-0.017344199120998383
0.81,-0.01986902765929699
0.82,-0.020413018763065338
0.83,-0.01889035291969776
0.84,-0.015539122745394707
0.85,-0.011160464957356453
0.86,-0.007096835412085056
0.87,-0.0048560756258666515
0.88,-0.005639673676341772
0.89,-0.010114727541804314
0.9,-0.01838667131960392
0.91,-0.03016827441751957
0.92,-0.0451190359890461
0.93,-0.06290949136018753
0.94,-0.08288418501615524
0.95,-0.10373006016016006
0.96,-0.12350920587778091
0.97,-0.14018410444259644
0.98,-0.1522250920534134
0.99,-0.15882936120033264
1.0,-0.15987548232078552
1.01,-0.15572969615459442
1.02,-0.14693070948123932
1.03,-0.13408011198043823
1.04,-0.1180340051651001
1.05,-0.1001044362783432
1.06,-0.08214671909809113
1.07,-0.06646589934825897
1.08,-0.05540517345070839
1.09,-0.050792206078767776
1.1,-0.05354912206530571
1.11,-0.06379387527704239
1.12,-0.08144718408584595
1.13,-0.1064833402633667
1.14,-0.1384374350309372
1.15,-0.17584961652755737
1.16,-0.21623508632183075
1.17,-0.2567025423049927
1.18,-0.29465699195861816
1.19,-0.32802098989486694
1.2,-0.355180025100708
1.21,-0.37493252754211426
1.22,-0.38652193546295166
1.23,-0.3897501826286316
1.24,-0.3850548267364502
1.25,-0.3734908699989319
1.26,-0.35663944482803345
1.27,-0.3363962471485138
1.28,-0.314596951007843
1.29,-0.2926251292228699
1.3,-0.27116692066192627
1.31,-0.2502533793449402
1.32,-0.22961761057376862
1.33,-0.20897026360034943
1.34,-0.18793760240077972
1.35,-0.1659109890460968
1.36,-0.14209048449993134
1.37,-0.11581139266490936
1.38,-0.08687877655029297
1.39,-0.05562266707420349
