time,amplitude
0.0,0.0
0.01,2.0583442505994753e-07
0.02,1.1295827562207705e-06
0.03,3.206011797374231e-06
0.04,6.576689884241205e-06
0.05,1.1204943803022616e-05
0.06,1.700879329291638e-05
0.07,2.39784421864897e-05
0.08,3.2114621717482805e-05
0.09,4.1206443711416796e-05
0.1,5.0649559852899984e-05
0.11,5.948643229203299e-05
0.12,6.67376589262858e-05
0.13,7.173256744863465e-05
0.14,7.416359585477039e-05
0.15,7.399750757031143e-05
0.16,7.060391362756491e-05
0.17,6.1012058722553775e-05
0.18,3.986281080869958e-05
0.19,1.8893952073995024e-06
0.2,-5.551199137698859e-05
0.21,-0.00013153886538930237
0.22,-0.00022335111862048507
0.23,-0.0003276878851465881
0.24,-0.0004411035915836692
0.25,-0.0005596312694251537
0.26,-0.0006784988800063729
0.27,-0.0007922018994577229
0.28,-0.0008957757381722331
0.29,-0.0009867849294096231
0.3,-0.001066711382009089
0.31,-0.0011428396683186293
0.32,-0.0012303810799494386
0.33,-0.0013496463652700186
0.34,-0.0015180478803813457
0.35,-0.001743059023283422
0.36,-0.002021433785557747
0.37,-0.0023450180888175964
0.38,-0.0027043595910072327
0.39,-0.003085280070081353
0.4,-0.0034644892439246178
0.41,-0.0038094513583928347
0.42,-0.004084807820618153
0.43,-0.004262818023562431
0.44,-0.004331099335104227
0.45,-0.004295672755688429
0.46,-0.004182596690952778
0.47,-0.004037287086248398
0.48,-0.003914450295269489
0.49,-0.003860888071358204
0.5,-0.0039017635863274336
0.51,-0.0040376679971814156
0.52,-0.004253601189702749
0.53,-0.004528622142970562
0.54,-0.0048371790908277035
0.55,-0.005147438030689955
0.56,-0.005421718116849661
0.57,-0.005621136631816626
0.58,-0.005714863538742065
0.59,-0.0056890021078288555
0.6,-0.005551139358431101
0.61,-0.00533118424937129
0.62,-0.005077158100903034
0.63,-0.004843155853450298
0.64,-0.004674199037253857
0.65,-0.004595404025167227
0.66,-0.004610320087522268
0.67,-0.004709065426141024
0.68,-0.004875865299254656
0.69,-0.005088732577860355
0.7,-0.005317020229995251
0.71,-0.005522375926375389
0.72,-0.00566501822322607
0.73,-0.005712968297302723
0.74,-0.005648569669574499
0.75,-0.005470879841595888
0.76,-0.005193028133362532
0.77,-0.004834635183215141
0.78,-0.004417160525918007
0.79,-0.003966054879128933
0.8,-0.0035140274558216333
0.81,-0.003109165234491229
0.82,-0.002823891583830118
0.83,-0.0027365232817828655
0.84,-0.0028871933463960886
0.85,-0.0032422435469925404
0.86,-0.0036930148489773273
0.87,-0.004099261946976185
0.88,-0.004343646578490734
0.89,-0.004356576129794121
0.9,-0.004118707962334156
0.91,-0.0036537761334329844
0.92,-0.003011849010363221
0.93,-0.0022539489436894655
0.94,-0.0014460566453635693
0.95,-0.0006572416750714183
0.96,2.443091943860054e-05
0.97,0.0004641811246983707
0.98,0.0005082787829451263
0.99,7.26957805454731e-05
1.0,-0.0007812698604539037
1.01,-0.001846887986175716
1.02,-0.0028673335909843445
1.03,-0.003640230279415846
1.04,-0.004045714158564806
1.05,-0.004031769931316376
1.06,-0.00359604530967772
1.07,-0.0027679139748215675
1.08,-0.0015994596760720015
1.09,-0.00016505829989910126
1.1,0.0014390447176992893
1.11,0.0030702645890414715
1.12,0.0044968342408537865
1.13,0.005438221152871847
1.14,0.005699578206986189
1.15,0.005289163440465927
1.16,0.004428107291460037
1.17,0.003425551811233163
1.18,0.002535865642130375
1.19,0.0019161838572472334
1.2,0.0016414258861914277
1.21,0.0017740285256877542
1.22,0.00248054601252079
1.23,0.004013423807919025
1.24,0.006520519033074379
1.25,0.009865863248705864
1.26,0.013607749715447426
1.27,0.017179401591420174
1.28,0.020115289837121964
1.29,0.022142168134450912
1.3,0.023176532238721848
1.31,0.023301003500819206
1.32,0.022720126435160637
1.33,0.021699216216802597
1.34,0.020505083724856377
1.35,0.019363675266504288
1.36,0.018475322052836418
1.37,0.018081195652484894
1.38,0.01843978464603424
1.39,0.01968073472380638
1.4,0.021672917529940605
1.41,0.024022642523050308
1.42,0.02623836323618889
1.43,0.02792195975780487
1.44,0.02883591502904892
1.45,0.028892099857330322
1.46,0.028123844414949417
1.47,0.026643909513950348
1.48,0.02460583671927452
1.49,0.022181406617164612
1.5,0.019547242671251297
1.51,0.01687910035252571
1.52,0.014352095313370228
1.53,0.012128645554184914
1.54,0.010332548059523106
1.55,0.009028641507029533
1.56,0.00822677742689848
1.57,0.007909771054983139
1.58,0.008047753013670444
1.59,0.0085815554484725
1.6,0.00940336287021637
1.61,0.010359915904700756
1.62,0.011285202577710152
1.63,0.012038303539156914
1.64,0.012518635019659996
1.65,0.01266554743051529
1.66,0.012451410293579102
1.67,0.01187150739133358
1.68,0.010943076573312283
1.69,0.009714018553495407
1.7,0.008269067853689194
1.71,0.006729137152433395
1.72,0.00524025596678257
1.73,0.003947497345507145
1.74,0.0029647764749825
1.75,0.0023548011668026447
1.76,0.002137143397703767
1.77,0.002320888452231884
1.78,0.002904872177168727
1.79,0.0038299961015582085
1.8,0.0049354927614331245
1.81,0.005971432663500309
1.82,0.006684478372335434
1.83,0.006900554522871971
1.84,0.006535072810947895
1.85,0.005567501299083233
1.86,0.00400130869820714
1.87,0.0018176501616835594
1.88,-0.0010123010724782944
1.89,-0.0044527798891067505
1.9,-0.008338305167853832
1.91,-0.012373743578791618
1.92,-0.01621866598725319
1.93,-0.019588077440857887
1.94,-0.022292330861091614
1.95,-0.02423550933599472
1.96,-0.025386665016412735
1.97,-0.025727970525622368
