time,amplitude
0.0,0.0
0.01,6.752410541821519e-08
0.02,3.6584208373824367e-07
0.03,1.0280554079145077e-06
0.04,2.105724888679106e-06
0.05,3.629141474448261e-06
0.06,5.728935775550781e-06
0.07,8.787925253272988e-06
0.08,1.3317889170139097e-05
0.09,1.9548424461390823e-05
0.1,2.70742348220665e-05
0.11,3.436466431594454e-05
0.12,3.814842420979403e-05
0.13,3.383889270480722e-05
0.14,1.7151254724012688e-05
0.15,-1.4396429833141156e-05
0.16,-6.172448047436774e-05
0.17,-0.0001260870194528252
0.18,-0.00020904932171106339
0.19,-0.00030942109879106283
0.2,-0.0004203447897452861
0.21,-0.0005295501905493438
0.22,-0.0006237569032236934
0.23,-0.000693409820087254
0.24,-0.0007338767172768712
0.25,-0.0007446174859069288
0.26,-0.0007281872676685452
0.27,-0.0006891523953527212
0.28,-0.0006330047035589814
0.29,-0.0005652448162436485
0.3,-0.0004907408729195595
0.31,-0.0004134175251238048
0.32,-0.00033628943492658436
0.33,-0.00026163391885347664
0.34,-0.0001910962600959465
0.35,-0.00012576472363434732
0.36,-6.691672024317086e-05
0.37,-1.7539990949444473e-05
0.38,1.7448544895160012e-05
0.39,3.304632627987303e-05
0.4,2.61587520071771e-05
0.41,-5.187052011024207e-06
0.42,-6.513350672321394e-05
0.43,-0.00015911308582872152
0.44,-0.0002871562901418656
0.45,-0.00043777990504167974
0.46,-0.0005878165829926729
0.47,-0.0007102495874278247
0.48,-0.0007842037011869252
0.49,-0.0007995747146196663
0.5,-0.0007573839393444359
0.51,-0.0006685152184218168
0.52,-0.0005506220040842891
0.53,-0.0004237022076267749
0.54,-0.00030607919325120747
0.55,-0.00021179288160055876
0.56,-0.00015163992065936327
0.57,-0.00013756034604739398
0.58,-0.00018208645633421838
0.59,-0.0002906023873947561
0.6,-0.00045415147906169295
0.61,-0.0006486723432317376
0.62,-0.0008427405264228582
0.63,-0.001008626539260149
0.64,-0.001128874602727592
0.65,-0.0011983464937657118
0.66,-0.0012338728411123157
0.67,-0.0012895575491711497
0.68,-0.001442833454348147
0.69,-0.0017475720960646868
0.7,-0.002192702144384384
0.71,-0.0026981474366039038
0.72,-0.003157868515700102
0.73,-0.003489006543532014
0.74,-0.003645570483058691
0.75,-0.0036119618453085423
0.76,-0.0033701073843985796
0.77,-0.002844091970473528
0.78,-0.0019122434314340353
0.79,-0.0005043819546699524
0.8,0.0013074018061161041
0.81,0.003298534080386162
0.82,0.0051843756809830666
0.83,0.006731477100402117
0.84,0.007796629332005978
0.85,0.008320175111293793
0.86,0.0083019332960248
0.87,0.007763833738863468
0.88,0.006739952601492405
0.89,0.005303795449435711
0.9,0.0035951551981270313
0.91,0.001817934913560748
0.92,0.0001963160466402769
0.93,-0.0010871908161789179
0.94,-0.0019304115558043122
0.95,-0.0023232637904584408
0.96,-0.0023371886927634478
0.97,-0.0020883444231003523
0.98,-0.001696665189228952
0.99,-0.0012648900737985969
1.0,-0.0008718562312424183
1.01,-0.0005785483517684042
1.02,-0.00044461016659624875
1.03,-0.000524981995113194
1.04,-0.0008403462707065046
1.05,-0.0013508249539881945
1.06,-0.0019465195946395397
1.07,-0.0024617665912956
1.08,-0.0027194248978048563
1.09,-0.0025835472624748945
1.1,-0.001994956284761429
1.11,-0.0009697925997897983
1.12,0.00043948786333203316
1.13,0.002166427206248045
