time,amplitude
0.0,0.0
0.01,4.855042945450805e-08
0.02,2.7104039190817275e-07
0.03,7.793130407662829e-07
0.04,1.601764552106033e-06
0.05,2.688444965315284e-06
0.06,3.9321953408943955e-06
0.07,5.208119546296075e-06
0.08,6.405203748727217e-06
0.09,7.431306585203856e-06
0.1,8.207050996134058e-06
0.11,8.617358616902493e-06
0.12,8.412839633820113e-06
0.13,7.201647349575069e-06
0.14,4.581820576277096e-06
0.15,2.8254498829483055e-07
0.16,-5.867303116247058e-06
0.17,-1.4162646039039828e-05
0.18,-2.5083250875468366e-05
0.19,-3.903479591826908e-05
0.2,-5.60636144655291e-05
0.21,-7.580817327834666e-05
0.22,-9.771906479727477e-05
0.23,-0.00012125637294957414
0.24,-0.00014585349708795547
0.25,-0.00017081230180338025
0.26,-0.0001953452592715621
0.27,-0.0002187745994888246
0.28,-0.00024059727729763836
0.29,-0.0002602885360829532
0.3,-0.0002770833671092987
0.31,-0.0002899251994676888
0.32,-0.0002976837567985058
0.33,-0.00029956322396174073
0.34,-0.00029542591073550284
0.35,-0.000285924703348428
0.36,-0.0002724943624343723
0.37,-0.0002571537042967975
0.38,-0.00024206488160416484
0.39,-0.00022903189528733492
0.4,-0.00021915814431849867
0.41,-0.0002126985345967114
0.42,-0.00020916739595122635
0.43,-0.0002077584358630702
0.44,-0.0002078632387565449
0.45,-0.00020943598065059632
0.46,-0.00021318420476745814
0.47,-0.00022059988987166435
0.48,-0.00023377327306661755
0.49,-0.00025506122619844973
0.5,-0.0002867794828489423
0.51,-0.0003325552388560027
0.52,-0.00039999710861593485
0.53,-0.0004990051384083927
0.54,-0.0006348922615870833
0.55,-0.0008022924303077161
0.56,-0.000984553131274879
0.57,-0.001160050742328167
0.58,-0.0013099567731842399
0.59,-0.0014213379472494125
0.6,-0.0014871370512992144
0.61,-0.0015053676906973124
0.62,-0.0014777973992750049
0.63,-0.001409035292454064
0.64,-0.001306285266764462
0.65,-0.0011791189899668097
0.66,-0.0010401267791166902
0.67,-0.0009058407740667462
0.68,-0.0007934418972581625
0.69,-0.0007135188789106905
0.7,-0.0006642835796810687
0.71,-0.0006317449151538312
0.72,-0.0005974622908979654
0.73,-0.0005471853073686361
0.74,-0.0004735060501843691
0.75,-0.0003749810275621712
0.76,-0.00025539990747347474
0.77,-0.00012334002531133592
0.78,9.573865099810064e-06
0.79,0.00013188205775804818
0.8,0.00023508790764026344
0.81,0.0003147681709378958
0.82,0.0003697472275234759
0.83,0.0004005346563644707
0.84,0.000408438325393945
0.85,0.0003951901162508875
0.86,0.0003627004334703088
0.87,0.0003128263633698225
0.88,0.0002468659949954599
0.89,0.00016491446876898408
0.9,6.547587690874934e-05
0.91,-5.884272832190618e-05
0.92,-0.00022806641936767846
0.93,-0.00046804826706647873
0.94,-0.0007890802226029336
0.95,-0.0011676732683554292
