time,amplitude
0.0,0.0
0.01,-6.075683245398977e-07
0.02,-3.308492978248978e-06
0.03,-9.334142305306159e-06
0.04,-1.913030973810237e-05
0.05,-3.281957469880581e-05
0.06,-5.062435957370326e-05
0.07,-7.31868130969815e-05
0.08,-0.00010141606617253274
0.09,-0.00013592303730547428
0.1,-0.00017653133545536548
0.11,-0.00022221487597562373
0.12,-0.00027152776601724327
0.13,-0.0003230416332371533
0.14,-0.00037539214827120304
0.15,-0.000427170074544847
0.16,-0.000476968678412959
0.17,-0.0005236147553659976
0.18,-0.000566271657589823
0.19,-0.0006042519235052168
0.2,-0.000636781333014369
0.21,-0.0006630481802858412
0.22,-0.0006825572927482426
0.23,-0.0006951888208277524
0.24,-0.0007007225067354739
0.25,-0.0006983393104746938
0.26,-0.0006866953335702419
0.27,-0.0006647207192145288
0.28,-0.0006322311237454414
0.29,-0.0005896887741982937
0.3,-0.0005376849439926445
0.31,-0.00047657405957579613
0.32,-0.0004063687229063362
0.33,-0.0003270596789661795
0.34,-0.00023914058692753315
0.35,-0.0001439747284166515
0.36,-4.375107528176159e-05
0.37,5.907359445700422e-05
0.38,0.00016237373347394168
0.39,0.00026452867314219475
0.4,0.00036435649963095784
0.41,0.0004610280448105186
0.42,0.0005540566053241491
0.43,0.0006434712558984756
0.44,0.000730050029233098
0.45,0.0008154255338013172
0.46,0.00090260204160586
0.47,0.000996929593384266
0.48,0.0011056804796680808
0.49,0.0012357872910797596
0.5,0.001391659490764141
0.51,0.001575122238136828
0.52,0.001787666929885745
0.53,0.002031465992331505
0.54,0.0023073647171258926
0.55,0.002612537005916238
0.56,0.0029400591738522053
0.57,0.0032808759715408087
0.58,0.0036264380905777216
0.59,0.003969959449023008
0.6,0.004306640010327101
0.61,0.004633520729839802
0.62,0.004949172958731651
0.63,0.005253772251307964
0.64,0.005549526773393154
0.65,0.005840896163135767
0.66,0.006135070230811834
0.67,0.006442455109208822
0.68,0.006774752400815487
0.69,0.007140790577977896
0.7,0.007543108891695738
0.71,0.007977848872542381
0.72,0.00843825563788414
0.73,0.008917358703911304
0.74,0.00940702110528946
0.75,0.009896133095026016
0.76,0.01037042960524559
0.77,0.010814622044563293
0.78,0.01121567003428936
0.79,0.011564977467060089
0.8,0.011859172023832798
0.81,0.012099649757146835
0.82,0.012290943413972855
0.83,0.01243935152888298
0.84,0.012552698142826557
0.85,0.012640371918678284
0.86,0.012713607400655746
