time,amplitude
0.0,0.0
0.01,-9.435916012989765e-07
0.02,-5.215922101342585e-06
0.03,-1.4886078133713454e-05
0.04,-3.0562179745174944e-05
0.05,-5.173831232241355e-05
0.06,-7.722875307081267e-05
0.07,-0.00010563740215729922
0.08,-0.00013554263568948954
0.09,-0.00016534357564523816
0.1,-0.00019308208720758557
0.11,-0.00021657440811395645
0.12,-0.00023397055338136852
0.13,-0.0002442261029500514
0.14,-0.00024705484975129366
0.15,-0.00024265600950457156
0.16,-0.00023055024212226272
0.17,-0.00020731435506604612
0.18,-0.00016616421635262668
0.19,-9.953811240848154e-05
0.2,-1.9836588762700558e-06
0.21,0.00013173621846362948
0.22,0.0003132363490294665
0.23,0.0005596107803285122
0.24,0.0008815106120891869
0.25,0.0012716937344521284
0.26,0.0017020509112626314
0.27,0.0021318471990525723
0.28,0.0025221831165254116
0.29,0.0028467157389968634
0.3,0.0030965283513069153
0.31,0.0032817923929542303
0.32,0.0034301090054214
0.33,0.003579884534701705
0.34,0.0037709965836256742
0.35,0.004037200938910246
0.36,0.004408899694681168
0.37,0.004925756715238094
0.38,0.005633993074297905
0.39,0.006561461836099625
0.4,0.00769431795924902
0.41,0.00897084828466177
0.42,0.010297704488039017
0.43,0.011580316349864006
0.44,0.012747827917337418
0.45,0.013766128569841385
0.46,0.01464089099317789
0.47,0.015409322455525398
0.48,0.016124190762639046
0.49,0.016838863492012024
0.5,0.017597313970327377
0.51,0.01843159832060337
0.52,0.019367046654224396
0.53,0.02042452245950699
0.54,0.02161451429128647
0.55,0.022930877283215523
0.56,0.02435804158449173
0.57,0.025889670476317406
0.58,0.027525177225470543
0.59,0.029236631467938423
0.6,0.030938636511564255
0.61,0.03248179331421852
0.62,0.03368194401264191
0.63,0.034379009157419205
0.64,0.03449000418186188
0.65,0.0340365469455719
0.66,0.033143408596515656
0.67,0.0320039801299572
0.68,0.030832495540380478
0.69,0.02983059175312519
0.7,0.029169520363211632
0.71,0.029000455513596535
0.72,0.029487155377864838
0.73,0.03078819066286087
0.74,0.03297644108533859
0.75,0.03596935793757439
0.76,0.03951418027281761
0.77,0.04324683919548988
0.78,0.04680381715297699
0.79,0.049919918179512024
0.8,0.05248193070292473
0.81,0.054562538862228394
0.82,0.056416865438222885
0.83,0.0583699569106102
0.84,0.06063253432512283
0.85,0.06316086649894714
0.86,0.06564854085445404
0.87,0.06767770648002625
0.88,0.06888064742088318
0.89,0.06897498667240143
0.9,0.06773661077022552
