time,amplitude
0.0,0.0
0.01,1.8927742928553926e-07
0.02,1.0259885812047287e-06
0.03,2.884227114918758e-06
0.04,5.907987997488817e-06
0.05,1.017775502987206e-05
0.06,1.5885474567767233e-05
0.07,2.3506094294134527e-05
0.08,3.3745694963727146e-05
0.09,4.725087637780234e-05
0.1,6.433537055272609e-05
0.11,8.491799235343933e-05
0.12,0.00010871970152948052
0.13,0.0001354977721348405
0.14,0.00016510112618561834
0.15,0.00019743273151107132
0.16,0.00023281625180970877
0.17,0.00027263976517133415
0.18,0.00031879852758720517
0.19,0.0003717985819093883
0.2,0.0004291274235583842
0.21,0.0004853106220252812
0.22,0.0005340833449736238
0.23,0.0005706166266463697
0.24,0.0005919005488976836
0.25,0.0005962130380794406
0.26,0.0005815039039589465
0.27,0.0005430292803794146
0.28,0.0004744616453535855
0.29,0.0003729633754119277
0.3,0.0002436840150039643
0.31,0.00010109576396644115
0.32,-3.3832096960395575e-05
0.33,-0.0001395895960740745
0.34,-0.00019956377218477428
0.35,-0.00020516054064501077
0.36,-0.00015601703489664942
0.37,-5.6991149904206395e-05
0.38,8.512627391610295e-05
0.39,0.000262634624959901
0.4,0.0004669104528147727
0.41,0.0006897997809574008
0.42,0.0009261796367354691
0.43,0.0011732624843716621
0.44,0.001425804104655981
0.45,0.0016717077232897282
0.46,0.0018923738971352577
0.47,0.0020691046956926584
0.48,0.002189157996326685
0.49,0.002245918847620487
0.5,0.0022364570759236813
0.51,0.002158003393560648
0.52,0.0020041679963469505
0.53,0.0017670897068455815
0.54,0.0014455313794314861
0.55,0.0010517715709283948
0.56,0.0006124516949057579
0.57,0.00016154046170413494
0.58,-0.0002698353782761842
0.59,-0.0006595657323487103
0.6,-0.000996632850728929
0.61,-0.0012868506601080298
0.62,-0.0015609980328008533
0.63,-0.0018651371356099844
0.64,-0.002231707563623786
0.65,-0.0026543294079601765
0.66,-0.003082286100834608
0.67,-0.0034406192135065794
0.68,-0.00366091076284647
0.69,-0.0037001229356974363
0.7,-0.003546926425769925
0.71,-0.0032187681645154953
0.72,-0.002749308478087187
0.73,-0.0021777150686830282
0.74,-0.0015475256368517876
0.75,-0.0009085253113880754
0.76,-0.00031879532616585493
0.77,0.00015618473116774112
0.78,0.00045724675874225795
0.79,0.0005534434458240867
0.8,0.00045751803554594517
0.81,0.00023347404203377664
0.82,-9.070703526958823e-06
0.83,-0.00014833416207693517
0.84,-9.85469960141927e-05
0.85,0.00015507977514062077
0.86,0.0005353033193387091
0.87,0.0008723695063963532
0.88,0.0009531234391033649
0.89,0.0006023133173584938
0.9,-0.00025396887212991714
0.91,-0.001578958355821669
0.92,-0.0032748605590313673
0.93,-0.005226480774581432
0.94,-0.007294148672372103
0.95,-0.00929327867925167
0.96,-0.010978702455759048
0.97,-0.012049701996147633
0.98,-0.01222345419228077
0.99,-0.011350158601999283
1.0,-0.009494807571172714
1.01,-0.0069308509118855
1.02,-0.004025188274681568
1.03,-0.0011086557060480118
1.04,0.0015710688894614577
1.05,0.0038465620018541813
1.06,0.005614269059151411
1.07,0.00680766673758626
1.08,0.007385855540633202
1.09,0.007345112040638924
1.1,0.006731105037033558
1.11,0.00563169177621603
1.12,0.004148068837821484
1.13,0.0023732830304652452
1.14,0.0003966856747865677
1.15,-0.0016842924524098635
1.16,-0.0037692058831453323
1.17,-0.0057776556350290775
1.18,-0.007654338143765926
1.19,-0.00934150442481041
1.2,-0.01074955053627491
1.21,-0.011745302006602287
1.22,-0.012171781621873379
1.23,-0.011904465034604073
1.24,-0.010911122895777225
1.25,-0.009285456500947475
1.26,-0.007243908941745758
1.27,-0.005072504747658968
1.28,-0.00304324459284544
