time,amplitude
0.0,0.0
0.01,8.0137010627368e-07
0.02,4.367444489616901e-06
0.03,1.2329663150012493e-05
0.04,2.52721001743339e-05
0.05,4.332404932938516e-05
0.06,6.704764382448047e-05
0.07,9.83641657512635e-05
0.08,0.00013971315638627857
0.09,0.0001915030152304098
0.1,0.000249988806899637
0.11,0.0003074337146244943
0.12,0.0003552557900547981
0.13,0.0003874230897054076
0.14,0.0004013189463876188
0.15,0.0003971568075940013
0.16,0.0003833005903288722
0.17,0.0003869306528940797
0.18,0.0004490659339353442
0.19,0.0005998539854772389
0.2,0.0008357802289538085
0.21,0.0011147871846333146
0.22,0.001374678104184568
0.23,0.0015602491330355406
0.24,0.0016385822091251612
0.25,0.0016032257117331028
0.26,0.0014742219354957342
0.27,0.0012936668936163187
0.28,0.0011154141975566745
0.29,0.0009924685582518578
0.3,0.000967353698797524
0.31,0.0010927477851510048
0.32,0.0014779407065361738
0.33,0.002268339041620493
0.34,0.0035405692178756
0.35,0.005207650363445282
0.36,0.006978708319365978
0.37,0.008399434387683868
0.38,0.008995696902275085
0.39,0.008445607498288155
0.4,0.00669332779943943
0.41,0.003954285755753517
0.42,0.0005925928708165884
0.43,-0.0030194297432899475
0.44,-0.006552189122885466
0.45,-0.009719371795654297
0.46,-0.012257165275514126
0.47,-0.013896165415644646
0.48,-0.014403394423425198
0.49,-0.0136902816593647
0.5,-0.011896730400621891
0.51,-0.009389583021402359
0.52,-0.006648879032582045
0.53,-0.004111274611204863
0.54,-0.002074828837066889
0.55,-0.0006664578104391694
0.56,0.0002235237043350935
0.57,0.0010253482032567263
0.58,0.0023635870311409235
0.59,0.004711078479886055
0.6,0.008089203387498856
0.61,0.011959321796894073
0.62,0.01537256594747305
0.63,0.017335262149572372
0.64,0.017163313925266266
0.65,0.014690800569951534
0.66,0.010276533663272858
0.67,0.004574344493448734
0.68,-0.0017303058411926031
0.69,-0.008019382134079933
0.7,-0.013748199678957462
0.71,-0.018326453864574432
0.72,-0.020907988771796227
0.73,-0.020527159795165062
0.74,-0.016634594649076462
0.75,-0.009565198794007301
0.76,-0.0006079147569835186
0.77,0.008438535034656525
0.78,0.01590876281261444
0.79,0.020654231309890747
0.8,0.022169671952724457
0.81,0.020546769723296165
0.82,0.01625007390975952
0.83,0.009908381849527359
0.84,0.0022611883468925953
0.85,-0.005838174372911453
0.86,-0.013439668342471123
0.87,-0.019577017053961754
0.88,-0.023458704352378845
0.89,-0.024682294577360153
0.9,-0.023358263075351715
0.91,-0.020064260810613632
0.92,-0.015592409297823906
0.93,-0.010675451718270779
0.94,-0.005880716722458601
0.95,-0.0016069149132817984
0.96,0.0018610942643135786
0.97,0.004251378588378429
0.98,0.005307918414473534
0.99,0.0049286410212516785
1.0,0.0032921726815402508
1.01,0.0009941153693944216
1.02,-0.0008569268975406885
1.03,-0.0009332145564258099
1.04,0.0016810831148177385
1.05,0.0069781201891601086
1.06,0.013944978825747967
1.07,0.021019374951720238
1.08,0.026709038764238358
1.09,0.02991011179983616
1.1,0.029984932392835617
1.11,0.026553072035312653
1.12,0.019043413922190666
1.13,0.006773028057068586
1.14,-0.010287091135978699
1.15,-0.030813436955213547
1.16,-0.05202711373567581
1.17,-0.07042132318019867
1.18,-0.08294564485549927
1.19,-0.08786164224147797
1.2,-0.0850987434387207
1.21,-0.07610730081796646
1.22,-0.063104048371315
1.23,-0.04823368787765503
1.24,-0.033199653029441833
1.25,-0.019202567636966705
1.26,-0.006774827837944031
1.27,0.0044884756207466125
1.28,0.015712346881628036
1.29,0.02794095128774643
1.3,0.04139511287212372
1.31,0.055295273661613464
1.32,0.06838405132293701
1.33,0.07957831025123596
1.34,0.08816354721784592
1.35,0.09372635185718536
1.36,0.0956239178776741
1.37,0.09206634014844894
1.38,0.0804370567202568
1.39,0.05914134532213211
1.4,0.029302144423127174
1.41,-0.004512762650847435
1.42,-0.035004328936338425
1.43,-0.05462684854865074
1.44,-0.05850955843925476
1.45,-0.04635754972696304
1.46,-0.0226407740265131
1.47,0.0053499117493629456
1.48,0.030267929658293724
1.49,0.04642864316701889
1.5,0.05048183351755142
1.51,0.04113558679819107
1.52,0.018019314855337143
1.53,-0.018628021702170372
1.54,-0.06686582416296005
1.55,-0.121980220079422
1.56,-0.1757524162530899
1.57,-0.2166600227355957
1.58,-0.23297080397605896
1.59,-0.21763980388641357
1.6,-0.17188005149364471
1.61,-0.10540206730365753
1.62,-0.03242696449160576
1.63,0.033693306148052216
1.64,0.08347177505493164
1.65,0.11217834800481796
1.66,0.11955013871192932
1.67,0.10827744007110596
1.68,0.08243848383426666
1.69,0.046848028898239136
1.7,0.006838463246822357
1.71,-0.031287480145692825
1.72,-0.059408463537693024
1.73,-0.06898417323827744
1.74,-0.054797861725091934
1.75,-0.018056701868772507
1.76,0.032817453145980835
1.77,0.08455491065979004
1.78,0.12386558204889297
1.79,0.1418410688638687
1.8,0.13642464578151703
1.81,0.11225447803735733
1.82,0.07730499655008316
1.83,0.039058808237314224
1.84,0.0030333464965224266
