time,amplitude
0.0,0.0
0.01,4.291620143703767e-07
0.02,2.3314798909268575e-06
0.03,6.565626790688839e-06
0.04,1.345246892014984e-05
0.05,2.312799188075587e-05
0.06,3.5938690416514874e-05
0.07,5.2815204981015995e-05
0.08,7.505523535655811e-05
0.09,0.0001035243840306066
0.1,0.00013795675477012992
0.11,0.0001768061483744532
0.12,0.00021776737412437797
0.13,0.0002585092734079808
0.14,0.00029705988708883524
0.15,0.0003319170791655779
0.16,0.0003619516792241484
0.17,0.0003861799486912787
0.18,0.0004039179184474051
0.19,0.00041535604395903647
0.2,0.0004220186674501747
0.21,0.0004275391693226993
0.22,0.0004386788350529969
0.23,0.00046433034003712237
0.24,0.0005122819566167891
0.25,0.0005863048718310893
0.26,0.0006859810673631728
0.27,0.0008093183860182762
0.28,0.0009538551676087081
0.29,0.001114268321543932
0.3,0.0012797706294804811
0.31,0.0014342779759317636
0.32,0.0015604699729010463
0.33,0.0016450869152322412
0.34,0.001681652502156794
0.35,0.0016708739567548037
0.36,0.001619876129552722
0.37,0.0015400886768475175
0.38,0.0014442821266129613
0.39,0.0013440208276733756
0.4,0.0012480852892622352
0.41,0.0011624273611232638
0.42,0.0010914604645222425
0.43,0.0010380358435213566
0.44,0.0010013408027589321
0.45,0.0009750491590239108
0.46,0.0009481216548010707
0.47,0.0009090285748243332
0.48,0.0008497657254338264
0.49,0.000766405020840466
0.5,0.0006579455221071839
0.51,0.0005253740819171071
0.52,0.00037114546285010874
0.53,0.00019887395319528878
0.54,1.2918055290356278e-05
0.55,-0.00018207273387815803
0.56,-0.00038660175050608814
0.57,-0.0006161130731925368
0.58,-0.0008972252253443003
0.59,-0.0012470659567043185
0.6,-0.0016542051453143358
0.61,-0.0020749191753566265
0.62,-0.0024492156226187944
0.63,-0.0027235993184149265
0.64,-0.0028631826862692833
0.65,-0.0028545300010591745
0.66,-0.0027034920640289783
0.67,-0.0024278326891362667
0.68,-0.002050108974799514
0.69,-0.0015950967790558934
0.7,-0.0010892462451010942
0.71,-0.0005601259763352573
0.72,-3.496324643492699e-05
0.73,0.0004632677882909775
0.74,0.0009206541581079364
0.75,0.0013352585956454277
0.76,0.0017248474759981036
0.77,0.002136397175490856
0.78,0.0026298374868929386
0.79,0.00323634035885334
0.8,0.0039236340671777725
0.81,0.00459614722058177
0.82,0.005139782093465328
0.83,0.005470791831612587
0.84,0.005548254121094942
0.85,0.005366114899516106
0.86,0.004933894146233797
0.87,0.00424580555409193
0.88,0.00327279232442379
0.89,0.0019891445990651846
0.9,0.0004018973559141159
0.91,-0.0014450439484789968
0.92,-0.0034948433749377728
0.93,-0.005694919265806675
0.94,-0.00798568781465292
0.95,-0.010283507406711578
0.96,-0.012484364211559296
0.97,-0.014491811394691467
0.98,-0.016234833747148514
0.99,-0.017654644325375557
1.0,-0.01868423819541931
1.01,-0.01924951560795307
1.02,-0.01930083893239498
1.03,-0.018841231241822243
1.04,-0.01792159304022789
1.05,-0.01662139594554901
1.06,-0.01502430159598589
1.07,-0.01318884827196598
1.08,-0.011141923256218433
1.09,-0.008902432397007942
1.1,-0.00650754664093256
1.11,-0.004016111604869366
1.12,-0.0014871726743876934
1.13,0.0010306222829967737
1.14,0.003479870967566967
1.15,0.005771785508841276
1.16,0.007779983803629875
1.17,0.009358597919344902
1.18,0.010379448533058167
1.19,0.01076485961675644
1.2,0.01050432026386261
1.21,0.009644096717238426
1.22,0.008249077945947647
1.23,0.0063825626857578754
1.24,0.004126056097447872
1.25,0.0016045146621763706
1.26,-0.0010109890718013048
1.27,-0.0035322976764291525
1.28,-0.005798285827040672
1.29,-0.007703738287091255
1.3,-0.009209224954247475
1.31,-0.010334983468055725
1.32,-0.011138668283820152
1.33,-0.01169487927109003
1.34,-0.012089183554053307
1.35,-0.012417532503604889
1.36,-0.012802768498659134
1.37,-0.013420087285339832
1.38,-0.014459135942161083
1.39,-0.01602128893136978
1.4,-0.01803463324904442
1.41,-0.02025611326098442
1.42,-0.02237945795059204
1.43,-0.024144427850842476
1.44,-0.025355113670229912
1.45,-0.025855718180537224
1.46,-0.02550552412867546
1.47,-0.024165144190192223
1.48,-0.021727923303842545
1.49,-0.01818174310028553
1.5,-0.013652750290930271
1.51,-0.008395124226808548
1.52,-0.0027187736704945564
1.53,0.0030798357911407948
1.54,0.008730355650186539
1.55,0.013976885937154293
1.56,0.01858573593199253
1.57,0.022384202107787132
1.58,0.025292467325925827
1.59,0.027315005660057068
1.6,0.028513632714748383
1.61,0.02894892916083336
1.62,0.028587307780981064
1.63,0.027287568897008896
1.64,0.024903181940317154
1.65,0.021391727030277252
1.66,0.016831450164318085
1.67,0.011336333118379116
1.68,0.005006084218621254
1.69,-0.0020122602581977844
1.7,-0.009446690790355206
1.71,-0.01690749078989029
1.72,-0.02399549074470997
1.73,-0.030389633029699326
1.74,-0.035826485604047775
1.75,-0.04004503786563873
1.76,-0.04278594255447388
1.77,-0.04387284070253372
1.78,-0.04329413175582886
1.79,-0.04120247811079025
1.8,-0.03787028416991234
1.81,-0.03364904224872589
1.82,-0.02892853319644928
1.83,-0.024079177528619766
1.84,-0.01938859187066555
1.85,-0.015019921585917473
