time,amplitude
0.0,0.0
0.01,-2.9977729809615994e-07
0.02,-1.6370910316254594e-06
0.03,-4.628919668903109e-06
0.04,-9.49015884543769e-06
0.05,-1.623945718165487e-05
0.06,-2.4903074518078938e-05
0.07,-3.567320163710974e-05
0.08,-4.880971027887426e-05
0.09,-6.43226521788165e-05
0.1,-8.170990622602403e-05
0.11,-9.997978486353531e-05
0.12,-0.00011800082575064152
0.13,-0.0001347851357422769
0.14,-0.00014943108544684947
0.15,-0.0001609624596312642
0.16,-0.00016836437862366438
0.17,-0.00017090105393435806
0.18,-0.0001683914742898196
0.19,-0.00016116086044348776
0.2,-0.00014984922017902136
0.21,-0.0001350730162812397
0.22,-0.00011691694817272946
0.23,-9.482417954131961e-05
0.24,-6.808177568018436e-05
0.25,-3.6364959669299424e-05
0.26,1.6346166376024485e-07
0.27,4.129399894736707e-05
0.28,8.713187708053738e-05
0.29,0.0001379285240545869
0.3,0.00019375707779545337
0.31,0.000254518527071923
0.32,0.00032034461037255824
0.33,0.0003917947760783136
0.34,0.0004695077077485621
0.35,0.0005537576507776976
0.36,0.0006444321479648352
0.37,0.0007415033760480583
0.38,0.0008452969486825168
0.39,0.0009561502374708652
0.4,0.0010739557910710573
0.41,0.0011982242576777935
0.42,0.0013287055771797895
0.43,0.0014655643608421087
0.44,0.0016086702235043049
0.45,0.001756829908117652
0.46,0.0019078098703175783
0.47,0.0020592284854501486
0.48,0.002209081780165434
0.49,0.002355213277041912
0.5,0.0024946071207523346
0.51,0.0026233282405883074
0.52,0.002737298607826233
0.53,0.002833193400874734
0.54,0.0029087052680552006
0.55,0.0029624239541590214
0.56,0.0029934747144579887
0.57,0.0030010989867150784
0.58,0.002985064871609211
0.59,0.0029468312859535217
0.6,0.002890442032366991
0.61,0.002822695067152381
0.62,0.0027522784657776356
0.63,0.0026878193020820618
0.64,0.002635846147313714
0.65,0.0025995245669037104
0.66,0.0025793565437197685
0.67,0.0025755867827683687
0.68,0.002588131232187152
0.69,0.0026129367761313915
0.7,0.0026386405806988478
0.71,0.0026470134034752846
0.72,0.00261847791261971
0.73,0.0025384295731782913
0.74,0.002399508375674486
0.75,0.002201142953708768
0.76,0.001948078046552837
0.77,0.0016481707571074367
0.78,0.0013111490989103913
0.79,0.0009488685755059123
0.8,0.0005757001927122474
0.81,0.00020822888473048806
0.82,-0.0001361053145956248
0.83,-0.0004413268470671028
0.84,-0.0006950606475584209
0.85,-0.000889704329892993
0.86,-0.0010209137108176947
0.87,-0.0010839838068932295
0.88,-0.0010748192435130477
0.89,-0.0009967192308977246
0.9,-0.0008663357002660632
0.91,-0.0007126242271624506
0.92,-0.0005670823156833649
0.93,-0.0004544520634226501
0.94,-0.0003917920694220811
0.95,-0.0003913349937647581
0.96,-0.00046334683429449797
0.97,-0.0006179590709507465
0.98,-0.0008629346266388893
0.99,-0.0011985470773652196
1.0,-0.0016138439532369375
1.01,-0.002086924621835351
1.02,-0.0025901678018271923
1.03,-0.00309685873799026
1.04,-0.0035847974941134453
1.05,-0.00403742678463459
1.06,-0.004443733021616936
1.07,-0.004797252826392651
1.08,-0.005095607601106167
1.09,-0.005340934731066227
1.1,-0.005540103651583195
1.11,-0.005704685114324093
1.12,-0.005850502755492926
1.13,-0.0059951976872980595
1.14,-0.006154268514364958
1.15,-0.006337929517030716
1.16,-0.00655227480456233
1.17,-0.006804243661463261
1.18,-0.007100825197994709
1.19,-0.007440079934895039
1.2,-0.0078029693104326725
1.21,-0.008154995739459991
1.22,-0.008459254167973995
1.23,-0.008686346933245659
1.24,-0.008811342529952526
1.25,-0.008806970901787281
1.26,-0.008644185960292816
1.27,-0.008303534239530563
1.28,-0.00778593122959137
1.29,-0.0071120294742286205
1.3,-0.0063159530982375145
1.31,-0.005442913621664047
1.32,-0.00455145537853241
1.33,-0.003709354205057025
1.34,-0.0029797276947647333
1.35,-0.0024079871363937855
1.36,-0.002021636813879013
1.37,-0.0018434179946780205
1.38,-0.0018959501758217812
1.39,-0.00218802853487432
1.4,-0.002699840348213911
1.41,-0.0033821403048932552
1.42,-0.004171676002442837
1.43,-0.0050071836449205875
1.44,-0.0058324760757386684
1.45,-0.006593783386051655
1.46,-0.0072410753928124905
1.47,-0.007735147140920162
1.48,-0.008052650839090347
1.49,-0.008183173835277557
1.5,-0.008123483508825302
1.51,-0.007874621078372002
1.52,-0.007443575654178858
1.53,-0.006846148520708084
1.54,-0.006106712389737368
1.55,-0.005255942232906818
1.56,-0.004327225498855114
1.57,-0.0033518504351377487
1.58,-0.0023571185301989317
1.59,-0.0013687817845493555
1.6,-0.00041403481736779213
1.61,0.00047706050099805
1.62,0.0012725770939141512
1.63,0.0019427298102527857
1.64,0.0024646043311804533
1.65,0.0028251362964510918
1.66,0.0030167605727910995
1.67,0.003027139464393258
1.68,0.002842380665242672
1.69,0.002467360580340028
1.7,0.0019437945447862148
1.71,0.0013506781542673707
