name,n,verdict,giantRatio,kappa_connect,isolated,isolatedFraction,tailDominance,runStatus
"uniform_02e51ec93b3a_canonical.csv",783,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_2a2f14a1cf80_canonical.csv",640,FULL_PERCOLATION,1.000000,0.421697,0,0.000000,0.000000,COMPLETE
"uniform_2c6e8431d309_canonical.csv",509,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_3f90da589155_canonical.csv",369,GIANT_COMPONENT_PERCOLATION,0.997290,,1,0.002710,0.020433,COMPLETE
"uniform_3f1949223e42_canonical.csv",439,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_4e0ba5b5b3ce_canonical.csv",440,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_5abab1698697_canonical.csv",996,GIANT_COMPONENT_PERCOLATION,0.997992,,0,0.000000,0.007291,COMPLETE
"uniform_5bd82dc0f383_canonical.csv",798,GIANT_COMPONENT_PERCOLATION,0.997494,,0,0.000000,0.009813,COMPLETE
"uniform_6acf5345393a_canonical.csv",906,GIANT_COMPONENT_PERCOLATION,0.998896,,1,0.001104,0.009014,COMPLETE
"uniform_7e3b470232cc_canonical.csv",173,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"uniform_8ab0d1c45402_canonical.csv",841,GIANT_COMPONENT_PERCOLATION,0.996433,,1,0.001189,0.031562,COMPLETE
"uniform_8c476e273b37_canonical.csv",327,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.021701,COMPLETE
"uniform_9b36211f21d8_canonical.csv",633,FULL_PERCOLATION,1.000000,0.237137,0,0.000000,0.000000,COMPLETE
"uniform_9beece56b792_canonical.csv",97,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"uniform_9f0f8e7a8fd1_canonical.csv",84,FULL_PERCOLATION,1.000000,0.421697,0,0.000000,0.000000,COMPLETE
"uniform_29ec4252cdc3_canonical.csv",699,GIANT_COMPONENT_PERCOLATION,0.998569,,1,0.001431,0.013521,COMPLETE
"uniform_33f552f2d862_canonical.csv",504,GIANT_COMPONENT_PERCOLATION,0.998016,,1,0.001984,0.015061,COMPLETE
"uniform_34fd9c759e5b_canonical.csv",100,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"uniform_41cea6b86cad_canonical.csv",455,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"uniform_41e0fdec47b1_canonical.csv",517,GIANT_COMPONENT_PERCOLATION,0.998066,,1,0.001934,0.000000,COMPLETE
"uniform_42bbd7970395_canonical.csv",87,HARD_FRAGMENTATION,0.988506,,1,0.011494,0.000000,COMPLETE
"uniform_42cb5d4da33f_canonical.csv",703,GIANT_COMPONENT_PERCOLATION,0.997155,,0,0.000000,0.024840,COMPLETE
"uniform_51d8882f5716_canonical.csv",686,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_54c7f6a8a7d5_canonical.csv",414,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.035205,COMPLETE
"uniform_56bbc0d91544_canonical.csv",348,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_61c848258ed0_canonical.csv",982,GIANT_COMPONENT_PERCOLATION,0.998982,,1,0.001018,0.008374,COMPLETE
"uniform_66fcc71ab3d1_canonical.csv",168,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_68d2854e32e9_canonical.csv",45,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_70dc1b5c20c5_canonical.csv",510,GIANT_COMPONENT_PERCOLATION,0.996078,,0,0.000000,0.000000,COMPLETE
"uniform_71fc4f24de02_canonical.csv",834,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_75b19a1fc164_canonical.csv",416,FULL_PERCOLATION,1.000000,0.421697,0,0.000000,0.000000,COMPLETE
"uniform_95e1b7eb4a2f_canonical.csv",423,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_0596ff2ad645_canonical.csv",960,GIANT_COMPONENT_PERCOLATION,0.998958,,1,0.001042,0.017733,COMPLETE
"uniform_694bbe4f888e_canonical.csv",806,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.008934,COMPLETE
"uniform_859feb357cd4_canonical.csv",467,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.014439,COMPLETE
"uniform_957b1ea462af_canonical.csv",114,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_978a11776eb2_canonical.csv",246,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_4544d5e12225_canonical.csv",923,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_06772d788b8e_canonical.csv",340,GIANT_COMPONENT_PERCOLATION,0.997059,,1,0.002941,0.000000,COMPLETE
"uniform_8493cbfdd1b8_canonical.csv",719,GIANT_COMPONENT_PERCOLATION,0.998609,,1,0.001391,0.013242,COMPLETE
"uniform_8582d670f285_canonical.csv",745,GIANT_COMPONENT_PERCOLATION,0.998658,,1,0.001342,0.010486,COMPLETE
"uniform_22885d2f0bfb_canonical.csv",189,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"uniform_577560eeedeb_canonical.csv",559,FULL_PERCOLATION,1.000000,0.237137,0,0.000000,0.000000,COMPLETE
"uniform_742601fda4b1_canonical.csv",843,GIANT_COMPONENT_PERCOLATION,0.998814,,1,0.001186,0.018553,COMPLETE
"uniform_775672a0fd09_canonical.csv",720,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_806845ea59a8_canonical.csv",569,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_1208791e6bfe_canonical.csv",98,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_3376454aaf7f_canonical.csv",94,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"uniform_8735125c5563_canonical.csv",769,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_93369439ad69_canonical.csv",530,GIANT_COMPONENT_PERCOLATION,0.998113,,1,0.001887,0.000000,COMPLETE
"uniform_a1d3a7afb763_canonical.csv",796,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.027105,COMPLETE
"uniform_a2b6360708af_canonical.csv",501,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_a6a98cddec21_canonical.csv",888,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.008465,COMPLETE
"uniform_a727dc137a5e_canonical.csv",568,GIANT_COMPONENT_PERCOLATION,0.996479,,0,0.000000,0.012798,COMPLETE
"uniform_a6035c6f3e25_canonical.csv",762,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_aadfe105ff1a_canonical.csv",550,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.014161,COMPLETE
"uniform_ac12ff598486_canonical.csv",940,GIANT_COMPONENT_PERCOLATION,0.996809,,0,0.000000,0.025139,COMPLETE
"uniform_acc1ad861123_canonical.csv",336,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.049381,COMPLETE
"uniform_acc3f079d7d9_canonical.csv",680,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_af7e9118bb96_canonical.csv",353,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"uniform_b2d8f8a3b135_canonical.csv",899,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_b2e0ecdb1ad1_canonical.csv",134,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"uniform_b7cc025b8485_canonical.csv",172,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"uniform_b9c28274d8dc_canonical.csv",859,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
