# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.000000000000
1 0.728009839013 0.296523916208
2 0.728746909748 0.832311319033
3 0.739066368673 0.762781842162
4 0.739803439408 0.644172275679
5 0.749385733870 0.582823138787
6 0.749631392873 0.464213572304
7 0.760442263530 0.337424640972
8 0.771744452192 0.239264461746
9 0.799508605842 0.210634734515
10 0.809090900304 0.267894188977
11 0.839557771618 0.828221636606
12 0.857985289808 0.881391408646
13 0.871990196134 0.918201475858
14 0.883292384796 0.439673527499
15 0.895085985191 0.480573277135
16 0.919410350442 0.787320911842
17 0.923832868578 0.828220661477
18 0.944717445430 1.000000000000
19 0.960687904958 0.770961207011
20 0.971744434618 0.820041296628
21 1.000000000000 0.705521412572
