# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.545411359511
1 0.013197360860 0.276265690881
2 0.016996602272 0.173733975259
3 0.017396521919 0.206012390301
4 0.017796441566 0.443354236589
5 0.018196361213 0.425316318743
6 0.018596280860 0.437658218788
7 0.018796240683 0.429113965740
8 0.018996200507 0.445253060088
9 0.019196160330 0.443354236588
10 0.019396120153 0.431012411992
11 0.019596082360 0.531645530462
12 0.020595881478 0.381645490852
13 0.020795841301 0.379746818251
14 0.041991604037 0.245885986162
15 0.047790443683 0.297151957146
16 0.047990403507 0.092088525902
17 0.048590282977 0.074050494883
18 0.070585882622 0.024683347397
19 0.074185168979 0.051265744638
20 0.092181562621 0.000000000000
21 0.098980206152 0.102531715622
22 0.099980010037 0.254430352384
23 0.121575690035 0.438607630536
24 0.128374333566 0.404430391996
25 0.146370727209 0.400632971346
26 0.151369727561 0.258227773034
27 0.171765658155 0.281012523279
28 0.175364925441 0.258227773034
29 0.190761855681 0.284810170275
30 0.191961605087 0.290506414424
31 0.196760659919 0.313291164669
32 0.201359731090 0.104430312774
33 0.216956606851 0.102531489274
34 0.221555697092 0.037974432843
35 0.226154768263 0.206961802050
36 0.232553501682 0.260126370186
37 0.245350930381 0.309493517672
38 0.269546092852 0.299999852874
39 0.272945414617 0.224050534493
40 0.277744450379 0.203164381400
41 0.278944218854 0.187974472455
42 0.280343932851 0.176581984161
43 0.284943023092 0.070252847888
44 0.287942415676 0.536708682549
45 0.393121387676 0.521518773603
46 0.408518317916 1.000000000000
47 0.427714460964 0.535442762491
48 0.448910249921 0.552531494936
49 0.497500501313 0.165189722210
50 0.509698074379 0.028480994393
51 0.568286364617 0.043670903338
52 0.601679688499 0.062658232934
53 0.649870048849 0.670253232677
54 0.793041415904 0.649367079584
55 0.806838629417 0.641772011937
56 0.903819282030 0.168987142860
57 1.000000000000 0.173733975260
