# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.535269728257
1 0.000492449007 0.558945589325
2 0.001641497057 0.558701525981
3 0.008535784625 0.399316610998
4 0.011490479402 0.185257549822
5 0.014116874107 0.137905827687
6 0.019533814042 0.518428135464
7 0.020847012373 0.906272867299
8 0.021503610560 0.757139340180
9 0.040873274689 0.751281412571
10 0.042843073163 0.364168899865
11 0.044812867724 0.728337770633
12 0.045141166818 0.659506903009
13 0.050886408782 0.824993838040
14 0.051050558328 0.743226740287
15 0.052199605156 0.715401540503
16 0.053676951076 0.838906554320
17 0.057452394565 0.915792036034
18 0.064182537723 0.914571602927
19 0.065003281544 1.000000000000
20 0.069271177586 0.789114024165
21 0.082403149154 0.876250981033
22 0.084865396269 0.786917279490
23 0.087655942478 0.634610696126
24 0.090610634319 0.632169888106
25 0.093893633082 0.712472547602
26 0.105055810088 0.990480831265
27 0.108010501930 0.912130794908
28 0.108338801023 0.824017584665
29 0.110965201599 0.810349048116
30 0.111129347232 0.801806190951
31 0.118351935116 0.886258218261
32 0.119172686764 0.895777386996
33 0.136736707835 0.888210899593
34 0.140347990036 0.733463508209
35 0.148883782122 0.724188461012
36 0.149540380309 0.723944397668
37 0.181057124595 0.718330533403
38 0.275279066187 0.433243859928
39 0.449934340481 0.345618776374
40 0.627380160983 0.146692719100
41 0.710768240317 0.165975119913
42 0.880663158186 0.000000000000
43 1.000000000000 0.013180395312
