ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
flux_FULL_area_trusted_ladder,unknown,0.010000,0.00003712,1,1,0.5145,0.514500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.011253,0.00004177,1,1,0.4975,0.497500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.012664,0.00004701,1,1,0.5185,0.518500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.014251,0.00005290,1,1,0.4795,0.479500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.016037,0.00005953,1,1,0.4815,0.481500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.018047,0.00006699,1,1,0.5030,0.503000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.020309,0.00007539,1,1,0.5035,0.503500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.022855,0.00008483,1,1,0.4995,0.499500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.025719,0.00009547,1,1,0.5130,0.513000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.028943,0.00010743,1,1,0.4940,0.494000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.032570,0.00012090,1,1,0.4775,0.477500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.036652,0.00013605,1,1,0.4965,0.496500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.041246,0.00015310,1,1,0.4805,0.480500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.046416,0.00017229,1,1,0.5015,0.501500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.052233,0.00019389,1,1,0.4795,0.479500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.058780,0.00021819,1,1,0.4895,0.489500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.066147,0.00024553,1,1,0.4950,0.495000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.074438,0.00027631,1,1,0.4870,0.487000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.083768,0.00031094,1,1,0.5055,0.505500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.094267,0.00034991,1,1,0.5205,0.520500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.106082,0.00039377,1,1,0.5165,0.516500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.119378,0.00044312,1,1,0.4950,0.495000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.134340,0.00049866,1,1,0.5060,0.506000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.151178,0.00056116,1,1,0.4955,0.495500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.170125,0.00063149,1,1,0.4875,0.487500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.191448,0.00071064,1,1,0.5025,0.502500,1.000000
flux_FULL_area_trusted_ladder,unknown,0.215443,0.00079971,2,3,0.5160,0.258000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.242446,0.00089994,2,3,0.5380,0.269000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.272833,0.00101273,2,3,0.5540,0.277000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.307029,0.00113967,2,3,0.6010,0.300500,0.999000
flux_FULL_area_trusted_ladder,unknown,0.345511,0.00128251,3,4,0.6535,0.217833,1.000000
flux_FULL_area_trusted_ladder,unknown,0.388816,0.00144325,3,4,0.7285,0.242833,1.000000
flux_FULL_area_trusted_ladder,unknown,0.437548,0.00162414,3,5,0.8130,0.271000,1.000000
flux_FULL_area_trusted_ladder,unknown,0.492388,0.00182770,5,7,0.9030,0.180600,1.000000
flux_FULL_area_trusted_ladder,unknown,0.554102,0.00205678,5,8,1.0210,0.204200,1.000000
flux_FULL_area_trusted_ladder,unknown,0.623551,0.00231457,5,9,1.1920,0.238400,1.000000
flux_FULL_area_trusted_ladder,unknown,0.701704,0.00260466,5,10,1.3995,0.279900,1.000000
flux_FULL_area_trusted_ladder,unknown,0.789652,0.00293112,5,10,1.6195,0.323900,1.000000
flux_FULL_area_trusted_ladder,unknown,0.888624,0.00329850,5,10,1.8290,0.365800,0.999500
flux_FULL_area_trusted_ladder,unknown,1.000000,0.00371191,7,12,2.0725,0.296071,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.010000,0.00012437,1,2,0.5965,0.596500,0.985000
flux_FULL_peak_trusted_ladder,unknown,0.011253,0.00013996,1,2,0.6200,0.620000,0.982500
flux_FULL_peak_trusted_ladder,unknown,0.012664,0.00015750,1,2,0.6575,0.657500,0.978000
flux_FULL_peak_trusted_ladder,unknown,0.014251,0.00017724,1,2,0.6630,0.663000,0.962500
flux_FULL_peak_trusted_ladder,unknown,0.016037,0.00019945,1,2,0.7155,0.715500,0.959500
flux_FULL_peak_trusted_ladder,unknown,0.018047,0.00022445,1,2,0.7345,0.734500,0.951000
flux_FULL_peak_trusted_ladder,unknown,0.020309,0.00025258,1,2,0.7420,0.742000,0.938000
flux_FULL_peak_trusted_ladder,unknown,0.022855,0.00028424,1,2,0.8095,0.809500,0.920500
flux_FULL_peak_trusted_ladder,unknown,0.025719,0.00031987,1,2,0.8090,0.809000,0.915500
flux_FULL_peak_trusted_ladder,unknown,0.028943,0.00035996,1,2,0.8175,0.817500,0.909500
flux_FULL_peak_trusted_ladder,unknown,0.032570,0.00040507,1,2,0.8405,0.840500,0.899500
flux_FULL_peak_trusted_ladder,unknown,0.036652,0.00045584,1,2,0.8525,0.852500,0.898000
flux_FULL_peak_trusted_ladder,unknown,0.041246,0.00051298,1,2,0.8675,0.867500,0.890000
flux_FULL_peak_trusted_ladder,unknown,0.046416,0.00057727,1,2,0.9060,0.906000,0.879500
flux_FULL_peak_trusted_ladder,unknown,0.052233,0.00064962,1,2,0.9155,0.915500,0.877000
flux_FULL_peak_trusted_ladder,unknown,0.058780,0.00073104,1,2,0.9145,0.914500,0.872500
flux_FULL_peak_trusted_ladder,unknown,0.066147,0.00082267,1,2,0.9295,0.929500,0.865000
flux_FULL_peak_trusted_ladder,unknown,0.074438,0.00092578,1,2,0.9315,0.931500,0.863000
flux_FULL_peak_trusted_ladder,unknown,0.083768,0.00104181,1,2,0.9405,0.940500,0.860500
flux_FULL_peak_trusted_ladder,unknown,0.094267,0.00117239,2,3,0.9450,0.472500,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.106082,0.00131933,2,3,0.9690,0.484500,0.999500
flux_FULL_peak_trusted_ladder,unknown,0.119378,0.00148469,2,3,0.9665,0.483250,0.996500
flux_FULL_peak_trusted_ladder,unknown,0.134340,0.00167078,2,3,1.0290,0.514500,0.991000
flux_FULL_peak_trusted_ladder,unknown,0.151178,0.00188018,2,3,1.0270,0.513500,0.991500
flux_FULL_peak_trusted_ladder,unknown,0.170125,0.00211584,2,3,1.0755,0.537750,0.985000
flux_FULL_peak_trusted_ladder,unknown,0.191448,0.00238103,2,3,1.1070,0.553500,0.984000
flux_FULL_peak_trusted_ladder,unknown,0.215443,0.00267946,2,3,1.1415,0.570750,0.977000
flux_FULL_peak_trusted_ladder,unknown,0.242446,0.00301529,4,5,1.2035,0.300875,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.272833,0.00339321,4,5,1.2230,0.305750,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.307029,0.00381850,5,6,1.2925,0.258500,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.345511,0.00429709,5,7,1.3710,0.274200,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.388816,0.00483567,5,7,1.4755,0.295100,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.437548,0.00544175,5,7,1.5945,0.318900,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.492388,0.00612380,5,7,1.7630,0.352600,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.554102,0.00689133,5,8,1.8810,0.376200,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.623551,0.00775506,5,9,2.0895,0.417900,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.701704,0.00872704,5,9,2.2180,0.443600,0.999000
flux_FULL_peak_trusted_ladder,unknown,0.789652,0.00982085,6,11,2.3745,0.395750,1.000000
flux_FULL_peak_trusted_ladder,unknown,0.888624,0.01105175,7,12,2.5205,0.360071,1.000000
flux_FULL_peak_trusted_ladder,unknown,1.000000,0.01243693,7,12,2.8315,0.404500,1.000000
flux_FULL_width_trusted_ladder,unknown,0.010000,0.00007886,2,2,0.9410,0.470500,1.000000
flux_FULL_width_trusted_ladder,unknown,0.011253,0.00008875,2,2,0.9330,0.466500,1.000000
flux_FULL_width_trusted_ladder,unknown,0.012664,0.00009987,2,2,0.9465,0.473250,1.000000
flux_FULL_width_trusted_ladder,unknown,0.014251,0.00011239,2,2,0.9240,0.462000,1.000000
flux_FULL_width_trusted_ladder,unknown,0.016037,0.00012647,2,2,0.9840,0.492000,1.000000
flux_FULL_width_trusted_ladder,unknown,0.018047,0.00014232,2,2,0.9790,0.489500,1.000000
flux_FULL_width_trusted_ladder,unknown,0.020309,0.00016016,2,2,0.9620,0.481000,1.000000
flux_FULL_width_trusted_ladder,unknown,0.022855,0.00018024,2,2,0.9585,0.479250,1.000000
flux_FULL_width_trusted_ladder,unknown,0.025719,0.00020283,2,2,0.9835,0.491750,1.000000
flux_FULL_width_trusted_ladder,unknown,0.028943,0.00022825,2,2,0.9620,0.481000,1.000000
flux_FULL_width_trusted_ladder,unknown,0.032570,0.00025685,2,2,0.9685,0.484250,1.000000
flux_FULL_width_trusted_ladder,unknown,0.036652,0.00028905,2,2,0.9505,0.475250,1.000000
flux_FULL_width_trusted_ladder,unknown,0.041246,0.00032528,2,2,0.9760,0.488000,1.000000
