index,energy_cm-1,raw_gap_cm-1,normalized_gap,scale
0,0.0,16956.17025,0.027364381659123586,macro
1,16956.17025,17.19594000000143,2.77513293514748e-05,meso
2,16973.36619,8766.63281,0.014147857832356635,macro
3,25739.999,3432.8379999999997,0.005540018047763025,meso
4,29172.837,0.049999999999272404,8.069151599467274e-08,micro
5,29172.887,1094.1030000000028,0.0017656965945120875,meso
6,30266.99,5.5900000000001455,9.021311488335925e-06,micro
7,30272.58,2928.0930000000008,0.004725445262936552,meso
8,33200.673,1348.0559999999969,0.0021755336457459445,meso
9,34548.729,0.03500000000349246,5.648406120272911e-08,micro
10,34548.764,38.1559999999954,6.157730968674331e-05,meso
11,34586.92,0.0,0.0,micro
12,34586.92,453.4599999999991,0.0007318074968695339,meso
13,35040.38,2.470000000001164,3.986160890196719e-06,micro
14,35042.85,1329.7680000000037,0.002146019916855314,meso
15,36372.618,664.1339999999982,0.0010717995856877136,meso
16,37036.752,0.01999999999679858,3.227660639317223e-08,micro
17,37036.772,20.87800000000425,3.3693549419232716e-05,meso
18,37057.65,0.0,0.0,micro
19,37057.65,1.889999999999418,3.0501393046420756e-06,micro
20,37059.54,236.77999999999884,0.000382122743149931,meso
21,37296.32,1.2900000000008731,2.0818411126942606e-06,micro
22,37297.61,714.4320000000007,0.0011529720231189,meso
23,38012.042,375.2129999999961,0.0006055301158269883,meso
24,38387.255,0.01299999999901047,2.0979794157323278e-08,micro
25,38387.268,12.522000000004482,2.0208383266007148e-05,meso
26,38399.79,0.0,0.0,micro
27,38399.79,1.110000000000582,1.7913516551087419e-06,micro
28,38400.9,0.004000000000814907,6.455321280982879e-09,micro
29,38400.904,0.24299999999493593,3.921607677316437e-07,micro
30,38401.147,0.006000000001222361,9.682981921474319e-09,micro
31,38401.153,139.02700000000186,0.0002243659878870953,meso
32,38540.18,0.75,1.2103727399377044e-06,micro
33,38540.93,427.58000000000175,0.0006900415681900877,meso
34,38968.51,232.41999999999825,0.0003750864429550922,meso
35,39200.93,0.0,0.0,micro
36,39200.93,8.05000000000291,1.2991334075336057e-05,meso
37,39208.98,0.0,0.0,micro
38,39208.98,0.7449999999953434,1.2023035883306048e-06,micro
39,39209.725,0.1620000000038999,2.6144051183283794e-07,micro
40,39209.887,88.4629999999961,0.0001427642715908059,meso
41,39298.35,0.48999999999796273,7.907768567560124e-07,micro
42,39298.84,276.01000000000204,0.0004454333066002777,meso
43,39574.85,153.84999999999854,0.00024828779471921874,meso
44,39728.7,0.0,0.0,micro
45,39728.7,5.460000000006403,8.811513546756822e-06,micro
46,39734.16,0.0,0.0,micro
47,39734.16,0.5179999999963911,8.359641057111504e-07,micro
48,39734.678,0.11200000000098953,1.8074899583229413e-07,micro
49,39734.79,59.68899999999849,9.632791796551975e-05,meso
50,39794.479,0.330999999998312,5.341778358897827e-07,micro
51,39794.81,188.45999999999913,0.00030414246209154496,meso
52,39983.27,107.04000000000087,0.00017274439744391058,meso
53,40090.31,0.0,0.0,micro
54,40090.31,3.8800000000046566,6.261661641285239e-06,micro
55,40094.19,0.0,0.0,micro
56,40094.19,0.39099999999598367,6.310076550810416e-07,micro
57,40094.581,0.07900000000518048,1.2749259528179863e-07,micro
58,40094.66,42.14999999999418,6.80229479844896e-05,meso
59,40136.81,0.23300000000017462,3.760224645409287e-07,micro
60,40137.043,134.3530000000028,0.00021682294497180505,meso
61,40271.396,77.51900000000023,0.00012510251256964158,meso
62,40348.915,0.0029999999969732016,4.841490954866079e-09,micro
63,40348.918,2.8430000000007567,4.58811959952508e-06,micro
64,40351.761,0.0,0.0,micro
65,40351.761,0.2540000000008149,4.099129012602177e-07,micro
66,40352.015,0.05799999999726424,9.360215855076742e-08,micro
67,40352.073,30.852000000006228,4.978989303008746e-05,meso
68,40382.925,0.17199999999866122,2.77578815023553e-07,micro
69,40383.097,99.13899999999558,0.0001599935240862383,meso
70,40482.236,57.85700000000361,9.337138081944018e-05,meso
71,40540.093,0.0020000000004074536,3.2276606404914395e-09,micro
72,40540.095,2.197999999996682,3.5471990431720783e-06,micro
73,40542.293,0.0,0.0,micro
74,40542.293,0.19099999999889405,3.082415911023506e-07,micro
75,40542.484,23.299000000006345,3.760063262375501e-05,meso
76,40565.783,0.12999999999738066,2.0979794158497494e-07,micro
77,40565.913,75.23500000000058,0.00012141652411895187,meso
78,40641.148,44.36099999999715,7.159112682183073e-05,meso
79,40685.509,0.0,0.0,micro
80,40685.509,1.6940000000031432,2.7338285619443678e-06,micro
81,40687.203,0.14899999999761349,2.4046071766377253e-07,micro
82,40687.352,17.99199999999837,2.903603511594294e-05,meso
83,40705.344,0.10000000000582077,1.6138303200108766e-07,micro
84,40705.444,58.43999999999505,9.431224389593795e-05,meso
85,40763.884,34.75800000000163,5.609351425967561e-05,meso
86,40798.642,0.0020000000004074536,3.2276606404914395e-09,micro
87,40798.644,1.3300000000017462,2.146394325492347e-06,micro
88,40799.974,0.11699999999837019,1.8881814742765166e-07,micro
89,40800.091,14.182000000000698,2.288734159706316e-05,meso
90,40814.273,0.07899999999790452,1.2749259527005645e-07,micro
91,40814.352,46.296000000002095,7.4713888490878e-05,meso
92,40860.648,27.737999999997555,4.4764425413852115e-05,meso
93,40888.386,0.0010000000038417056,1.6138303261168002e-09,micro
94,40888.387,1.0649999999950523,1.7187292907035556e-06,micro
95,40889.452,0.0940000000045984,1.5170005007961333e-07,micro
96,40889.546,11.375999999996566,1.835893371936956e-05,meso
97,40900.922,0.06300000000192085,1.016713101578671e-07,micro
98,40900.985,37.296000000002095,6.018941561162555e-05,meso
99,40938.281,22.489999999997963,3.629504389492868e-05,meso
100,40960.771,0.0,0.0,micro
101,40960.771,0.8660000000018044,1.3975770570509815e-06,micro
102,40961.637,0.07699999999749707,1.2426493462956503e-07,micro
103,40961.714,9.262000000002445,1.4947296423074637e-05,meso
104,40970.976,0.05199999999604188,8.391917662929311e-08,micro
105,40971.028,30.48700000000099,4.9200844963309326e-05,meso
106,41001.515,18.485000000000582,2.983165346366556e-05,meso
107,41020.0,0.000999999996565748,1.6138303143746393e-09,micro
108,41020.001,0.713000000003376,1.150661018106226e-06,micro
109,41020.714,0.06300000000192085,1.016713101578671e-07,micro
110,41020.777,7.641999999999825,1.2332891304804968e-05,meso
111,41028.419,0.04299999999784632,6.939470375295271e-08,micro
112,41028.462,25.239000000001397,4.073146344438588e-05,meso
113,41053.701,15.377999999996973,2.4817482659677806e-05,meso
114,41069.079,0.0010000000038417056,1.6138303261168002e-09,micro
115,41069.08,0.5939999999973224,9.586152100263407e-07,micro
116,41069.674,0.052999999999883585,8.553300695540991e-08,micro
117,41069.727,6.379000000000815,1.0294623610751471e-05,meso
118,41076.106,0.03500000000349246,5.648406120272911e-08,micro
119,41076.141,21.12999999999738,3.41002346598407e-05,meso
120,41097.271,12.930999999996857,2.086843986684087e-05,meso
121,41110.202,0.0,0.0,micro
122,41110.202,0.5010000000038417,8.085289902845864e-07,micro
123,41110.703,0.04400000000168802,7.100853407906951e-08,micro
124,41110.747,0.000999999996565748,1.6138303143746393e-09,micro
125,41110.748,5.377999999996973,8.679179460508414e-06,micro
126,41116.126,0.030000000006111804,4.8414909607371593e-08,micro
127,41116.156,17.86699999999837,2.8834306325953324e-05,meso
128,41134.023,10.976000000002387,1.7713401591412178e-05,meso
129,41144.999,0.000999999996565748,1.6138303143746393e-09,micro
130,41145.0,0.4250000000029104,6.858778859693961e-07,micro
131,41145.425,0.03800000000046566,6.132555215759518e-08,micro
132,41145.463,4.576999999997497,7.386501374255792e-06,micro
133,41150.04,0.02599999999802094,4.1959588314646556e-08,micro
134,41150.066,24.639000000002852,3.976316525243807e-05,meso
135,41174.705,0.0,0.0,micro
136,41174.705,0.36499999999796273,5.890480667663951e-07,micro
137,41175.07,0.0319999999992433,5.164257023612087e-08,micro
138,41175.102,274.349000000002,0.0004427527344388956,meso
139,41449.451,206720.549,0.3336118897260753,macro
140,248170.0,1319.0,0.002128642191970443,meso
141,249489.0,14256.299999999988,0.02300724918983184,macro
142,263745.3,2841.4000000000233,0.004585537471012029,meso
143,266586.7,347.20000000001164,0.0005603218870751801,meso
144,266933.9,348.3999999999651,0.0005622584834590053,meso
145,267282.3,293.70000000001164,0.00047398196495962387,meso
146,267576.0,937.9000000000233,0.001513611457050135,meso
147,268513.9,383.5,0.0006189039276881462,meso
148,268897.4,189.09999999997672,0.0003051753134962556,meso
149,269086.5,639.5,0.0010320444895868827,meso
150,269726.0,470.0,0.0007585002503609614,meso
151,270196.0,386.0,0.0006229385034879386,meso
152,270582.0,295.0,0.0004760799443754971,meso
153,270877.0,2359.0,0.0038070257246840596,meso
154,273236.0,7360.0,0.011877791154588672,macro
155,280596.0,182.0,0.00029371711822488293,meso
156,280778.0,241.0,0.00038893310709998236,meso
157,281019.0,1057.0,0.0017058186481522049,meso
