name,n,verdict,giantRatio,kappa_connect,isolated,isolatedFraction,tailDominance,runStatus
"phase3_transition_ladder_charged_multiplicity_delta.csv",7,HARD_FRAGMENTATION,0.857143,,1,0.142857,0.996967,COMPLETE
"phase3_transition_ladder_closure_transition_code.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_composite_count_delta.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_externalization_delta.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_final_total_charge.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_initial_total_charge.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_layer_transition_code.csv",4,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_neutral_multiplicity_delta.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_route_transition_code.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase3_transition_ladder_transition_class_code.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
