source_id,filename,ancillary_url,arxiv_id,component_hint,separation_group,acquisition_status,notes
Baker2024_flux_tube_full_QCD,Ex_FULL_d0.7fm_scaling_normfact.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_FULL_d0.7fm_scaling_normfact.agr,2409.20168v1,FULL,0.7 fm scaling group,author_ancillary_required,Parse all G0.S* datasets; continuum-scaling group near 0.7 fm.
Baker2024_flux_tube_full_QCD,Ex_NP_d0.7fm_scaling_normfact.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_NP_d0.7fm_scaling_normfact.agr,2409.20168v1,NP,0.7 fm scaling group,author_ancillary_required,Parse all G0.S* datasets; nonperturbative field near 0.7 fm.
Baker2024_flux_tube_full_QCD,Ex_FULL_d0.9fm_scaling_normfact.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_FULL_d0.9fm_scaling_normfact.agr,2409.20168v1,FULL,0.9 fm scaling group,author_ancillary_required,Parse all G0.S* datasets; continuum-scaling group near 0.9 fm.
Baker2024_flux_tube_full_QCD,Ex_NP_d0.9fm_scaling_normfact.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_NP_d0.9fm_scaling_normfact.agr,2409.20168v1,NP,0.9 fm scaling group,author_ancillary_required,Parse all G0.S* datasets; nonperturbative field near 0.9 fm.
Baker2024_flux_tube_full_QCD,Ex_FULL_d1.0fm_scaling_normfact.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_FULL_d1.0fm_scaling_normfact.agr,2409.20168v1,FULL,1.0 fm scaling group,author_ancillary_required,Parse all G0.S* datasets; continuum-scaling group near 1.0 fm.
Baker2024_flux_tube_full_QCD,Ex_NP_d1.0fm_scaling_normfact.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_NP_d1.0fm_scaling_normfact.agr,2409.20168v1,NP,1.0 fm scaling group,author_ancillary_required,Parse all G0.S* datasets; nonperturbative field near 1.0 fm.
Baker2024_flux_tube_full_QCD,QCD_large_distances.agr,https://arxiv.org/src/2409.20168v1/anc/QCD_large_distances.agr,2409.20168v1,FULL/NP or paper-defined,large-distance group,author_ancillary_required,Use to extend beyond 1.0 fm where applicable; inspect series metadata.
Baker2024_flux_tube_full_QCD,beta6.3942dist789.agr,https://arxiv.org/src/2409.20168v1/anc/beta6.3942dist789.agr,2409.20168v1,paper-defined,distance 7/8/9 lattice units,author_ancillary_required,Likely multi-distance profile source; parse series metadata before interpretation.
Baker2024_flux_tube_full_QCD,beta7.158dist13.agr,https://arxiv.org/src/2409.20168v1/anc/beta7.158dist13.agr,2409.20168v1,paper-defined,distance 13 lattice units,author_ancillary_required,Likely large-distance profile source; parse series metadata before interpretation.
Baker2024_flux_tube_full_QCD,Ex_FULL-NP_beta7.158d10a.agr,https://arxiv.org/src/2409.20168v1/anc/Ex_FULL-NP_beta7.158d10a.agr,2409.20168v1,FULL+NP,0.738309 fm,already_embedded_one_profile,Existing profile in pack; use as validation/control profile.
