index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,-0.0047389023847257345,-0.6025923292111395,protein,protein_population,populations
2,1.0,2.2124400636550597e-05,0.002813308447743229,protein,protein_population,populations
3,2.0,-1.0698508655484637e-05,-0.0013604076907288176,protein,protein_population,populations
4,3.0,0.00042152587771793746,0.05360065261009226,protein,protein_population,populations
5,4.0,0.0013458714871445088,0.171139172832784,protein,protein_population,populations
6,5.0,-0.0017785880018747343,-0.22616281150064485,protein,protein_population,populations
7,6.0,5.4420903051170135e-05,0.006920087409497497,protein,protein_population,populations
8,7.0,-6.431705996785494e-05,-0.008178469153313297,protein,protein_population,populations
9,8.0,3.940353416552764e-05,0.005010499373966366,protein,protein_population,populations
10,9.0,3.2310094474812095e-05,0.004108507309490784,protein,protein_population,populations
11,10.0,-3.667002777456036e-05,-0.004662910449502408,protein,protein_population,populations
12,11.0,1.9738216111451136e-05,0.0025098844954917878,protein,protein_population,populations
13,12.0,-3.5638772188107266e-05,-0.004531777403197058,protein,protein_population,populations
14,13.0,9.358980357392454e-05,0.011900751091180828,protein,protein_population,populations
15,14.0,-6.948672540891849e-05,-0.00883583672210172,protein,protein_population,populations
16,15.0,5.842886120903934e-05,0.007429733873099631,protein,protein_population,populations
17,16.0,-8.724759729885984e-05,-0.011094284837740597,protein,protein_population,populations
18,17.0,-9.45168866188759e-06,-0.0012018637699951252,protein,protein_population,populations
19,18.0,2.2405013337382786e-05,0.002848990774002094,protein,protein_population,populations
20,19.0,7.263466159916667e-05,0.009236123971571931,protein,protein_population,populations
21,20.0,0.0022365462142267282,0.28439614982642025,protein,protein_population,populations
22,21.0,-0.0023271530827749095,-0.29591759498995807,protein,protein_population,populations
23,22.0,5.539686909343253e-06,0.0007044189913177135,protein,protein_population,populations
24,23.0,1.1118563671110897e-05,0.001413821310532193,protein,protein_population,populations
25,24.0,-2.0207832707604704e-05,-0.0025696002979156782,protein,protein_population,populations
26,25.0,9.551515303205534e-06,0.001214557588821821,protein,protein_population,populations
27,26.0,2.3413715090563245e-05,0.0029772559057945377,protein,protein_population,populations
28,27.0,2.5671973936321123e-05,0.00326441300407388,protein,protein_population,populations
29,28.0,-6.103203816647882e-05,-0.007760750285505225,protein,protein_population,populations
30,29.0,7.162776918014697e-05,0.009108088912230392,protein,protein_population,populations
31,30.0,-5.034233069664653e-05,-0.006401461741475685,protein,protein_population,populations
32,31.0,3.348134357423039e-05,0.004257441738944276,protein,protein_population,populations
33,32.0,-4.919981459398365e-05,-0.006256180960490638,protein,protein_population,populations
34,33.0,0.0002458419486346018,0.03126092508742482,protein,protein_population,populations
35,34.0,-0.00024080655274254638,-0.03062063105037651,protein,protein_population,populations
36,35.0,5.170058680973054e-06,0.0006574175726361013,protein,protein_population,populations
37,36.0,7.943860104357069e-05,0.010101303581692188,protein,protein_population,populations
38,37.0,-1.1271839581775909e-05,-0.0014333116651588866,protein,protein_population,populations
39,38.0,-8.127673798248358e-05,-0.010335038554372504,protein,protein_population,populations
40,39.0,9.41489859761829e-06,0.001197185595869547,protein,protein_population,populations
41,40.0,3.662989822649514e-05,0.0046578076311964735,protein,protein_population,populations
42,41.0,4.823732030337482e-05,0.006133791506278665,protein,protein_population,populations
43,42.0,-7.703928510312834e-05,-0.009796209856671675,protein,protein_population,populations
44,43.0,5.146070227496836e-05,0.006543672337852739,protein,protein_population,populations
45,44.0,4.933377857148102e-05,0.0062732156361764504,protein,protein_population,populations
46,45.0,-1.622254080848058e-05,-0.0020628360446953665,protein,protein_population,populations
47,46.0,-0.00010789995316542134,-0.013720410091014596,protein,protein_population,populations
48,47.0,3.308546915582897e-05,0.004207102890727334,protein,protein_population,populations
49,48.0,-2.2712095596225138e-05,-0.002888038932962207,protein,protein_population,populations
50,49.0,4.305780042488814e-05,0.00547517086074002,protein,protein_population,populations
51,50.0,-2.6524548684626216e-05,-0.003372825240009291,protein,protein_population,populations
52,51.0,3.564045858721902e-05,0.004531991843395701,protein,protein_population,populations
53,52.0,-4.228296101167428e-05,-0.005376643343423337,protein,protein_population,populations
54,53.0,1.9635485814246075e-05,0.0024968214517640083,protein,protein_population,populations
55,54.0,1.3555433702930775e-05,0.001723690362317726,protein,protein_population,populations
56,55.0,2.2130354032348624e-05,0.0028140654733895495,protein,protein_population,populations
57,56.0,-7.336335054345278e-05,-0.009328783058541748,protein,protein_population,populations
58,57.0,7.503886601177628e-05,0.009541839308010114,protein,protein_population,populations
59,58.0,-5.646463622767027e-05,-0.007179965717833779,protein,protein_population,populations
60,59.0,6.171594841293234e-05,0.007847715374659649,protein,protein_population,populations
61,60.0,4.98855880266217e-07,6.343382969845468e-05,protein,protein_population,populations
62,61.0,0.00016498203427656906,0.020978889253584737,protein,protein_population,populations
63,62.0,0.0001750401796793813,0.02225786923117626,protein,protein_population,populations
64,63.0,-0.0002788005318028144,-0.035451893329954194,protein,protein_population,populations
65,64.0,-0.00010739933903488504,-0.013656752684622728,protein,protein_population,populations
66,65.0,-2.3800512267833363e-05,-0.0030264405044760283,protein,protein_population,populations
67,66.0,-1.1871182389605272e-05,-0.0015095232747775857,protein,protein_population,populations
68,67.0,8.646708438398698e-06,0.001099503588573252,protein,protein_population,populations
69,68.0,5.406894660632664e-05,0.006875333110577413,protein,protein_population,populations
70,69.0,0.00011221435184708438,0.014269023111428029,protein,protein_population,populations
71,70.0,-2.6877905332936785e-05,-0.003417757586882275,protein,protein_population,populations
72,71.0,-9.845257673195867e-05,-0.012519094658073014,protein,protein_population,populations
73,72.0,-5.161365121095815e-05,-0.006563121114828083,protein,protein_population,populations
74,73.0,9.716462241672578e-06,0.0012355320153403903,protein,protein_population,populations
75,74.0,-3.6776660354429814e-06,-0.00046764697021429416,protein,protein_population,populations
76,75.0,4.735975056702466e-05,0.006022200941936823,protein,protein_population,populations
77,76.0,-3.3229273170611284e-05,-0.004225388812061541,protein,protein_population,populations
78,77.0,5.178380423993043e-05,0.006584757540676654,protein,protein_population,populations
79,78.0,-5.060159241515351e-05,-0.0064344291060987584,protein,protein_population,populations
80,79.0,-1.1401499502303077e-05,-0.001449799042862135,protein,protein_population,populations
81,80.0,0.00014270408186366557,0.018146055372512213,protein,protein_population,populations
82,81.0,-0.0001244862682353163,-0.01582950317198049,protein,protein_population,populations
83,82.0,6.632143687279343e-06,0.0008433342972123516,protein,protein_population,populations
84,83.0,2.2572448387053554e-05,0.0028702815853296052,protein,protein_population,populations
85,84.0,-7.432027811834391e-06,-0.0009450464656816195,protein,protein_population,populations
86,85.0,9.798368413180616e-05,0.012459470917987867,protein,protein_population,populations
87,86.0,-7.3460157568346e-05,-0.009341092907084405,protein,protein_population,populations
88,87.0,-4.641889554336993e-05,-0.005902563107238753,protein,protein_population,populations
89,88.0,-6.935805006788409e-06,-0.0008819474542176707,protein,protein_population,populations
90,89.0,8.551898691377294e-05,0.010874477111460883,protein,protein_population,populations
91,90.0,5.192337175056842e-05,0.006602504753953007,protein,protein_population,populations
92,91.0,-3.900304001808323e-05,-0.004959573087338936,protein,protein_population,populations
93,92.0,-0.00011441831210680164,-0.014549275675961213,protein,protein_population,populations
94,93.0,0.00028107086093170734,0.0357405852688861,protein,protein_population,populations
95,94.0,-0.00027348975848186333,-0.034776582676647814,protein,protein_population,populations
96,95.0,-1.1517931027720839e-05,-0.0014646043159821794,protein,protein_population,populations
97,96.0,0.0002735679998309134,0.034786531739307694,protein,protein_population,populations
98,97.0,-0.0002629967515086707,-0.03344230629805328,protein,protein_population,populations
99,98.0,-1.264666120997969e-06,-0.00016081320982320432,protein,protein_population,populations
100,99.0,0.0002312724507206703,0.029408287710531278,protein,protein_population,populations
101,100.0,-0.00022536180875008837,-0.028656698582283764,protein,protein_population,populations
102,101.0,0.0002153048340867585,0.027377867474319487,protein,protein_population,populations
103,102.0,-0.00012294803285163596,-0.01563390326983552,protein,protein_population,populations
104,103.0,-1.2681865175267836e-05,-0.0016126085861860528,protein,protein_population,populations
105,104.0,-9.242668115637758e-05,-0.011752850039450707,protein,protein_population,populations
106,105.0,8.173847491179451e-05,0.010393752389165364,protein,protein_population,populations
107,106.0,-7.496894466917156e-05,-0.009532948205961345,protein,protein_population,populations
108,107.0,3.6309195840990174e-05,0.004617027555605997,protein,protein_population,populations
109,108.0,-4.417152346449786e-05,-0.005616790355308565,protein,protein_population,populations
110,109.0,2.2187711033727406e-05,0.0028213589110363787,protein,protein_population,populations
111,110.0,-8.725560485253653e-06,-0.0011095303067286085,protein,protein_population,populations
112,111.0,-1.5959286166777497e-05,-0.0020293609454338133,protein,protein_population,populations
113,112.0,5.3705691901891604e-05,0.006829142140459956,protein,protein_population,populations
114,113.0,-1.532226333921444e-05,-0.0019483579961729997,protein,protein_population,populations
115,114.0,-9.534619944946358e-06,-0.0012124091982326692,protein,protein_population,populations
116,115.0,-2.6992780161473264e-05,-0.0034323649125614537,protein,protein_population,populations
117,116.0,0.0003056576570447004,0.03886700854895232,protein,protein_population,populations
118,117.0,-0.0002500801911058476,-0.03179985418854775,protein,protein_population,populations
119,118.0,3.285232699720484e-05,0.00417745685352356,protein,protein_population,populations
120,119.0,-6.524685174028199e-06,-0.0008296700200155296,protein,protein_population,populations
121,120.0,-7.615235625342955e-05,-0.00968342920030973,protein,protein_population,populations
122,121.0,8.417778034861335e-05,0.010703931123711112,protein,protein_population,populations
123,122.0,-9.159599905067856e-05,-0.011647221641929674,protein,protein_population,populations
124,123.0,6.161695123104327e-06,0.0007835127028756566,protein,protein_population,populations
125,124.0,5.701623287085395e-05,0.007250105990626154,protein,protein_population,populations
