ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
INT01,unknown,0.010000,0.00065667,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.011253,0.00073897,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.012664,0.00083159,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.014251,0.00093582,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.016037,0.00105311,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.018047,0.00118511,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.020309,0.00133364,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.022855,0.00150080,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.025719,0.00168890,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.028943,0.00190058,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.032570,0.00213879,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.036652,0.00240686,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.041246,0.00270852,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.046416,0.00304799,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.052233,0.00343002,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.058780,0.00385992,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.066147,0.00434370,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.074438,0.00488812,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.083768,0.00550078,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.094267,0.00619022,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.106082,0.00696608,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.119378,0.00783918,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.134340,0.00882171,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.151178,0.00992738,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.170125,0.01117163,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.191448,0.01257184,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.215443,0.01414753,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.242446,0.01592072,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.272833,0.01791616,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.307029,0.02016169,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.345511,0.02268866,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.388816,0.02553236,0,0,0.0000,0.000000,1.000000
INT01,unknown,0.437548,0.02873248,41,46,0.2145,0.005232,1.000000
INT01,unknown,0.492388,0.03233368,41,46,0.8700,0.021220,1.000000
INT01,unknown,0.554102,0.03638624,43,72,1.9695,0.045802,1.000000
INT01,unknown,0.623551,0.04094673,43,72,3.5185,0.081826,1.000000
INT01,unknown,0.701704,0.04607881,43,72,5.3825,0.125174,1.000000
INT01,unknown,0.789652,0.05185412,43,72,7.4680,0.173674,1.000000
INT01,unknown,0.888624,0.05835329,43,72,9.5350,0.221744,1.000000
INT01,unknown,1.000000,0.06566703,60,112,11.8445,0.197408,1.000000
INT02,unknown,0.010000,0.00023717,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.011253,0.00026689,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.012664,0.00030034,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.014251,0.00033798,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.016037,0.00038035,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.018047,0.00042802,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.020309,0.00048166,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.022855,0.00054203,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.025719,0.00060997,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.028943,0.00068642,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.032570,0.00077245,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.036652,0.00086927,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.041246,0.00097822,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.046416,0.00110082,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.052233,0.00123880,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.058780,0.00139406,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.066147,0.00156879,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.074438,0.00176541,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.083768,0.00198668,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.094267,0.00223568,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.106082,0.00251589,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.119378,0.00283122,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.134340,0.00318608,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.151178,0.00358541,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.170125,0.00403478,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.191448,0.00454049,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.215443,0.00510957,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.242446,0.00574998,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.272833,0.00647066,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.307029,0.00728166,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.345511,0.00819431,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.388816,0.00922135,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.437548,0.01037712,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.492388,0.01167774,0,0,0.0000,0.000000,1.000000
INT02,unknown,0.554102,0.01314138,44,65,0.3060,0.006955,1.000000
INT02,unknown,0.623551,0.01478846,44,65,1.2540,0.028500,1.000000
INT02,unknown,0.701704,0.01664198,44,65,2.6800,0.060909,1.000000
INT02,unknown,0.789652,0.01872781,44,65,4.4245,0.100557,1.000000
INT02,unknown,0.888624,0.02107507,44,65,6.1730,0.140295,1.000000
INT02,unknown,1.000000,0.02371653,44,65,8.0935,0.183943,1.000000
INT03,unknown,0.010000,0.00076961,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.011253,0.00086607,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.012664,0.00097462,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.014251,0.00109677,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.016037,0.00123424,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.018047,0.00138893,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.020309,0.00156302,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.022855,0.00175892,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.025719,0.00197937,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.028943,0.00222746,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.032570,0.00250664,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.036652,0.00282081,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.041246,0.00317436,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.046416,0.00357222,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.052233,0.00401994,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.058780,0.00452378,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.066147,0.00509077,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.074438,0.00572883,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.083768,0.00644685,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.094267,0.00725487,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.106082,0.00816417,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.119378,0.00918743,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.134340,0.01033894,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.151178,0.01163478,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.170125,0.01309303,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.191448,0.01473405,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.215443,0.01658075,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.242446,0.01865891,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.272833,0.02099754,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.307029,0.02362928,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.345511,0.02659087,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.388816,0.02992365,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.437548,0.03367414,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.492388,0.03789471,0,0,0.0000,0.000000,1.000000
INT03,unknown,0.554102,0.04264427,54,91,0.4475,0.008287,1.000000
INT03,unknown,0.623551,0.04798911,54,91,1.7970,0.033278,1.000000
INT03,unknown,0.701704,0.05400386,54,91,3.8375,0.071065,1.000000
INT03,unknown,0.789652,0.06077246,54,91,6.0925,0.112824,1.000000
INT03,unknown,0.888624,0.06838941,55,95,8.7790,0.159618,1.000000
INT03,unknown,1.000000,0.07696104,55,95,11.4695,0.208536,1.000000
INT04,unknown,0.010000,0.00040822,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.011253,0.00045938,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.012664,0.00051696,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.014251,0.00058176,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.016037,0.00065467,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.018047,0.00073672,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.020309,0.00082906,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.022855,0.00093297,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.025719,0.00104991,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.028943,0.00118150,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.032570,0.00132958,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.036652,0.00149622,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.041246,0.00168375,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.046416,0.00189479,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.052233,0.00213227,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.058780,0.00239952,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.066147,0.00270027,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.074438,0.00303871,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.083768,0.00341957,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.094267,0.00384816,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.106082,0.00433047,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.119378,0.00487323,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.134340,0.00548402,0,0,0.0000,0.000000,1.000000
INT04,unknown,0.151178,0.00617137,1,1,0.0055,0.005500,1.000000
INT04,unknown,0.170125,0.00694486,21,22,0.1310,0.006238,1.000000
INT04,unknown,0.191448,0.00781530,21,22,0.4965,0.023643,1.000000
INT04,unknown,0.215443,0.00879483,22,23,0.9540,0.043364,1.000000
INT04,unknown,0.242446,0.00989714,22,23,1.5710,0.071409,1.000000
INT04,unknown,0.272833,0.01113760,22,23,2.1690,0.098591,1.000000
INT04,unknown,0.307029,0.01253354,31,38,2.8695,0.092565,1.000000
INT04,unknown,0.345511,0.01410444,31,38,3.7455,0.120823,1.000000
INT04,unknown,0.388816,0.01587222,32,48,4.6960,0.146750,1.000000
INT04,unknown,0.437548,0.01786158,32,48,5.9970,0.187406,1.000000
INT04,unknown,0.492388,0.02010027,32,48,7.0615,0.220672,1.000000
INT04,unknown,0.554102,0.02261955,48,74,8.4880,0.176833,1.000000
INT04,unknown,0.623551,0.02545458,48,74,10.1640,0.211750,1.000000
INT04,unknown,0.701704,0.02864495,49,79,11.9055,0.242969,1.000000
INT04,unknown,0.789652,0.03223518,49,79,13.9235,0.284153,1.000000
INT04,unknown,0.888624,0.03627540,53,100,15.9305,0.300575,1.000000
INT04,unknown,1.000000,0.04082199,56,104,18.2160,0.325286,1.000000
INT05,unknown,0.010000,0.00036368,0,0,0.0000,0.000000,1.000000
INT05,unknown,0.011253,0.00040926,0,0,0.0000,0.000000,1.000000
INT05,unknown,0.012664,0.00046055,0,0,0.0000,0.000000,1.000000
INT05,unknown,0.014251,0.00051828,0,0,0.0000,0.000000,1.000000
INT05,unknown,0.016037,0.00058323,0,0,0.0000,0.000000,1.000000
INT05,unknown,0.018047,0.00065633,0,0,0.0000,0.000000,1.000000
INT05,unknown,0.020309,0.00073860,0,0,0.0000,0.000000,1.000000
