ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase2C_pairwise_ladder_sub_category_difference,unknown,0.010000,0.01000000,5,9,4.5270,0.905400,0.855500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.011253,0.01125336,5,9,4.4630,0.892600,0.866500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.012664,0.01266380,5,9,4.5110,0.902200,0.856500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.014251,0.01425103,5,9,4.5215,0.904300,0.851500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.016037,0.01603719,5,9,4.5015,0.900300,0.853500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.018047,0.01804722,5,9,4.5215,0.904300,0.862500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.020309,0.02030918,5,9,4.5095,0.901900,0.852500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.022855,0.02285464,5,9,4.4745,0.894900,0.865000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.025719,0.02571914,5,9,4.4915,0.898300,0.871000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.028943,0.02894266,5,9,4.5030,0.900600,0.857000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.032570,0.03257021,5,9,4.5080,0.901600,0.859500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.036652,0.03665241,5,9,4.5190,0.903800,0.855000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.041246,0.04124626,5,9,4.5175,0.903500,0.855000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.046416,0.04641589,5,9,4.5485,0.909700,0.848500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.052233,0.05223345,5,9,4.4355,0.887100,0.868500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.058780,0.05878016,5,9,4.5000,0.900000,0.858500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.066147,0.06614741,5,9,4.4685,0.893700,0.869000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.074438,0.07443803,5,9,4.4985,0.899700,0.861500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.083768,0.08376776,5,9,4.4795,0.895900,0.867000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.094267,0.09426685,5,9,4.4790,0.895800,0.869000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.106082,0.10608184,5,9,4.5005,0.900100,0.865000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.119378,0.11937766,5,9,4.5340,0.906800,0.850000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.134340,0.13433993,5,9,4.4875,0.897500,0.865500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.151178,0.15117751,5,9,4.4815,0.896300,0.861500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.170125,0.17012543,5,9,4.5150,0.903000,0.858500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.191448,0.19144820,5,9,4.5145,0.902900,0.861000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.215443,0.21544347,5,9,4.4920,0.898400,0.869000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.242446,0.24244620,5,9,4.4720,0.894400,0.871000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.272833,0.27283334,5,9,4.4535,0.890700,0.878000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.307029,0.30702906,5,9,4.5180,0.903600,0.861000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.345511,0.34551073,5,9,4.4830,0.896600,0.874500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.388816,0.38881552,5,9,4.4395,0.887900,0.869500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.437548,0.43754794,5,9,4.4815,0.896300,0.869000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.492388,0.49238826,5,9,4.4860,0.897200,0.875000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.554102,0.55410203,5,9,4.5110,0.902200,0.865500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.623551,0.62355073,5,9,4.4685,0.893700,0.869000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.701704,0.70170383,5,9,4.4815,0.896300,0.868500
phase2C_pairwise_ladder_sub_category_difference,unknown,0.789652,0.78965229,5,9,4.5255,0.905100,0.854000
phase2C_pairwise_ladder_sub_category_difference,unknown,0.888624,0.88862382,5,9,4.5040,0.900800,0.857500
phase2C_pairwise_ladder_sub_category_difference,unknown,1.000000,1.00000000,5,9,4.4245,0.884900,0.883000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.010000,0.01000000,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.011253,0.01125336,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.012664,0.01266380,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.014251,0.01425103,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.016037,0.01603719,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.018047,0.01804722,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.020309,0.02030918,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.022855,0.02285464,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.025719,0.02571914,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.028943,0.02894266,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.032570,0.03257021,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.036652,0.03665241,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.041246,0.04124626,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.046416,0.04641589,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.052233,0.05223345,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.058780,0.05878016,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.066147,0.06614741,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.074438,0.07443803,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.083768,0.08376776,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.094267,0.09426685,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.106082,0.10608184,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.119378,0.11937766,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.134340,0.13433993,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.151178,0.15117751,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.170125,0.17012543,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.191448,0.19144820,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.215443,0.21544347,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.242446,0.24244620,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.272833,0.27283334,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.307029,0.30702906,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.345511,0.34551073,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.388816,0.38881552,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.437548,0.43754794,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.492388,0.49238826,0,0,0.0000,0.000000,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.554102,0.55410203,5,9,0.0440,0.008800,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.623551,0.62355073,5,9,0.1655,0.033100,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.701704,0.70170383,5,9,0.3745,0.074900,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.789652,0.78965229,5,9,0.6125,0.122500,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,0.888624,0.88862382,5,9,0.8485,0.169700,1.000000
phase2C_pairwise_ladder_sub_category_pair_code,molecular,1.000000,1.00000000,5,9,1.1495,0.229900,1.000000
phase2C_pairwise_ladder_type_distance,unknown,0.010000,0.02000000,3,6,3.0090,1.003000,0.702000
phase2C_pairwise_ladder_type_distance,unknown,0.011253,0.02250671,3,6,3.0160,1.005333,0.696500
phase2C_pairwise_ladder_type_distance,unknown,0.012664,0.02532760,3,6,3.0010,1.000333,0.709000
phase2C_pairwise_ladder_type_distance,unknown,0.014251,0.02850205,3,6,2.9985,0.999500,0.693000
phase2C_pairwise_ladder_type_distance,unknown,0.016037,0.03207437,3,6,3.0310,1.010333,0.703000
phase2C_pairwise_ladder_type_distance,unknown,0.018047,0.03609444,3,6,3.0135,1.004500,0.697500
phase2C_pairwise_ladder_type_distance,unknown,0.020309,0.04061835,3,6,2.9895,0.996500,0.706000
phase2C_pairwise_ladder_type_distance,unknown,0.022855,0.04570928,3,6,2.9765,0.992167,0.722500
