index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,329179.2939406,1.0,helium,helium_II_levels_raw,helium_II_levels_raw
2,329179.2939406,0.4683723999769427,1.4228489112120761e-06,helium,helium_II_levels_raw,helium_II_levels_raw
3,329179.762313,5.3887962300213985,1.6370398531184044e-05,helium,helium_II_levels_raw,helium_II_levels_raw
4,329185.15110923,60955.67386037001,0.18517469045719923,helium,helium_II_levels_raw,helium_II_levels_raw
5,390140.8249696,0.13954740000190213,4.239252060218687e-07,helium,helium_II_levels_raw,helium_II_levels_raw
6,390140.964517,1.5930583599838428,4.839485317904923e-06,helium,helium_II_levels_raw,helium_II_levels_raw
7,390142.55757536,0.002855240018106997,8.673814151330616e-09,helium,helium_II_levels_raw,helium_II_levels_raw
8,390142.5604306,0.5755765200010501,1.7485198206449527e-06,helium,helium_II_levels_raw,helium_II_levels_raw
9,390143.13600712,21333.98674788,0.06480962545514692,helium,helium_II_levels_raw,helium_II_levels_raw
10,411477.122755,0.05899789999239147,1.7922725116190802e-07,helium,helium_II_levels_raw,helium_II_levels_raw
11,411477.1817529,0.6719270999892615,2.0412192150533923e-06,helium,helium_II_levels_raw,helium_II_levels_raw
12,411477.85368,0.0012189000262878835,3.7028453755290954e-09,helium,helium_II_levels_raw,helium_II_levels_raw
13,411477.8548989,0.24236809997819364,7.362799071497148e-07,helium,helium_II_levels_raw,helium_II_levels_raw
14,411478.097267,0.00043999997433274984,1.3366575068119178e-09,helium,helium_II_levels_raw,helium_II_levels_raw
15,411478.097707,0.12157000001752749,3.693124150131528e-07,helium,helium_II_levels_raw,helium_II_levels_raw
16,411478.219277,9874.459654100006,0.0299972077097955,helium,helium_II_levels_raw,helium_II_levels_raw
17,421352.6789311,0.03024089999962598,9.186756444371897e-08,helium,helium_II_levels_raw,helium_II_levels_raw
18,421352.709172,0.34398700000019744,1.0449837104950759e-06,helium,helium_II_levels_raw,helium_II_levels_raw
19,421353.053159,0.0006279899971559644,1.907744529245161e-09,helium,helium_II_levels_raw,helium_II_levels_raw
20,421353.05378699,0.12408700998639688,3.7695873425376575e-07,helium,helium_II_levels_raw,helium_II_levels_raw
21,421353.177874,0.0002270000404678285,6.895939223588905e-10,helium,helium_II_levels_raw,helium_II_levels_raw
22,421353.178101,0.06212359998608008,1.8872268435356146e-07,helium,helium_II_levels_raw,helium_II_levels_raw
23,421353.2402246,0.0001183999702334404,3.5968231420657194e-10,helium,helium_II_levels_raw,helium_II_levels_raw
24,421353.240343,0.03736290003871545,1.13503190287107e-07,helium,helium_II_levels_raw,helium_II_levels_raw
25,421353.2777059,5363.858449499996,0.016294641091453028,helium,helium_II_levels_raw,helium_II_levels_raw
26,426717.1361554,0.017509999976027757,5.319289608533948e-08,helium,helium_II_levels_raw,helium_II_levels_raw
27,426717.1536654,0.19905160000780597,6.046905248047727e-07,helium,helium_II_levels_raw,helium_II_levels_raw
28,426717.352717,0.0003684000112116337,1.1191469755023868e-09,helium,helium_II_levels_raw,helium_II_levels_raw
29,426717.3530854,0.07180460001109168,2.181321891529688e-07,helium,helium_II_levels_raw,helium_II_levels_raw
30,426717.42489,0.0001319999573752284,4.009971459476052e-10,helium,helium_II_levels_raw,helium_II_levels_raw
31,426717.425022,0.035950599994976074,1.0921282309288662e-07,helium,helium_II_levels_raw,helium_II_levels_raw
32,426717.4609726,6.839999696239829e-05,2.0778948804337914e-10,helium,helium_II_levels_raw,helium_II_levels_raw
33,426717.461041,0.021579810010734946,6.555640165699181e-08,helium,helium_II_levels_raw,helium_II_levels_raw
34,426717.48262081,4.2490020859986544e-05,1.290786560458867e-10,helium,helium_II_levels_raw,helium_II_levels_raw
35,426717.4826633,0.014417910017073154,4.379956541153177e-08,helium,helium_II_levels_raw,helium_II_levels_raw
36,426717.49708121,3234.2179560899967,0.0098250953678563,helium,helium_II_levels_raw,helium_II_levels_raw
37,429951.7150373,0.011030299996491522,3.350848671083767e-08,helium,helium_II_levels_raw,helium_II_levels_raw
38,429951.7260676,0.12534440000308678,3.8077850676022476e-07,helium,helium_II_levels_raw,helium_II_levels_raw
39,429951.851412,0.00023329997202381492,7.08732220763295e-10,helium,helium_II_levels_raw,helium_II_levels_raw
40,429951.8516453,0.04521700000623241,1.3736283186266193e-07,helium,helium_II_levels_raw,helium_II_levels_raw
41,429951.8968623,8.269998943433166e-05,2.512308366797055e-10,helium,helium_II_levels_raw,helium_II_levels_raw
42,429951.896945,0.02263910003239289,6.877437447957491e-08,helium,helium_II_levels_raw,helium_II_levels_raw
43,429951.9195841,4.4199987314641476e-05,1.3427329157166645e-10,helium,helium_II_levels_raw,helium_II_levels_raw
44,429951.9196283,0.013588399975560606,4.127963157370589e-08,helium,helium_II_levels_raw,helium_II_levels_raw
45,429951.9332167,2.6800029445439577e-05,8.14146877970873e-11,helium,helium_II_levels_raw,helium_II_levels_raw
46,429951.9332435,0.009061159973498434,2.7526518648932727e-08,helium,helium_II_levels_raw,helium_II_levels_raw
47,429951.94230466,1.8340011592954397e-05,5.5714353638123514e-11,helium,helium_II_levels_raw,helium_II_levels_raw
48,429951.942323,0.006486100028268993,1.9703851814687354e-08,helium,helium_II_levels_raw,helium_II_levels_raw
49,429951.9488091,2099.122349299956,0.006376835930873404,helium,helium_II_levels_raw,helium_II_levels_raw
50,432051.0711584,0.007391999999526888,2.2455847422957184e-08,helium,helium_II_levels_raw,helium_II_levels_raw
51,432051.0785504,0.08396780001930892,2.550822653944352e-07,helium,helium_II_levels_raw,helium_II_levels_raw
52,432051.1625182,0.0001571999746374786,4.775512236983081e-10,helium,helium_II_levels_raw,helium_II_levels_raw
53,432051.1626754,0.030290800030343235,9.201915365858089e-08,helium,helium_II_levels_raw,helium_II_levels_raw
54,432051.1929662,5.500001134350896e-05,1.6708223255814395e-10,helium,helium_II_levels_raw,helium_II_levels_raw
55,432051.1930212,0.01516710000578314,4.607549832256468e-08,helium,helium_II_levels_raw,helium_II_levels_raw
56,432051.2081883,2.889998722821474e-05,8.779406165634982e-11,helium,helium_II_levels_raw,helium_II_levels_raw
57,432051.2082172,0.009103799995500594,2.7656052987170462e-08,helium,helium_II_levels_raw,helium_II_levels_raw
58,432051.217321,1.8000020645558834e-05,5.4681509368590224e-11,helium,helium_II_levels_raw,helium_II_levels_raw
59,432051.217339,0.006070239993277937,1.8440528019278468e-08,helium,helium_II_levels_raw,helium_II_levels_raw
60,432051.22340924,1.2259988579899073e-05,3.72441061925097e-11,helium,helium_II_levels_raw,helium_II_levels_raw
61,432051.2234215,0.004336319980211556,1.317312498092313e-08,helium,helium_II_levels_raw,helium_II_levels_raw
62,432051.22775782,8.920032996684313e-06,2.709779491262267e-11,helium,helium_II_levels_raw,helium_II_levels_raw
63,432051.22776674,0.003259169985540211,9.900896093811794e-09,helium,helium_II_levels_raw,helium_II_levels_raw
64,432051.23102591,1439.146300190012,0.00437192231310182,helium,helium_II_levels_raw,helium_II_levels_raw
65,433490.3773261,0.005192000011447817,1.577255953524436e-08,helium,helium_II_levels_raw,helium_II_levels_raw
66,433490.3825181,0.05897199996979907,1.7914857056726203e-07,helium,helium_II_levels_raw,helium_II_levels_raw
67,433490.4414901,0.00011000002268701792,3.341644651162879e-10,helium,helium_II_levels_raw,helium_II_levels_raw
68,433490.4416001,0.021273999998811632,6.462739422076316e-08,helium,helium_II_levels_raw,helium_II_levels_raw
69,433490.4628741,3.9000005926936865e-05,1.184764857475342e-10,helium,helium_II_levels_raw,helium_II_levels_raw
70,433490.4629131,0.010652199969626963,3.235987246375569e-08,helium,helium_II_levels_raw,helium_II_levels_raw
71,433490.4735653,2.0799983758479357e-05,6.318740012314592e-11,helium,helium_II_levels_raw,helium_II_levels_raw
72,433490.4735861,0.006393379997462034,1.9422181513688135e-08,helium,helium_II_levels_raw,helium_II_levels_raw
73,433490.47997948,1.2720003724098206e-05,3.864156694616859e-11,helium,helium_II_levels_raw,helium_II_levels_raw
74,433490.4799922,0.004263290029484779,1.295127035011529e-08,helium,helium_II_levels_raw,helium_II_levels_raw
75,433490.48425549,8.589995559304953e-06,2.609518799458573e-11,helium,helium_II_levels_raw,helium_II_levels_raw
76,433490.48426408,0.003045500023290515,9.251797058171198e-09,helium,helium_II_levels_raw,helium_II_levels_raw
77,433490.48730958,6.209942512214184e-06,1.8864924454618826e-11,helium,helium_II_levels_raw,helium_II_levels_raw
78,433490.48731579,0.002284325018990785,6.939455369884196e-09,helium,helium_II_levels_raw,helium_II_levels_raw
79,433490.489600115,4.7549838200211525e-06,1.4444966337643288e-11,helium,helium_II_levels_raw,helium_II_levels_raw
80,433490.48960487,0.0017804650124162436,5.408800143843574e-09,helium,helium_II_levels_raw,helium_II_levels_raw
