ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.010000,0.00008623,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.011253,0.00009703,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.012664,0.00010920,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.014251,0.00012288,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.016037,0.00013828,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.018047,0.00015562,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.020309,0.00017512,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.022855,0.00019707,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.025719,0.00022177,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.028943,0.00024956,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.032570,0.00028084,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.036652,0.00031604,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.041246,0.00035565,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.046416,0.00040023,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.052233,0.00045039,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.058780,0.00050684,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.066147,0.00057037,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.074438,0.00064186,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.083768,0.00072230,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.094267,0.00081284,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.106082,0.00091471,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.119378,0.00102936,0,0,0.0000,0.000000,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.134340,0.00115837,3,6,0.0025,0.000833,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.151178,0.00130356,10,20,0.0860,0.008600,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.170125,0.00146694,17,34,0.3855,0.022676,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.191448,0.00165080,25,50,1.0460,0.041840,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.215443,0.00185771,34,67,1.9850,0.058382,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.242446,0.00209054,44,87,3.4310,0.077977,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.272833,0.00235256,56,111,5.3680,0.095857,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.307029,0.00264742,71,142,7.8590,0.110690,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.345511,0.00297924,95,189,11.2895,0.118837,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.388816,0.00335264,154,308,15.4225,0.100146,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.437548,0.00377285,780,1559,24.8955,0.031917,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.492388,0.00424572,970,1939,48.6870,0.050193,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.554102,0.00477786,2000,4000,88.5565,0.044278,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.623551,0.00537669,2000,4000,157.1000,0.078550,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.701704,0.00605058,2000,4000,248.4865,0.124243,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.789652,0.00680894,2000,4000,353.4935,0.176747,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,0.888624,0.00766234,2000,4000,465.5920,0.232796,1.000000
planck_lcdm_response_ladder_preliminary_struc_i,unknown,1.000000,0.00862270,2000,4000,581.0350,0.290517,1.000000
