index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.008245746118421864,0.12655970008224626,neutrino,detector_transition,L_sig2pp;1_sig_phi
2,0.008245746118421864,0.005941769685743741,0.09119715530720608,neutrino,detector_transition,L_sig2pp;1_sig_phi
3,0.014187515804165605,0.009698632819973683,0.14885930797231722,neutrino,detector_transition,L_sig2pp;1_sig_phi
4,0.02388614862413929,0.0006938890313185099,0.010650144502731594,neutrino,detector_transition,L_sig2pp;1_sig_phi
5,0.024580037655457798,0.023951262864760958,0.3676155682240841,neutrino,detector_transition,L_sig2pp;1_sig_phi
6,0.048531300520218756,0.013808016969048945,0.21193212369578257,neutrino,detector_transition,L_sig2pp;1_sig_phi
7,0.0623393174892677,0.022655565659603194,0.3477285807608373,neutrino,detector_transition,L_sig2pp;1_sig_phi
8,0.0849948831488709,0.004109389750782136,0.06307290170117212,neutrino,detector_transition,L_sig2pp;1_sig_phi
9,0.08910427289965303,0.012891824200714719,0.1978699539039124,neutrino,detector_transition,L_sig2pp;1_sig_phi
10,0.10199609710036775,0.06515301563659895,1.0,neutrino,detector_transition,L_sig2pp;1_sig_phi
11,0.1671491127369667,0.024395859135378672,0.37443944684694813,neutrino,detector_transition,L_sig2pp;1_sig_phi
12,0.19154497187234537,0.020758065882313048,0.31860483631478215,neutrino,detector_transition,L_sig2pp;1_sig_phi
13,0.21230303775465842,0.003729885313958625,0.057248084029795934,neutrino,detector_transition,L_sig2pp;1_sig_phi
14,0.21603292306861704,0.020221377550802333,0.31036748419428817,neutrino,detector_transition,L_sig2pp;1_sig_phi
15,0.23625430061941938,0.002970898847139053,0.04559879259786995,neutrino,detector_transition,L_sig2pp;1_sig_phi
16,0.23922519946655843,0.019906964947773026,0.30554172747439984,neutrino,detector_transition,L_sig2pp;1_sig_phi
17,0.25913216441433146,0.02350666659414319,0.3607916896012192,neutrino,detector_transition,L_sig2pp;1_sig_phi
18,0.28263883100847464,0.007709046583497414,0.11832217600633894,neutrino,detector_transition,L_sig2pp;1_sig_phi
19,0.29034787759197206,0.004960468278494723,0.07613566663072825,neutrino,detector_transition,L_sig2pp;1_sig_phi
20,0.2953083458704668,0.0020546836719773642,0.031536278895173186,neutrino,detector_transition,L_sig2pp;1_sig_phi
21,0.29736302954244415,0.03912008007617557,0.6004339122900141,neutrino,detector_transition,L_sig2pp;1_sig_phi
22,0.3364831096186197,0.005497156610005438,0.08437301875122223,neutrino,detector_transition,L_sig2pp;1_sig_phi
23,0.34198026622862515,0.020758088289140497,0.3186051802256085,neutrino,detector_transition,L_sig2pp;1_sig_phi
24,0.36273835451776565,0.04477444298769567,0.6872198094011807,neutrino,detector_transition,L_sig2pp;1_sig_phi
25,0.4075127975054613,0.008468033050317014,0.12997146743826538,neutrino,detector_transition,L_sig2pp;1_sig_phi
26,0.41598083055577834,0.008625239351831626,0.1323843457982089,neutrino,detector_transition,L_sig2pp;1_sig_phi
27,0.42460606990760996,0.006256165483652487,0.09602265409397504,neutrino,detector_transition,L_sig2pp;1_sig_phi
28,0.43086223539126245,0.01677890461277426,0.25753074433823914,neutrino,detector_transition,L_sig2pp;1_sig_phi
29,0.4476411400040367,0.0057194771521417165,0.08778530197348021,neutrino,detector_transition,L_sig2pp;1_sig_phi
30,0.4533606171561784,0.011596115792143258,0.17798279448525287,neutrino,detector_transition,L_sig2pp;1_sig_phi
31,0.4649567329483217,0.030586932785236942,0.4694630399894351,neutrino,detector_transition,L_sig2pp;1_sig_phi
32,0.4955436657335586,0.046449622222849485,0.7129312706249771,neutrino,detector_transition,L_sig2pp;1_sig_phi
33,0.5419932879564081,0.03592692790738261,0.5514238682023657,neutrino,detector_transition,L_sig2pp;1_sig_phi
34,0.5779202158637907,0.006727739574541536,0.10326060135215455,neutrino,detector_transition,L_sig2pp;1_sig_phi
35,0.5846479554383323,0.0028136701387968532,0.043185570327097904,neutrino,detector_transition,L_sig2pp;1_sig_phi
36,0.5874616255771291,0.006792853815163258,0.10426000621446985,neutrino,detector_transition,L_sig2pp;1_sig_phi
37,0.5942544793922924,0.006792853815163147,0.10426000621446815,neutrino,detector_transition,L_sig2pp;1_sig_phi
38,0.6010473332074555,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
39,0.6019635483826172,0.001452858693017478,0.02229917800153753,neutrino,detector_transition,L_sig2pp;1_sig_phi
40,0.6034164070756347,0.0038870916154732926,0.059660962389740314,neutrino,detector_transition,L_sig2pp;1_sig_phi
41,0.607303498691108,0.0005366883315106596,0.008237352120493119,neutrino,detector_transition,L_sig2pp;1_sig_phi
42,0.6078401870226187,0.0038870916154732926,0.059660962389740314,neutrino,detector_transition,L_sig2pp;1_sig_phi
43,0.611727278638092,0.0002223205421363339,0.0034122832222588315,neutrino,detector_transition,L_sig2pp;1_sig_phi
44,0.6119495991802283,0.0012305829645360422,0.018887582600931468,neutrino,detector_transition,L_sig2pp;1_sig_phi
45,0.6131801821447643,0.00037948202999615877,0.005824473760551294,neutrino,detector_transition,L_sig2pp;1_sig_phi
46,0.6135596641747605,0.0018323855366684239,0.02812433958373989,neutrino,detector_transition,L_sig2pp;1_sig_phi
47,0.6153920497114289,0.0003795268436509458,0.00582516158220236,neutrino,detector_transition,L_sig2pp;1_sig_phi
48,0.6157715765550799,0.0009161703615068184,0.014061825881044413,neutrino,detector_transition,L_sig2pp;1_sig_phi
49,0.6166877469165867,0.00037948202999604774,0.0058244737605495905,neutrino,detector_transition,L_sig2pp;1_sig_phi
50,0.6170672289465827,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
51,0.6179834441217444,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
52,0.6188996592969062,0.001675179235153812,0.02571146122379636,neutrino,detector_transition,L_sig2pp;1_sig_phi
53,0.62057483853206,0.0018323855366684239,0.02812433958373989,neutrino,detector_transition,L_sig2pp;1_sig_phi
54,0.6224072240687284,0.0009161703615068184,0.014061825881044413,neutrino,detector_transition,L_sig2pp;1_sig_phi
55,0.6233233944302352,0.0003795268436509458,0.00582516158220236,neutrino,detector_transition,L_sig2pp;1_sig_phi
56,0.6237029212738862,6.5114240621722e-05,0.0009994048623153035,neutrino,detector_transition,L_sig2pp;1_sig_phi
57,0.6237680355145079,0.00047157409088904867,0.007237947258179518,neutrino,detector_transition,L_sig2pp;1_sig_phi
58,0.6242396096053969,0.0012956972051577642,0.019886987463246773,neutrino,detector_transition,L_sig2pp;1_sig_phi
59,0.6255353068105547,0.0009161703615067074,0.01406182588104271,neutrino,detector_transition,L_sig2pp;1_sig_phi
60,0.6264514771720614,0.0003795268436510568,0.005825161582204063,neutrino,detector_transition,L_sig2pp;1_sig_phi
61,0.6268310040157125,0.0005366883315106596,0.008237352120493119,neutrino,detector_transition,L_sig2pp;1_sig_phi
62,0.6273676923472231,0.00037948202999604774,0.0058244737605495905,neutrino,detector_transition,L_sig2pp;1_sig_phi
63,0.6277471743772192,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
64,0.6286633895523809,0.0009161703615068184,0.014061825881044413,neutrino,detector_transition,L_sig2pp;1_sig_phi
65,0.6295795599138877,0.0018323855366684239,0.02812433958373989,neutrino,detector_transition,L_sig2pp;1_sig_phi
66,0.6314119454505561,0.0003795268436509458,0.00582516158220236,neutrino,detector_transition,L_sig2pp;1_sig_phi
67,0.6317914722942071,0.0027485558981752423,0.042186165464784306,neutrino,detector_transition,L_sig2pp;1_sig_phi
68,0.6345400281923823,0.0003795268436510568,0.005825161582204063,neutrino,detector_transition,L_sig2pp;1_sig_phi
69,0.6349195550360334,0.0012956972051577642,0.019886987463246773,neutrino,detector_transition,L_sig2pp;1_sig_phi
70,0.6362152522411911,0.0009161703615067074,0.01406182588104271,neutrino,detector_transition,L_sig2pp;1_sig_phi
71,0.6371314226026978,0.0022119123803194807,0.03394950116594395,neutrino,detector_transition,L_sig2pp;1_sig_phi
72,0.6393433349830173,0.0009161703615068184,0.014061825881044413,neutrino,detector_transition,L_sig2pp;1_sig_phi
73,0.6402595053445241,0.0003795268436509458,0.00582516158220236,neutrino,detector_transition,L_sig2pp;1_sig_phi
74,0.6406390321881751,0.0005366883315107707,0.008237352120494822,neutrino,detector_transition,L_sig2pp;1_sig_phi
75,0.6411757205196859,6.511424062161097e-05,0.0009994048623135996,neutrino,detector_transition,L_sig2pp;1_sig_phi
76,0.6412408347603075,0.0012305829645361532,0.01888758260093317,neutrino,detector_transition,L_sig2pp;1_sig_phi
77,0.6424714177248436,0.0009161703615067074,0.01406182588104271,neutrino,detector_transition,L_sig2pp;1_sig_phi
78,0.6433875880863503,0.0003795268436509458,0.00582516158220236,neutrino,detector_transition,L_sig2pp;1_sig_phi
79,0.6437671149300013,0.001675179235153812,0.02571146122379636,neutrino,detector_transition,L_sig2pp;1_sig_phi
80,0.6454422941651551,0.00015720630151472292,0.002412878359945232,neutrino,detector_transition,L_sig2pp;1_sig_phi
81,0.6455995004666698,0.00037948202999604774,0.0058244737605495905,neutrino,detector_transition,L_sig2pp;1_sig_phi
82,0.6459789824966659,0.0005366883315106596,0.008237352120493119,neutrino,detector_transition,L_sig2pp;1_sig_phi
83,0.6465156708281765,0.00037948202999615877,0.005824473760551294,neutrino,detector_transition,L_sig2pp;1_sig_phi
84,0.6468951528581727,0.0009162151751616054,0.014062513702695477,neutrino,detector_transition,L_sig2pp;1_sig_phi
85,0.6478113680333343,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
86,0.648727583208496,0.0007589640599920955,0.011648947521099181,neutrino,detector_transition,L_sig2pp;1_sig_phi
87,0.6494865472684881,0.0005366883315107707,0.008237352120494822,neutrino,detector_transition,L_sig2pp;1_sig_phi
88,0.6500232355999989,0.0005367331451656687,0.008238039942147592,neutrino,detector_transition,L_sig2pp;1_sig_phi
89,0.6505599687451645,0.003507564771822236,0.053835800807536256,neutrino,detector_transition,L_sig2pp;1_sig_phi
90,0.6540675335169868,0.001675179235153812,0.02571146122379636,neutrino,detector_transition,L_sig2pp;1_sig_phi
91,0.6557427127521406,0.0005366883315107707,0.008237352120494822,neutrino,detector_transition,L_sig2pp;1_sig_phi
92,0.6562794010836513,0.0011385357172980504,0.017474796924956012,neutrino,detector_transition,L_sig2pp;1_sig_phi
93,0.6574179368009494,0.0010733766630214303,0.01647470424098794,neutrino,detector_transition,L_sig2pp;1_sig_phi
94,0.6584913134639708,0.0012956972051576532,0.01988698746324507,neutrino,detector_transition,L_sig2pp;1_sig_phi
95,0.6597870106691285,0.0009161703615068184,0.014061825881044413,neutrino,detector_transition,L_sig2pp;1_sig_phi
96,0.6607031810306353,0.0012956972051577642,0.019886987463246773,neutrino,detector_transition,L_sig2pp;1_sig_phi
97,0.6619988782357931,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
98,0.6629150934109548,0.0009161703615067074,0.01406182588104271,neutrino,detector_transition,L_sig2pp;1_sig_phi
99,0.6638312637724615,0.0003795268436510568,0.005825161582204063,neutrino,detector_transition,L_sig2pp;1_sig_phi
100,0.6642107906161125,0.0027485558981752423,0.042186165464784306,neutrino,detector_transition,L_sig2pp;1_sig_phi
101,0.6669593465142878,0.001675179235153812,0.02571146122379636,neutrino,detector_transition,L_sig2pp;1_sig_phi
102,0.6686345257494416,0.0027486007118301403,0.04218685328643707,neutrino,detector_transition,L_sig2pp;1_sig_phi
103,0.6713831264612717,0.003507564771822347,0.053835800807537956,neutrino,detector_transition,L_sig2pp;1_sig_phi
104,0.6748906912330941,0.0018323855366684239,0.02812433958373989,neutrino,detector_transition,L_sig2pp;1_sig_phi
105,0.6767230767697625,0.0003795268436509458,0.00582516158220236,neutrino,detector_transition,L_sig2pp;1_sig_phi
106,0.6771026036134135,0.001452858693017478,0.02229917800153753,neutrino,detector_transition,L_sig2pp;1_sig_phi
107,0.6785554623064309,0.0007590088736471046,0.011649635342753654,neutrino,detector_transition,L_sig2pp;1_sig_phi
108,0.679314471180078,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
109,0.6802306863552398,0.004960468278494723,0.07613566663072825,neutrino,detector_transition,L_sig2pp;1_sig_phi
110,0.6851911546337345,0.00037948202999604774,0.0058244737605495905,neutrino,detector_transition,L_sig2pp;1_sig_phi
111,0.6855706366637305,0.0008241231142687155,0.012649040205067253,neutrino,detector_transition,L_sig2pp;1_sig_phi
112,0.6863947597779992,0.0013877892660507651,0.0213004609608767,neutrino,detector_transition,L_sig2pp;1_sig_phi
113,0.68778254904405,0.001675179235153812,0.02571146122379636,neutrino,detector_transition,L_sig2pp;1_sig_phi
114,0.6894577282792038,0.0001572063015146119,0.002412878359943528,neutrino,detector_transition,L_sig2pp;1_sig_phi
115,0.6896149345807184,0.0009161703615068184,0.014061825881044413,neutrino,detector_transition,L_sig2pp;1_sig_phi
116,0.6905311049422252,0.0012956972051577642,0.019886987463246773,neutrino,detector_transition,L_sig2pp;1_sig_phi
117,0.691826802147383,0.003128082741826188,0.048011327046986664,neutrino,detector_transition,L_sig2pp;1_sig_phi
118,0.6949548848892092,0.0009162151751617165,0.014062513702697182,neutrino,detector_transition,L_sig2pp;1_sig_phi
119,0.6958711000643709,0.0012956972051577642,0.019886987463246773,neutrino,detector_transition,L_sig2pp;1_sig_phi
120,0.6971667972695287,0.00037948202999604774,0.0058244737605495905,neutrino,detector_transition,L_sig2pp;1_sig_phi
121,0.6975462792995247,0.011661230032764869,0.17898219934756648,neutrino,detector_transition,L_sig2pp;1_sig_phi
122,0.7092075093322896,0.004895354037873001,0.07513626176841295,neutrino,detector_transition,L_sig2pp;1_sig_phi
123,0.7141028633701626,0.03469634494284657,0.5325362856014343,neutrino,detector_transition,L_sig2pp;1_sig_phi
124,0.7487992083130092,0.0005366883315107707,0.008237352120494822,neutrino,detector_transition,L_sig2pp;1_sig_phi
125,0.7493358966445199,0.0010733766630214303,0.01647470424098794,neutrino,detector_transition,L_sig2pp;1_sig_phi
126,0.7504092733075414,0.04164631543221442,0.6392077945325386,neutrino,detector_transition,L_sig2pp;1_sig_phi
127,0.7920555887397558,0.0036647710733369587,0.05624867916748148,neutrino,detector_transition,L_sig2pp;1_sig_phi
128,0.7957203598130927,0.003350448097617531,0.05142429809089997,neutrino,detector_transition,L_sig2pp;1_sig_phi
129,0.7990708079107103,0.0004715292772341506,0.00723725943652675,neutrino,detector_transition,L_sig2pp;1_sig_phi
130,0.7995423371879444,0.012891812997300911,0.19786978194849794,neutrino,detector_transition,L_sig2pp;1_sig_phi
131,0.8124341501852453,0.0020547060788048688,0.031536622806000426,neutrino,detector_transition,L_sig2pp;1_sig_phi
132,0.8144888562640502,0.012734696323096095,0.19545827923185996,neutrino,detector_transition,L_sig2pp;1_sig_phi
133,0.8272235525871463,0.004960423464839825,0.0761349788090755,neutrino,detector_transition,L_sig2pp;1_sig_phi
134,0.8321839760519861,0.0020547060788047578,0.03153662280599872,neutrino,detector_transition,L_sig2pp;1_sig_phi
135,0.8342386821307909,0.0073295421466739175,0.11249735833496297,neutrino,detector_transition,L_sig2pp;1_sig_phi
136,0.8415682242774648,0.01769511978793592,0.2715932580409354,neutrino,detector_transition,L_sig2pp;1_sig_phi
137,0.8592633440654007,0.01968466681246417,0.3021297881629678,neutrino,detector_transition,L_sig2pp;1_sig_phi
138,0.8789480108778649,0.006256165483652487,0.09602265409397504,neutrino,detector_transition,L_sig2pp;1_sig_phi
139,0.8852041763615174,0.0023691186818340926,0.03636237952588748,neutrino,detector_transition,L_sig2pp;1_sig_phi
140,0.8875732950433515,0.004803217163325213,0.07372210044913197,neutrino,detector_transition,L_sig2pp;1_sig_phi
141,0.8923765122066767,0.008310871562457245,0.12755927689997376,neutrino,detector_transition,L_sig2pp;1_sig_phi
142,0.9006873837691339,0.005182788820630946,0.07954794985298538,neutrino,detector_transition,L_sig2pp;1_sig_phi
143,0.9058701725897649,0.009004766195482738,0.1382095073804138,neutrino,detector_transition,L_sig2pp;1_sig_phi
144,0.9148749387852476,0.004580941434843666,0.0703105050485242,neutrino,detector_transition,L_sig2pp;1_sig_phi
145,0.9194558802200913,0.056370558779838875,0.8652026038864327,neutrino,detector_transition,L_sig2pp;1_sig_phi
146,0.9758264389999302,0.004580941434843777,0.0703105050485259,neutrino,detector_transition,L_sig2pp;1_sig_phi
147,0.9804073804347739,0.008468077863971857,0.1299721552599173,neutrino,detector_transition,L_sig2pp;1_sig_phi
148,0.9888754582987458,0.01112454170125421,0.17074484722707337,neutrino,detector_transition,L_sig2pp;1_sig_phi
