index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,7.467562215930502e-06,0.0011432480891457237,neutrino,detector_transition,L_bkg2singleC14
2,7.467562215930502e-06,7.852869366004489e-07,0.00012022367725096937,neutrino,detector_transition,L_bkg2singleC14
3,8.252849152530951e-06,9.173809303517973e-06,0.001404466364412784,neutrino,detector_transition,L_bkg2singleC14
4,1.7426658456048924e-05,2.9099342526780973e-06,0.0004454970280417528,neutrino,detector_transition,L_bkg2singleC14
5,2.033659270872702e-05,1.989755816339224e-06,0.00030462210680262214,neutrino,detector_transition,L_bkg2singleC14
6,2.2326348525066245e-05,1.020134665971405e-06,0.00015617774232334216,neutrino,detector_transition,L_bkg2singleC14
7,2.334648319103765e-05,6.31713636717838e-06,0.0009671233893763726,neutrino,detector_transition,L_bkg2singleC14
8,2.966361955821603e-05,3.0694099406342446e-06,0.00046991199376271084,neutrino,detector_transition,L_bkg2singleC14
9,3.2733029498850275e-05,1.6032675396798796e-05,0.002454525986028218,neutrino,detector_transition,L_bkg2singleC14
10,4.876570489564907e-05,2.7631288317285208e-05,0.004230218196506133,neutrino,detector_transition,L_bkg2singleC14
11,7.639699321293428e-05,4.831645496228986e-07,7.397018359230419e-05,neutrino,detector_transition,L_bkg2singleC14
12,7.688015776255718e-05,2.9965865839590687e-06,0.00045876308586523604,neutrino,detector_transition,L_bkg2singleC14
13,7.987674434651625e-05,5.310461942488169e-06,0.0008130063456691514,neutrino,detector_transition,L_bkg2singleC14
14,8.518720628900442e-05,1.0612369271845631e-05,0.0016247030209489222,neutrino,detector_transition,L_bkg2singleC14
15,9.579957556085005e-05,4.977557697573022e-06,0.0007620402966611059,neutrino,detector_transition,L_bkg2singleC14
16,0.00010077713325842307,2.2590833564135236e-05,0.0034585486612097147,neutrino,detector_transition,L_bkg2singleC14
17,0.0001233679668225583,2.763765412940115e-06,0.0004231192771920033,neutrino,detector_transition,L_bkg2singleC14
18,0.00012613173223549842,3.135955981191428e-06,0.000480099874560666,neutrino,detector_transition,L_bkg2singleC14
19,0.00012926768821668985,5.085275026221736e-06,0.0007785313049158232,neutrino,detector_transition,L_bkg2singleC14
20,0.00013435296324291158,9.006733284275167e-06,0.0013788878242924308,neutrino,detector_transition,L_bkg2singleC14
21,0.00014335969652718675,1.2701618188761682e-05,0.0019445570459905364,neutrino,detector_transition,L_bkg2singleC14
22,0.00015606131471594843,8.947889345402234e-06,0.0013698790984554,neutrino,detector_transition,L_bkg2singleC14
23,0.00016500920406135067,1.9053778322044505e-07,2.9170424065853305e-05,neutrino,detector_transition,L_bkg2singleC14
24,0.0001651997418445711,1.3188381575632551e-06,0.00020190781943673201,neutrino,detector_transition,L_bkg2singleC14
25,0.00016651858000213437,1.2118051979649299e-07,1.8552158481315488e-05,neutrino,detector_transition,L_bkg2singleC14
26,0.00016663976052193086,2.6787349183140613e-05,0.004101015148099274,neutrino,detector_transition,L_bkg2singleC14
27,0.00019342710970507147,3.51543861967004e-06,0.0005381968530336591,neutrino,detector_transition,L_bkg2singleC14
28,0.00019694254832474151,4.14963633904903e-06,0.0006352894931557423,neutrino,detector_transition,L_bkg2singleC14
29,0.00020109218466379054,6.281988706677527e-06,0.0009617424505179293,neutrino,detector_transition,L_bkg2singleC14
30,0.00020737417337046807,6.33461432676441e-06,0.0009697991814650234,neutrino,detector_transition,L_bkg2singleC14
31,0.00021370878769723248,2.020989003866146e-06,0.00030940375855530655,neutrino,detector_transition,L_bkg2singleC14
32,0.00021572977670109863,7.1811552432473865e-06,0.0010994005503144476,neutrino,detector_transition,L_bkg2singleC14
33,0.000222910931944346,1.1803832189759115e-05,0.0018071102998982343,neutrino,detector_transition,L_bkg2singleC14
34,0.00023471476413410513,1.6498934260955427e-05,0.0025259079899648137,neutrino,detector_transition,L_bkg2singleC14
35,0.00025121369839506056,9.756294386521812e-06,0.001493642047031057,neutrino,detector_transition,L_bkg2singleC14
36,0.00026096999278158237,4.997262806439662e-06,0.0007650570546614794,neutrino,detector_transition,L_bkg2singleC14
37,0.00026596725558802203,1.9211655182304124e-06,0.0002941212599426455,neutrino,detector_transition,L_bkg2singleC14
38,0.00026788842110625244,1.2737358772448514e-05,0.0019500287585552817,neutrino,detector_transition,L_bkg2singleC14
39,0.00028062577987870096,1.582018175649841e-05,0.0024219942251664487,neutrino,detector_transition,L_bkg2singleC14
40,0.00029644596163519937,7.044045443828275e-07,0.00010784096952460213,neutrino,detector_transition,L_bkg2singleC14
41,0.0002971503661795822,6.65957163106779e-06,0.001019548591842382,neutrino,detector_transition,L_bkg2singleC14
42,0.00030380993781065,8.820809092411762e-07,0.00013504237190158316,neutrino,detector_transition,L_bkg2singleC14
43,0.00030469201871989116,3.047471782753868e-06,0.000466553366629667,neutrino,detector_transition,L_bkg2singleC14
44,0.00030773949050264503,1.3163484701555757e-06,0.0002015266601923768,neutrino,detector_transition,L_bkg2singleC14
45,0.0003090558389728006,3.5950850177835663e-06,0.000550390335969279,neutrino,detector_transition,L_bkg2singleC14
46,0.00031265092399058417,9.218309516064002e-06,0.001411279134295209,neutrino,detector_transition,L_bkg2singleC14
47,0.00032186923350664817,4.899209240762027e-06,0.0007500455223362797,neutrino,detector_transition,L_bkg2singleC14
48,0.0003267684427474102,4.556906720869518e-06,0.0006976406423418363,neutrino,detector_transition,L_bkg2singleC14
49,0.0003313253494682797,2.7507624009814164e-06,0.0004211285782001411,neutrino,detector_transition,L_bkg2singleC14
50,0.00033407611186926113,7.745028142958695e-06,0.0011857267966148522,neutrino,detector_transition,L_bkg2singleC14
51,0.00034182114001221983,1.482012978231903e-07,2.268891046984957e-05,neutrino,detector_transition,L_bkg2singleC14
52,0.000341969341310043,1.7480673463303193e-06,0.0002676207570292271,neutrino,detector_transition,L_bkg2singleC14
53,0.00034371740865637334,3.8390743837379946e-06,0.0005877439419163731,neutrino,detector_transition,L_bkg2singleC14
54,0.00034755648304011133,8.231685334632235e-06,0.0012602316870144123,neutrino,detector_transition,L_bkg2singleC14
55,0.00035578816837474357,1.2883790150313606e-05,0.00197244670273767,neutrino,detector_transition,L_bkg2singleC14
56,0.00036867195852505717,2.0912902246010426e-06,0.00032016653949315077,neutrino,detector_transition,L_bkg2singleC14
57,0.0003707632487496582,4.4684815197638256e-06,0.0006841031666204088,neutrino,detector_transition,L_bkg2singleC14
58,0.00037523173026942204,2.3384182486148363e-07,3.5800065899006124e-05,neutrino,detector_transition,L_bkg2singleC14
59,0.0003754655720942835,2.0553136515864834e-05,0.003146586980900803,neutrino,detector_transition,L_bkg2singleC14
60,0.00039601870861014836,1.4825793526183667e-06,0.00022697581391046374,neutrino,detector_transition,L_bkg2singleC14
61,0.0003975012879627667,5.723590759369875e-06,0.0008762543932667289,neutrino,detector_transition,L_bkg2singleC14
62,0.0004032248787221366,8.656654916033466e-06,0.0013252924990750825,neutrino,detector_transition,L_bkg2singleC14
63,0.00041188153363817007,4.645685905966743e-06,0.0007112323113207428,neutrino,detector_transition,L_bkg2singleC14
64,0.0004165272195441368,1.3151354850109674e-05,0.002013409579633713,neutrino,detector_transition,L_bkg2singleC14
65,0.0004296785743942465,4.105364741164262e-06,0.0006285117230854487,neutrino,detector_transition,L_bkg2singleC14
66,0.00043378393913541075,1.2870385956497722e-05,0.001970394584720647,neutrino,detector_transition,L_bkg2singleC14
67,0.00044665432509190847,2.723411237895944e-06,0.00041694124583795827,neutrino,detector_transition,L_bkg2singleC14
68,0.0004493777363298044,9.972248220340243e-06,0.0015267035469848076,neutrino,detector_transition,L_bkg2singleC14
69,0.00045934998455014465,4.251111749978883e-07,6.508248936366843e-05,neutrino,detector_transition,L_bkg2singleC14
70,0.00045977509572514254,1.1241446022812593e-05,0.0017210116652792945,neutrino,detector_transition,L_bkg2singleC14
71,0.00047101654174795514,2.0062868687476497e-06,0.00030715293192747794,neutrino,detector_transition,L_bkg2singleC14
72,0.0004730228286167028,5.694139291267421e-06,0.0008717455142434195,neutrino,detector_transition,L_bkg2singleC14
73,0.0004787169679079702,1.2383823160555323e-05,0.001895904145856425,neutrino,detector_transition,L_bkg2singleC14
74,0.0004911007910685255,1.5776877714857398e-05,0.0024153645833333,neutrino,detector_transition,L_bkg2singleC14
75,0.0005068776687833829,1.1291900541084273e-05,0.0017287360109137795,neutrino,detector_transition,L_bkg2singleC14
76,0.0005181695693244672,1.3789328398732849e-06,0.0002111080281169084,neutrino,detector_transition,L_bkg2singleC14
77,0.0005195485021643405,2.2331198105751205e-06,0.0003418799713281461,neutrino,detector_transition,L_bkg2singleC14
78,0.0005217816219749156,8.882166317625458e-07,0.00013598172169810977,neutrino,detector_transition,L_bkg2singleC14
79,0.0005226698386066782,7.090063362738411e-07,0.00010854548187199502,neutrino,detector_transition,L_bkg2singleC14
80,0.000523378844942952,1.5713962960080805e-05,0.0024057326350351033,neutrino,detector_transition,L_bkg2singleC14
81,0.0005390928079030328,1.4582205342086613e-05,0.0022324659521827327,neutrino,detector_transition,L_bkg2singleC14
82,0.0005536750132451194,9.90211219213102e-08,1.5159660562332193e-05,neutrino,detector_transition,L_bkg2singleC14
83,0.0005537740343670407,9.606653553799948e-07,0.00014707327506474947,neutrino,detector_transition,L_bkg2singleC14
84,0.0005547346997224207,1.3615309868454163e-05,0.0020844388757861273,neutrino,detector_transition,L_bkg2singleC14
85,0.0005683500095908749,3.3873908104355404e-07,5.185933453569042e-05,neutrino,detector_transition,L_bkg2singleC14
86,0.0005686887486719184,4.639219798386598e-06,0.0007102423811505675,neutrino,detector_transition,L_bkg2singleC14
87,0.000573327968470305,7.18398711518041e-07,0.00010998340963743956,neutrino,detector_transition,L_bkg2singleC14
88,0.0005740463671818231,5.232260979007048e-06,0.000801034151868285,neutrino,detector_transition,L_bkg2singleC14
89,0.0005792786281608301,3.0187754805001583e-06,0.0004621600998890009,neutrino,detector_transition,L_bkg2singleC14
90,0.0005822974036413303,4.865344772230786e-06,0.0007448610340362444,neutrino,detector_transition,L_bkg2singleC14
91,0.0005871627484135611,6.439299192551604e-06,0.0009858259341472269,neutrino,detector_transition,L_bkg2singleC14
92,0.0005936020476061127,7.684284489997521e-07,0.00011764272336292976,neutrino,detector_transition,L_bkg2singleC14
93,0.0005943704760551124,5.858907039898238e-06,0.0008969706691638801,neutrino,detector_transition,L_bkg2singleC14
94,0.0006002293830950107,1.7820970073910295e-06,0.0002728305355160992,neutrino,detector_transition,L_bkg2singleC14
95,0.0006020114801024017,1.9480919005260343e-05,0.0029824356039585185,neutrino,detector_transition,L_bkg2singleC14
96,0.000621492399107662,2.400719431138853e-06,0.0003675386723085382,neutrino,detector_transition,L_bkg2singleC14
97,0.0006238931185388009,1.9175926398084077e-05,0.002935742693303687,neutrino,detector_transition,L_bkg2singleC14
