index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.22933333333333364,1.0,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
2,0.22933333333333364,0.07377777777777753,0.3217054263565876,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
3,0.30311111111111116,0.09422222222222365,0.41085271317830024,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
4,0.3973333333333348,0.04711111111110983,0.2054263565891414,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
5,0.44444444444444464,0.030222222222221873,0.1317829457364324,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
6,0.4746666666666665,0.026666666666666672,0.11627906976744173,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
7,0.5013333333333332,0.02488888888888907,0.10852713178294639,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
8,0.5262222222222223,0.01777777777777778,0.07751937984496116,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
9,0.544,0.023111111111111526,0.10077519379845129,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
10,0.5671111111111116,0.014222222222221692,0.0620155038759666,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
11,0.5813333333333333,0.019999999999999685,0.0872093023255799,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
12,0.6013333333333329,0.024444444444444713,0.10658914728682273,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
13,0.6257777777777777,0.01866666666666661,0.08139534883720895,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
14,0.6444444444444443,0.020444444444445153,0.0891472868217084,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
15,0.6648888888888894,0.0222222222222217,0.09689922480619914,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
16,0.6871111111111111,0.01866666666666661,0.08139534883720895,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
17,0.7057777777777777,0.010666666666666491,0.04651162790697592,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
18,0.7164444444444442,0.016000000000000236,0.06976744186046606,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
19,0.7324444444444445,0.009185185185185074,0.04005167958656277,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
20,0.7416296296296295,0.009925925925925894,0.04328165374676983,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
21,0.7515555555555554,0.012888888888889394,0.056201550387599025,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
22,0.7644444444444448,0.012444444444444036,0.054263565891471015,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
23,0.7768888888888889,0.012444444444444036,0.054263565891471015,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
24,0.7893333333333329,0.005777777777778215,0.025193798449614276,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
25,0.7951111111111111,0.006222222222222462,0.027131782945737443,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
26,0.8013333333333336,0.006666666666666932,0.029069767441861582,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
27,0.8080000000000005,0.009777777777777663,0.042635658914728126,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
28,0.8177777777777782,0.007777777777777439,0.03391472868216902,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
29,0.8255555555555556,0.006444444444444253,0.028100775193797577,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
30,0.8319999999999999,0.005333333333333745,0.023255813953490138,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
31,0.8373333333333336,0.006222222222222462,0.027131782945737443,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
32,0.8435555555555561,0.006222222222221574,0.02713178294573357,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
33,0.8497777777777776,0.005925925925926223,0.025839793281655008,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
34,0.8557037037037039,0.004740740740740268,0.02067183462532091,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
35,0.8604444444444441,0.005333333333333634,0.023255813953489652,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
36,0.8657777777777778,0.000888888888888828,0.0038759689922477913,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
37,0.8666666666666666,0.005333333333333745,0.023255813953490138,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
38,0.8720000000000003,0.0048888888888883875,0.021317829457362127,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
39,0.8768888888888887,0.0031111111111117307,0.0135658914728709,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
40,0.8800000000000004,0.008000000000000118,0.03488372093023303,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
41,0.8880000000000006,0.002666666666666373,0.01162790697674289,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
42,0.8906666666666669,0.005333333333332746,0.02325581395348578,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
43,0.8959999999999997,0.006222222222222462,0.027131782945737443,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
44,0.9022222222222221,0.008888888888888946,0.03875968992248082,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
45,0.9111111111111111,0.004444444444444917,0.019379844961242346,neutrino,detector_transition,L_deepL_MVA_BDTG_rejBvsS;1
