index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.2179929689174981,1.0,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
2,0.2179929689174981,0.024579002390302335,0.11275135391914652,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
3,0.24257197130780042,0.012844941926764303,0.05892365240287001,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
4,0.2554169132345647,0.009493064973172483,0.043547574127334544,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
5,0.2649099782077372,0.008961517621796478,0.041109204880768725,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
6,0.2738714958295337,0.006862489525217119,0.03148032507330228,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
7,0.2807339853547508,0.008192697218692702,0.03758239203482439,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
8,0.2889266825734435,0.006244315277330881,0.028644571925134487,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
9,0.2951709978507744,0.005310169826217959,0.024359362839026486,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
10,0.30048116767699234,0.004922411337076771,0.022580596803283656,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
11,0.3054035790140691,0.004505187917149767,0.0206666661751591,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
12,0.3099087669312189,0.003732831722351615,0.017123633578128603,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
13,0.3136415986535705,0.004778943910450639,0.021922468115287173,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
14,0.31842054256402114,0.00408212508366701,0.018725948382362443,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
15,0.32250266764768815,0.004007498449876801,0.018383613332930402,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
16,0.32651016609756495,0.002721595297782764,0.012484784767589375,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
17,0.3292317613953477,0.003984515803863831,0.0182781849508725,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
18,0.33321627719921154,0.0033022151520674115,0.015148264498921395,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
19,0.33651849235127895,0.0021522792623995812,0.009873159088971056,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
20,0.33867077161367853,0.003219713345867181,0.01476980364025281,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
21,0.3418904849595457,0.0022159235128969,0.010165114608515385,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
22,0.3441064084724426,0.0033170011900617857,0.015216092548916762,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
23,0.3474234096625044,0.003128211342626863,0.014350056142456458,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
24,0.35055162100513126,0.003297715053547423,0.015127621179357766,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
25,0.3538493360586787,0.0023625517230073667,0.01083774277096754,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
26,0.35621188778168605,0.0024770363722605993,0.01136291865082154,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
27,0.35868892415394665,0.0038522986235376977,0.01767166456178522,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
28,0.36254122277748435,0.0034543077675236455,0.01584595954941541,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
29,0.365995530545008,0.0030937641599081966,0.014192036446272113,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
30,0.3690892947049162,0.003203748710641441,0.014696569006562481,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
31,0.37229304341555763,0.0019475247797389184,0.008933888048820424,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
32,0.37424056819529655,0.0012495809283253334,0.00573220748600498,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
33,0.3754901491236219,0.0016991621995152695,0.0077945734119449364,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
34,0.37718931132313716,0.0024437677867733543,0.011210305538332412,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
35,0.3796330791099105,0.0024138742751760867,0.011073174915515944,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
36,0.3820469533850866,0.003072281546735278,0.014093489170735676,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
37,0.3851192349318219,0.002251067139434182,0.010326329104156217,neutrino,detector_transition,L_TMVA_h_SigSB_2;1
