index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,1.3560425254935995e-05,1.3596377924920801e-05,neutrino,detector_transition,L_deepL_train_B;1
2,1.3560425254935995e-05,1.3560425254935995e-05,1.3596377924920801e-05,neutrino,detector_transition,L_deepL_train_B;1
3,2.712085050987199e-05,1.3560425254935997e-05,1.3596377924920803e-05,neutrino,detector_transition,L_deepL_train_B;1
4,4.068127576480799e-05,1.3560425254935994e-05,1.35963779249208e-05,neutrino,detector_transition,L_deepL_train_B;1
5,5.424170101974398e-05,1.3560425254935994e-05,1.35963779249208e-05,neutrino,detector_transition,L_deepL_train_B;1
6,6.780212627467997e-05,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
7,8.136255152961597e-05,1.3560425254935987e-05,1.3596377924920793e-05,neutrino,detector_transition,L_deepL_train_B;1
8,9.492297678455196e-05,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
9,0.00010848340203948796,1.3560425254935987e-05,1.3596377924920793e-05,neutrino,detector_transition,L_deepL_train_B;1
10,0.00012204382729442395,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
11,0.00013560425254935995,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
12,0.00014916467780429595,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
13,0.00016272510305923195,1.3560425254935973e-05,1.3596377924920779e-05,neutrino,detector_transition,L_deepL_train_B;1
14,0.00017628552831416792,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
15,0.00018984595356910392,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
16,0.00020340637882403992,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
17,0.00021696680407897592,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
18,0.00023052722933391192,1.3560425254935973e-05,1.3596377924920779e-05,neutrino,detector_transition,L_deepL_train_B;1
19,0.0002440876545888479,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
20,0.0002576480798437839,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
21,0.0002712085050987199,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
22,0.0002847689303536559,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
23,0.0002983293556085919,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
24,0.0003118897808635279,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
25,0.0003254502061184639,1.3560425254935946e-05,1.3596377924920752e-05,neutrino,detector_transition,L_deepL_train_B;1
26,0.00033901063137339985,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
27,0.00035257105662833585,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
28,0.00036613148188327185,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
29,0.00037969190713820785,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
30,0.00039325233239314385,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
31,0.00040681275764807985,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
32,0.00042037318290301585,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
33,0.00043393360815795185,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
34,0.00044749403341288785,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
35,0.00046105445866782385,1.3560425254935946e-05,1.3596377924920752e-05,neutrino,detector_transition,L_deepL_train_B;1
36,0.0004746148839227598,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
37,0.0004881753091776958,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
38,0.0005017357344326318,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
39,0.0005152961596875678,2.7120850509872e-05,2.7192755849841612e-05,neutrino,detector_transition,L_deepL_train_B;1
40,0.0005424170101974398,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
41,0.0005559774354523758,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
42,0.0005695378607073118,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
43,0.0005830982859622478,2.7120850509872e-05,2.7192755849841612e-05,neutrino,detector_transition,L_deepL_train_B;1
44,0.0006102191364721198,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
45,0.0006237795617270558,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
46,0.0006373399869819918,1.3560425254936e-05,1.3596377924920806e-05,neutrino,detector_transition,L_deepL_train_B;1
47,0.0006509004122369278,2.7120850509871892e-05,2.7192755849841504e-05,neutrino,detector_transition,L_deepL_train_B;1
48,0.0006780212627467997,4.0681275764808e-05,4.078913377476242e-05,neutrino,detector_transition,L_deepL_train_B;1
49,0.0007187025385116077,4.0681275764808e-05,4.078913377476242e-05,neutrino,detector_transition,L_deepL_train_B;1
50,0.0007593838142764157,2.7120850509872e-05,2.7192755849841612e-05,neutrino,detector_transition,L_deepL_train_B;1
