index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.00014869888862669244,0.9999999816465834,neutrino,detector_transition,L_Fib_Phi
2,0.00014869888862669244,6.159309281140768e-05,0.41421353077892215,neutrino,detector_transition,L_Fib_Phi
3,0.00021029198143810012,8.710579672491467e-05,0.585786456984922,neutrino,detector_transition,L_Fib_Phi
4,0.0002973977781630148,6.159309281140773e-05,0.41421353077892253,neutrino,detector_transition,L_Fib_Phi
5,0.0003589908709744225,0.00014869888953632243,0.9999999877638448,neutrino,detector_transition,L_Fib_Phi
6,0.000507689760510745,6.159309190177772e-05,0.41421352466166095,neutrino,detector_transition,L_Fib_Phi
7,0.0005692828524125227,8.710579763454443e-05,0.585786463102182,neutrino,detector_transition,L_Fib_Phi
8,0.0006563886500470671,6.159309372103785e-05,0.4142135368961848,neutrino,detector_transition,L_Fib_Phi
9,0.000717981743768105,0.00014869888771706246,0.9999999755293221,neutrino,detector_transition,L_Fib_Phi
10,0.0008666806314851674,0.00014869888953632248,0.9999999877638451,neutrino,detector_transition,L_Fib_Phi
11,0.00101537952102149,6.159309372103764e-05,0.41421353689618334,neutrino,detector_transition,L_Fib_Phi
12,0.0010769726147425275,8.710579604269213e-05,0.5857864523969757,neutrino,detector_transition,L_Fib_Phi
13,0.0011640784107852197,6.159309349363013e-05,0.41421353536686795,neutrino,detector_transition,L_Fib_Phi
14,0.0012256715042788498,0.00014869888953632205,0.9999999877638422,neutrino,detector_transition,L_Fib_Phi
15,0.0013743703938151719,6.159309190177805e-05,0.41421352466166317,neutrino,detector_transition,L_Fib_Phi
16,0.00143596348571695,8.710579672491486e-05,0.5857864569849234,neutrino,detector_transition,L_Fib_Phi
17,0.0015230692824418648,6.159309463066786e-05,0.4142135430134463,neutrino,detector_transition,L_Fib_Phi
18,0.0015846623770725326,0.00014869888771706246,0.9999999755293221,neutrino,detector_transition,L_Fib_Phi
19,0.001733361264789595,0.00014869888953632205,0.9999999877638422,neutrino,detector_transition,L_Fib_Phi
20,0.0018820601543259171,6.159309372103764e-05,0.41421353689618334,neutrino,detector_transition,L_Fib_Phi
21,0.0019436532480469548,8.710579536046962e-05,0.5857864478090296,neutrino,detector_transition,L_Fib_Phi
22,0.0020307590434074244,6.159309235659284e-05,0.41421352772029246,neutrino,detector_transition,L_Fib_Phi
23,0.0020923521357640172,0.00014869888953632227,0.9999999877638437,neutrino,detector_transition,L_Fib_Phi
24,0.0022410510253003395,6.159309372103785e-05,0.4142135368961848,neutrino,detector_transition,L_Fib_Phi
25,0.0023026441190213773,8.710579627009985e-05,0.5857864539262926,neutrino,detector_transition,L_Fib_Phi
26,0.002389749915291477,6.159309144696283e-05,0.41421352160303093,neutrino,detector_transition,L_Fib_Phi
27,0.00245134300673844,0.00014869889135558185,0.9999999999983639,neutrino,detector_transition,L_Fib_Phi
28,0.002600041898094022,6.159309190177827e-05,0.4142135246616646,neutrino,detector_transition,L_Fib_Phi
29,0.0026616349899958,8.710579672491442e-05,0.5857864569849204,neutrino,detector_transition,L_Fib_Phi
30,0.0027487407867207146,6.1593094630667e-05,0.4142135430134405,neutrino,detector_transition,L_Fib_Phi
31,0.0028103338813513816,0.0001486988877170631,0.9999999755293264,neutrino,detector_transition,L_Fib_Phi
32,0.0029590327690684447,0.00014869888953632227,0.9999999877638437,neutrino,detector_transition,L_Fib_Phi
33,0.003107731658604767,6.159309372103699e-05,0.41421353689617896,neutrino,detector_transition,L_Fib_Phi
34,0.003169324752325804,8.710579558787734e-05,0.5857864493383464,neutrino,detector_transition,L_Fib_Phi
35,0.0032564305479136813,6.159309212918577e-05,0.41421352619098,neutrino,detector_transition,L_Fib_Phi
36,0.003318023640042867,0.0001486988895363227,0.9999999877638466,neutrino,detector_transition,L_Fib_Phi
37,0.0034667225295791897,6.159309372103785e-05,0.4142135368961848,neutrino,detector_transition,L_Fib_Phi
38,0.0035283156233002276,8.710579581528441e-05,0.5857864508676589,neutrino,detector_transition,L_Fib_Phi
39,0.003615421419115512,6.159309190177783e-05,0.41421352466166167,neutrino,detector_transition,L_Fib_Phi
40,0.00367701451101729,0.00014869889135558229,0.9999999999983668,neutrino,detector_transition,L_Fib_Phi
41,0.003825713402372872,0.0001486988886266927,0.999999981646585,neutrino,detector_transition,L_Fib_Phi
42,0.003974412290999565,6.159309463066743e-05,0.41421354301344343,neutrino,detector_transition,L_Fib_Phi
43,0.004036005385630232,8.710579490565484e-05,0.5857864447504002,neutrino,detector_transition,L_Fib_Phi
44,0.004123111180535887,6.159309281140741e-05,0.4142135307789203,neutrino,detector_transition,L_Fib_Phi
45,0.0041847042733472945,0.00014869888953632227,0.9999999877638437,neutrino,detector_transition,L_Fib_Phi
46,0.004333403162883617,6.159309372103742e-05,0.41421353689618184,neutrino,detector_transition,L_Fib_Phi
47,0.004394996256604654,8.710579581528485e-05,0.5857864508676618,neutrino,detector_transition,L_Fib_Phi
48,0.004482102052419939,6.159309190177827e-05,0.4142135246616646,neutrino,detector_transition,L_Fib_Phi
49,0.004543695144321717,0.00014869888953632227,0.9999999877638437,neutrino,detector_transition,L_Fib_Phi
50,0.0046923940338580395,6.159309372103742e-05,0.41421353689618184,neutrino,detector_transition,L_Fib_Phi
51,0.004753987127579077,8.710579672491486e-05,0.5857864569849234,neutrino,detector_transition,L_Fib_Phi
52,0.004841092924303992,6.159309099214739e-05,0.41421351854439725,neutrino,detector_transition,L_Fib_Phi
53,0.004902686015296139,0.00014869889135558229,0.9999999999983668,neutrino,detector_transition,L_Fib_Phi
54,0.0050513849066517215,0.00014869888862669225,0.9999999816465821,neutrino,detector_transition,L_Fib_Phi
55,0.005200083795278414,6.15930946306683e-05,0.41421354301344926,neutrino,detector_transition,L_Fib_Phi
56,0.005261676889909082,8.710579490565484e-05,0.5857864447504002,neutrino,detector_transition,L_Fib_Phi
57,0.005348782684814737,6.159309281140828e-05,0.41421353077892614,neutrino,detector_transition,L_Fib_Phi
58,0.005410375777626145,0.0001486988895363214,0.9999999877638378,neutrino,detector_transition,L_Fib_Phi
59,0.0055590746671624666,6.159309372103742e-05,0.41421353689618184,neutrino,detector_transition,L_Fib_Phi
60,0.005620667760883504,8.710579581528485e-05,0.5857864508676618,neutrino,detector_transition,L_Fib_Phi
61,0.005707773556698789,6.159309190177827e-05,0.4142135246616646,neutrino,detector_transition,L_Fib_Phi
62,0.005769366648600567,0.00014869888953632227,0.9999999877638437,neutrino,detector_transition,L_Fib_Phi
63,0.005918065538136889,0.00014869889044595228,0.9999999938811052,neutrino,detector_transition,L_Fib_Phi
64,0.006066764428582842,6.159309099214739e-05,0.41421351854439725,neutrino,detector_transition,L_Fib_Phi
65,0.006128357519574989,8.710579808935987e-05,0.5857864661608156,neutrino,detector_transition,L_Fib_Phi
66,0.006215463317664349,6.159309326622241e-05,0.4142135338375511,neutrino,detector_transition,L_Fib_Phi
67,0.006277056410930571,0.00014869888953632313,0.9999999877638495,neutrino,detector_transition,L_Fib_Phi
68,0.006425755300466894,6.159309372103742e-05,0.41421353689618184,neutrino,detector_transition,L_Fib_Phi
69,0.006487348394187932,8.71057953604681e-05,0.5857864478090193,neutrino,detector_transition,L_Fib_Phi
70,0.0065744541895484,6.159309235659414e-05,0.41421352772030123,neutrino,detector_transition,L_Fib_Phi
