index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.00414432624123325,0.3206022294384251,neutrino,detector_transition,L_bkg2fourC14
2,0.00414432624123325,0.002006665715796949,0.15523428050169918,neutrino,detector_transition,L_bkg2fourC14
3,0.006150991957030199,0.002506406555511472,0.1938938883674713,neutrino,detector_transition,L_bkg2fourC14
4,0.00865739851254167,4.181453264203577e-05,0.0032347435041632294,neutrino,detector_transition,L_bkg2fourC14
5,0.008699213045183707,0.0007738243150448975,0.05986251712732705,neutrino,detector_transition,L_bkg2fourC14
6,0.009473037360228604,0.002468833489233241,0.19098726178585979,neutrino,detector_transition,L_bkg2fourC14
7,0.011941870849461845,0.002258142905297288,0.17468838302976805,neutrino,detector_transition,L_bkg2fourC14
8,0.014200013754759133,0.00031472004814575225,0.024346526603193117,neutrino,detector_transition,L_bkg2fourC14
9,0.014514733802904885,0.0016884726122586551,0.13061908072052753,neutrino,detector_transition,L_bkg2fourC14
10,0.01620320641516354,0.0023028202249879316,0.17814458977228823,neutrino,detector_transition,L_bkg2fourC14
11,0.018506026640151472,0.0005571608057228193,0.04310157696882717,neutrino,detector_transition,L_bkg2fourC14
12,0.01906318744587429,0.00017996630990291598,0.01392207003508295,neutrino,detector_transition,L_bkg2fourC14
13,0.019243153755777207,0.00037164328410666317,0.028750069011207524,neutrino,detector_transition,L_bkg2fourC14
14,0.01961479703988387,2.3843042274551002e-05,0.0018444813619549803,neutrino,detector_transition,L_bkg2fourC14
15,0.01963864008215842,0.0002424407575770636,0.018755050365633782,neutrino,detector_transition,L_bkg2fourC14
16,0.019881080839735485,0.0010266173323034145,0.07941841118634049,neutrino,detector_transition,L_bkg2fourC14
17,0.0209076981720389,0.0005841018215173958,0.04518571543291362,neutrino,detector_transition,L_bkg2fourC14
18,0.021491799993556295,0.001289482818441181,0.099753504514588,neutrino,detector_transition,L_bkg2fourC14
19,0.022781282811997476,0.0004059399595417214,0.03140323624920318,neutrino,detector_transition,L_bkg2fourC14
20,0.023187222771539198,0.0002261601768402781,0.01749559583021755,neutrino,detector_transition,L_bkg2fourC14
21,0.023413382948379476,0.0034554812862134833,0.267313657192474,neutrino,detector_transition,L_bkg2fourC14
22,0.02686886423459296,0.0016407013739871412,0.12692353056318179,neutrino,detector_transition,L_bkg2fourC14
23,0.0285095656085801,0.0003376710038045898,0.02612199675772809,neutrino,detector_transition,L_bkg2fourC14
24,0.02884723661238469,0.00026291414540771316,0.020338857575924865,neutrino,detector_transition,L_bkg2fourC14
25,0.029110150757792403,0.00024038490342176075,0.01859601090126135,neutrino,detector_transition,L_bkg2fourC14
26,0.029350535661214164,0.0005578542003195769,0.04315521749823078,neutrino,detector_transition,L_bkg2fourC14
27,0.02990838986153374,0.0004284773114060017,0.033146710298479855,neutrino,detector_transition,L_bkg2fourC14
28,0.030336867172939742,0.00010864398497653985,0.008404624001847025,neutrino,detector_transition,L_bkg2fourC14
29,0.030445511157916282,0.00021481851200321617,0.01661821243406305,neutrino,detector_transition,L_bkg2fourC14
30,0.0306603296699195,0.0008128977088131921,0.06288520801232672,neutrino,detector_transition,L_bkg2fourC14
31,0.03147322737873269,0.00093785065910066,0.07255148236073564,neutrino,detector_transition,L_bkg2fourC14
32,0.03241107803783335,7.744528306150716e-05,0.005991113865982846,neutrino,detector_transition,L_bkg2fourC14
33,0.03248852332089486,3.344513821096351e-05,0.0025872929036398406,neutrino,detector_transition,L_bkg2fourC14
34,0.03252196845910582,0.00014510194298512913,0.01122498657418351,neutrino,detector_transition,L_bkg2fourC14
35,0.03266707040209095,0.0011553373210726955,0.08937610104244609,neutrino,detector_transition,L_bkg2fourC14
36,0.033822407723163646,3.7552791582413925e-05,0.002905058145078792,neutrino,detector_transition,L_bkg2fourC14
37,0.03385996051474606,0.00032854333575016437,0.025415886630897954,neutrino,detector_transition,L_bkg2fourC14
38,0.034188503850496224,0.0003857828569657426,0.029843896648816228,neutrino,detector_transition,L_bkg2fourC14
39,0.03457428670746197,0.0002231879064342815,0.017265663034585904,neutrino,detector_transition,L_bkg2fourC14
40,0.03479747461389625,0.0005689809533810306,0.04401597546714283,neutrino,detector_transition,L_bkg2fourC14
41,0.03536645556727728,0.0005270609923207839,0.04077307609301255,neutrino,detector_transition,L_bkg2fourC14
42,0.03589351655959806,0.00019836356888244117,0.015345269344468568,neutrino,detector_transition,L_bkg2fourC14
43,0.036091880128480504,0.0007596320279767144,0.058764611554734954,neutrino,detector_transition,L_bkg2fourC14
44,0.03685151215645722,0.0001822451857121446,0.01409836230131018,neutrino,detector_transition,L_bkg2fourC14
45,0.03703375734216936,0.00010389565121744077,0.008037296165988259,neutrino,detector_transition,L_bkg2fourC14
46,0.037137652993386804,2.5789413072477285e-05,0.0019950512690536364,neutrino,detector_transition,L_bkg2fourC14
47,0.03716344240645928,0.0010648878481175628,0.08237899198466184,neutrino,detector_transition,L_bkg2fourC14
48,0.038228330254576844,0.00010352259681450926,0.008008436933794688,neutrino,detector_transition,L_bkg2fourC14
49,0.03833185285139135,0.0002867855722563997,0.022185534749024967,neutrino,detector_transition,L_bkg2fourC14
50,0.03861863842364775,5.247496769982679e-05,0.004059427432833455,neutrino,detector_transition,L_bkg2fourC14
51,0.03867111339134758,6.475737842251417e-06,0.0005009586284082628,neutrino,detector_transition,L_bkg2fourC14
52,0.03867758912918983,0.0006739754931114755,0.052138280893181184,neutrino,detector_transition,L_bkg2fourC14
53,0.039351564622301306,0.00016437101388455666,0.012715628654456905,neutrino,detector_transition,L_bkg2fourC14
54,0.03951593563618586,0.0005124307718230581,0.03964129229132253,neutrino,detector_transition,L_bkg2fourC14
55,0.04002836640800892,0.00010809656818962926,0.008362276215476005,neutrino,detector_transition,L_bkg2fourC14
56,0.04013646297619855,9.846203273990162e-05,0.007616955175338236,neutrino,detector_transition,L_bkg2fourC14
57,0.04023492500893845,4.601544961422427e-05,0.0035597235536509765,neutrino,detector_transition,L_bkg2fourC14
58,0.040280940458552676,3.1717734127807706e-05,0.002453662111090075,neutrino,detector_transition,L_bkg2fourC14
59,0.040312658192680484,0.0010121290346763803,0.07829760644037716,neutrino,detector_transition,L_bkg2fourC14
60,0.041324787227356864,0.00022800111921997962,0.017638009867348075,neutrino,detector_transition,L_bkg2fourC14
61,0.041552788346576844,0.0007132800184120186,0.055178851954648424,neutrino,detector_transition,L_bkg2fourC14
62,0.04226606836498886,0.00019342870792187633,0.014963511892513017,neutrino,detector_transition,L_bkg2fourC14
63,0.04245949707291074,0.00021768535399099148,0.016839989359726835,neutrino,detector_transition,L_bkg2fourC14
64,0.04267718242690173,0.00022675219795797313,0.017541394176959477,neutrino,detector_transition,L_bkg2fourC14
65,0.0429039346248597,3.741897859006055e-05,0.002894706463966073,neutrino,detector_transition,L_bkg2fourC14
66,0.042941353603449764,8.793541067447785e-05,0.006802622927781802,neutrino,detector_transition,L_bkg2fourC14
67,0.04302928901412424,0.00017434616422391108,0.01348729942833614,neutrino,detector_transition,L_bkg2fourC14
