index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.01253767218590908,0.034421169139821524,neutrino,detector_transition,L_TMVA_hSigSB_3;1
2,0.01253767218590908,0.0019389970736053298,0.005323360289097291,neutrino,detector_transition,L_TMVA_hSigSB_3;1
3,0.01447666925951441,0.0010578596173135557,0.002904268374049577,neutrino,detector_transition,L_TMVA_hSigSB_3;1
4,0.015534528876827965,0.000799223474755353,0.002194203676499712,neutrino,detector_transition,L_TMVA_hSigSB_3;1
5,0.016333752351583318,0.0007691480290370409,0.0021116339627063473,neutrino,detector_transition,L_TMVA_hSigSB_3;1
6,0.01710290038062036,0.0005986297301204847,0.0016434897074244133,neutrino,detector_transition,L_TMVA_hSigSB_3;1
7,0.017701530110740844,0.0007278916189705463,0.00199836781186563,neutrino,detector_transition,L_TMVA_hSigSB_3;1
8,0.01842942172971139,0.0005611210185556617,0.0015405125609617232,neutrino,detector_transition,L_TMVA_hSigSB_3;1
9,0.01899054274826705,0.0004826348261602678,0.001325035041409194,neutrino,detector_transition,L_TMVA_hSigSB_3;1
10,0.01947317757442732,0.00045671423631170674,0.0012538721497534356,neutrino,detector_transition,L_TMVA_hSigSB_3;1
11,0.019929891810739026,0.00041990086492743606,0.0011528040037502893,neutrino,detector_transition,L_TMVA_hSigSB_3;1
12,0.020349792675666462,0.00034864303775501357,0.0009571713787088746,neutrino,detector_transition,L_TMVA_hSigSB_3;1
13,0.020698435713421476,0.0004499697009482141,0.0012353555711514524,neutrino,detector_transition,L_TMVA_hSigSB_3;1
14,0.02114840541436969,0.0003875820878661562,0.0010640754044438914,neutrino,detector_transition,L_TMVA_hSigSB_3;1
15,0.021535987502235846,0.0003833888957507081,0.0010525633332315158,neutrino,detector_transition,L_TMVA_hSigSB_3;1
16,0.021919376397986554,0.00026199783472389757,0.0007192939526233424,neutrino,detector_transition,L_TMVA_hSigSB_3;1
17,0.022181374232710452,0.0003859613900308659,0.001059625909076181,neutrino,detector_transition,L_TMVA_hSigSB_3;1
18,0.022567335622741318,0.0003247423714727825,0.0008915540245097662,neutrino,detector_transition,L_TMVA_hSigSB_3;1
19,0.0228920779942141,0.0002109498187308316,0.0005791457363759552,neutrino,detector_transition,L_TMVA_hSigSB_3;1
20,0.023103027812944932,0.0003198855657249415,0.0008782200555204048,neutrino,detector_transition,L_TMVA_hSigSB_3;1
21,0.023422913378669873,0.00021934942235678906,0.000602206171585091,neutrino,detector_transition,L_TMVA_hSigSB_3;1
22,0.023642262801026662,0.00033280884634303426,0.000913699881551962,neutrino,detector_transition,L_TMVA_hSigSB_3;1
23,0.023975071647369697,0.00031875398550715653,0.0008751133931755854,neutrino,detector_transition,L_TMVA_hSigSB_3;1
24,0.024293825632876853,0.00033195222954265566,0.000911348109122708,neutrino,detector_transition,L_TMVA_hSigSB_3;1
25,0.02462577786241951,0.00023901195058034438,0.0006561880591048624,neutrino,detector_transition,L_TMVA_hSigSB_3;1
26,0.024864789812999853,0.00025756404961822105,0.000707121352734853,neutrino,detector_transition,L_TMVA_hSigSB_3;1
27,0.025122353862618074,0.00039365243408119935,0.00108074105104136,neutrino,detector_transition,L_TMVA_hSigSB_3;1
28,0.025516006296699274,0.00035826411348521825,0.0009835852671967714,neutrino,detector_transition,L_TMVA_hSigSB_3;1
29,0.025874270410184492,0.00032306615217820786,0.0008869520994475661,neutrino,detector_transition,L_TMVA_hSigSB_3;1
30,0.0261973365623627,0.0003332239353481606,0.0009148394749821995,neutrino,detector_transition,L_TMVA_hSigSB_3;1
31,0.02653056049771086,0.00020346235336453702,0.0005585895032905633,neutrino,detector_transition,L_TMVA_hSigSB_3;1
32,0.026734022851075397,0.00013403144659045532,0.00036797254105352104,neutrino,detector_transition,L_TMVA_hSigSB_3;1
33,0.026868054297665853,0.00018161069331778731,0.0004985975306737968,neutrino,detector_transition,L_TMVA_hSigSB_3;1
34,0.02704966499098364,0.0002576116394404637,0.0007072520067586989,neutrino,detector_transition,L_TMVA_hSigSB_3;1
35,0.027307276630424104,0.0002587088492310777,0.0007102643078640856,neutrino,detector_transition,L_TMVA_hSigSB_3;1
36,0.02756598547965518,0.0003332080720740774,0.0009147959236409112,neutrino,detector_transition,L_TMVA_hSigSB_3;1
37,0.02789919355172926,0.00024378943995777627,0.0006693042713878015,neutrino,detector_transition,L_TMVA_hSigSB_3;1
38,0.028142982991687035,0.0002475701869471131,0.0006796840077268241,neutrino,detector_transition,L_TMVA_hSigSB_3;1
39,0.028390553178634148,0.0002290788971265438,0.0006289176609050736,neutrino,detector_transition,L_TMVA_hSigSB_3;1
40,0.028619632075760692,0.00015451622118721822,0.0004242118397631139,neutrino,detector_transition,L_TMVA_hSigSB_3;1
