index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.004950306941942623,0.1063413750433005,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
2,0.004950306941942623,0.0016204118586769078,0.03480932136312164,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
3,0.0065707188006195304,0.046488091073916354,0.9986466669475763,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
4,0.05305880987453589,0.03594236551305505,0.7721057736002258,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
5,0.08900117538759093,0.021762639438162215,0.46750010243153817,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
6,0.11076381482575315,0.008406165740123303,0.18057935278166778,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
7,0.11916998056587645,0.0028737350744999085,0.06173292745612216,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
8,0.12204371564037636,0.005684485243623416,0.12211282740844469,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
9,0.12772820088399978,0.0010382864417078363,0.02230423470603992,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
10,0.1287664873257076,0.009444463018876137,0.20288382028665936,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
11,0.13821095034458375,0.010115644562162601,0.21730199052415136,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
12,0.14832659490674635,0.008191137093791878,0.17596015599392073,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
13,0.15651773200053823,0.029434617055532714,0.6323077918740122,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
14,0.18595234905607094,0.006355688460999848,0.13653146324383938,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
15,0.1923080375170708,0.026041744178701365,0.5594228634643454,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
16,0.21834978169577215,0.00043007896675278934,0.00923885917339621,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
17,0.21877986066252494,0.0013424064347528353,0.028837271670788808,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
18,0.22012226709727778,0.01357149150732534,0.29153971363866577,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
19,0.23369375860460312,0.002291623203837051,0.0492281317977293,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
20,0.23598538180844017,0.005684485243623416,0.12211282740844469,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
21,0.24166986705206359,0.027143026362830586,0.5830803584731364,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
22,0.26881289341489417,0.013875600663325383,0.2980725178044639,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
23,0.28268849407821955,0.0014053913401291807,0.03019029917458725,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
24,0.28409388541834873,0.002721680496499901,0.058466525373223395,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
25,0.28681556591484864,0.000671181543286492,0.014418170237492589,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
26,0.28748674745813513,0.0003670940613764162,0.007885831669597169,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
27,0.28785384151951154,0.004583224733584135,0.0984557979975559,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
28,0.2924370662530957,0.0011012605100392814,0.023657029410888798,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
29,0.29353832676313496,0.02405425180495424,0.5167280014303153,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
30,0.3175925785680892,0.046551090202914314,1.0,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
31,0.3641436687710035,0.0008232252842415022,0.017684339521439704,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
32,0.364966894055245,0.00965949166520752,0.20750301707440552,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
33,0.37462638572045254,0.00620364472004481,0.13326529395989167,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
34,0.38083003044049735,0.01298936879961754,0.27903468518132246,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
35,0.3938193992401149,0.042361055134998715,0.9099906135462906,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
36,0.4361804543751136,0.00492422319066832,0.10578104979290132,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
37,0.4411046775657819,0.0195600859069488,0.4201853452129086,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
38,0.4606647634727307,0.004064065257162797,0.08730333144611009,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
39,0.4647288287298935,0.011279889977578228,0.2423120474388386,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
40,0.47600871870747175,0.013723600270550196,0.2948072797163198,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
41,0.48973231897802194,0.02191467234207234,0.470766038916536,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
42,0.5116469913200943,0.002228616624370683,0.047874638696026955,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
43,0.513875607944465,0.006570717107331259,0.14115066003158613,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
44,0.5204463250517962,0.008254143673258163,0.1773136490956213,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
45,0.5287004687250544,0.014824817432409598,0.3184633779314044,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
46,0.543525286157464,0.003481942549454997,0.07479830298876677,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
47,0.547007228706919,0.007215824720415487,0.1550087159927297,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
48,0.5542230534273345,0.014242738072881567,0.30595928066986294,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
49,0.568465791500216,0.00568446356953356,0.12211236181054437,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
50,0.5741502550697496,8.908050966860426e-05,0.001913607378050781,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
51,0.5742393355794182,0.011799027779909599,0.2534640483923817,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
52,0.5860383633593278,0.01002660740067396,0.21538931434190658,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
53,0.5960649707600018,0.006785724079572675,0.1457693912214296,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
54,0.6028506948395744,0.006418695040466216,0.13788495634554174,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
55,0.6092693898800406,0.01396465949890402,0.299985659584612,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
56,0.6232340493789447,0.01054574520300533,0.22654131529544969,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
57,0.63377979458195,0.002873724237454911,0.06173269465717051,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
58,0.6366535188194049,0.0011012605100392259,0.023657029410887608,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
59,0.6377547793294441,0.006418695040466105,0.13788495634553935,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
60,0.6441734743699102,0.019927158294235303,0.4280707112846043,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
61,0.6641006326641455,0.007824043032415462,0.16807432432432357,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
62,0.671924675696561,0.008710296570213272,0.18711262254536773,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
63,0.6806349722667743,0.019040948104617317,0.4090333442593631,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
64,0.6996759203713916,0.006051579304999888,0.12999865907804306,neutrino,detector_transition,L_bkg2c14;1_bkgdr_phi
