index,coordinate,gap,normalized_gap,domain,observable,source
1,0.0,0.004601769522154303,0.07223609383155033,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
2,0.004601769522154303,0.00352862262255778,0.0553904131078445,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
3,0.008130392144712083,0.01027731053798036,0.1613276729274311,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
4,0.018407702682692442,0.022815863754583866,0.3581511127598634,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
5,0.04122356643727631,0.003544009635090342,0.05563195012436354,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
6,0.04476757607236665,0.00323007058286235,0.050703904353068,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
7,0.047997646655229,0.01142461128888582,0.17933738077925254,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
8,0.05942225794411482,0.0009042943729946559,0.014195124911080803,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
9,0.060326552317109476,0.0019976954049929843,0.03135874407164441,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
10,0.06232424772210246,0.005191075996266337,0.08148670874273961,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
11,0.0675153237183688,0.0015627658023430469,0.024531453952944215,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
12,0.06907808952071184,0.024556375674637712,0.3854727293177223,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
13,0.09363446519534956,0.01516292074881287,0.23801934466697108,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
14,0.10879738594416243,0.0017175158589444323,0.026960636804297056,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
15,0.11051490180310686,0.010201593237351023,0.16013910361586509,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
16,0.12071649504045788,0.004450016731461101,0.06985396044244008,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
17,0.12516651177191898,0.01252465894462812,0.1966053350513686,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
18,0.1376911707165471,0.01178759079668093,0.18503523714902195,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
19,0.14947876151322803,0.001205662978425559,0.01892584659433424,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
20,0.1506844244916536,0.017081335917162488,0.2681335903808454,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
21,0.16776576040881608,0.006873536021705373,0.10789705799650905,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
22,0.17463929643052145,0.01792764124777635,0.28141843460827737,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
23,0.1925669376782978,0.010250665119035163,0.16090940752455948,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
24,0.20281760279733296,0.00048201378243425963,0.0075663921559725065,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
25,0.20329961657976722,0.0018508254472275332,0.0290532587579831,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
26,0.20515044202699476,0.025210235321317415,0.39573666508478517,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
27,0.23036067734831217,0.0012600930130569343,0.019780259895556224,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
28,0.2316207703613691,0.0016870796646369923,0.026482865856125304,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
29,0.2333078500260061,0.02014588514182422,0.3162392298046198,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
30,0.2534537351678303,0.010362416391061224,0.16266361866725282,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
31,0.26381615155889154,0.0009402694204220796,0.014759841785546362,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
32,0.2647564209793136,0.004752351689989498,0.07459985141496124,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
33,0.2695087726693031,0.005018939440438741,0.07878460201211375,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
34,0.27452771210974186,0.0014241373437589577,0.02235533924450583,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
35,0.2759518494535008,0.026566665096015518,0.41702916746007374,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
36,0.30251851454951634,0.003050344619780987,0.04788266320428632,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
37,0.3055688591692973,0.0014429301617205903,0.022650338756128527,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
38,0.3070117893310179,0.0035316356015244743,0.055437709225197356,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
39,0.3105434249325424,0.00015251094576562707,0.0023940344981699226,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
40,0.310695935878308,0.006515419705514891,0.10227554138330101,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
41,0.3172113555838229,0.022330927343269247,0.35053884275342057,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
42,0.33954228292709215,0.003964656067567129,0.06223503074802656,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
43,0.3435069389946593,0.006536412351666021,0.10260507261033118,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
44,0.3500433513463253,0.009388489599339966,0.14737544163597419,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
45,0.35943184094566527,0.0036664536434232176,0.057554010069448325,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
46,0.3630982945890885,0.010769604588935888,0.16905543918915594,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
47,0.3738678991780244,0.00516503945833785,0.08107800122538217,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
48,0.3790329386363622,0.0034488277832486758,0.05413783679522041,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
49,0.3824817664196109,0.0038860279228513095,0.06100076857732278,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
50,0.3863677943424622,0.01877908474851847,0.2947839350566958,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
51,0.4051468790909807,0.01362683571979667,0.21390671109089665,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
52,0.41877371481077735,0.006529718588746569,0.10249999753344874,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
53,0.4253034333995239,0.02130517888462702,0.3344371971691888,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
54,0.44660861228415094,0.002902390460979287,0.04556015868803139,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
55,0.44951100274513023,0.014505415672562028,0.2276981849143763,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
56,0.46401641841769226,0.013056765957548788,0.204958063698189,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
57,0.47707318437524104,0.005315350575914035,0.08343750400814548,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
58,0.4823885349511551,0.00028600909075071623,0.004489616313177097,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
59,0.4826745440419058,0.013567974602669286,0.2129827410486393,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
60,0.4962425186445751,0.008964394150523247,0.14071822021565492,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
61,0.5052069127950983,0.008574930282632565,0.13460462665789252,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
62,0.5137818430777309,0.008036160932909486,0.12614731624441053,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
63,0.5218180040106404,0.027125767143432844,0.4258056495859631,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
64,0.5489437711540732,0.0027127024188112747,0.042582538199477035,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
65,0.5516564735728845,0.0016779660907091376,0.02633980589229533,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
66,0.5533344396635936,0.0069761580067451145,0.10950796252026285,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
67,0.5603105976703388,0.016396765097651644,0.2573875672011846,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
68,0.5767073627679904,0.008000460864005743,0.1255869158343708,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
69,0.5847078236319961,0.027919905119838884,0.4382715988480219,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
70,0.612627728751835,0.002572730493725639,0.04038533447912746,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
71,0.6152004592455607,0.010437053418918985,0.1638352304400035,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
72,0.6256375126644796,0.014208501719214839,0.2230373899548227,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
73,0.6398460143836945,0.03684592798151409,0.5783874872849295,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
74,0.6766919423652086,0.011647964558882284,0.18284345984109462,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
75,0.6883399069240909,0.011942175866168081,0.18746183012171888,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
76,0.7002820827902589,0.0030005656504645817,0.04710125981564066,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
77,0.7032826484407235,0.003745678884361836,0.05879764513433312,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
78,0.7070283273250854,0.023995223073086436,0.3766640586999683,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
79,0.7310235503981718,0.001693302035801536,0.026580541279705903,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
80,0.7327168524339733,0.01269187731314636,0.19923023873254808,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
81,0.7454087297471197,0.005345645352695105,0.08391305506032828,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
82,0.7507543750998148,0.0015018541310818367,0.023575295418824176,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
83,0.7522562292308966,0.003244055204924101,0.05092342740101467,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
84,0.7555002844358207,0.002336028980536642,0.036669721901297664,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
85,0.7578363134163574,0.002838721147952028,0.044560712182098096,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
86,0.7606750345643094,0.002447465991392783,0.038418999941790065,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
87,0.7631225005557022,0.019479855731339035,0.3057842596548204,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
88,0.7826023562870412,0.017101087231692347,0.26844363585418046,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
89,0.7997034435187336,0.004140956583896238,0.06500250108281601,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
90,0.8038444001026298,0.0009791121010250814,0.015369573217596404,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
91,0.8048235122036549,0.019755525629599147,0.3101115769055829,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
92,0.824579037833254,0.004555089953626301,0.07150334316336249,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
93,0.8291341277868803,0.008568330798064072,0.1345010315116701,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
94,0.8377024585849444,0.009707778947986023,0.1523874734722435,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
95,0.8474102375329304,0.0023760030013512123,0.037297212501268835,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
96,0.8497862405342816,0.0012424629614240512,0.019503512862077715,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
97,0.8510287034957057,0.013575893984151488,0.21310705522410636,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
98,0.8646045974798572,0.01212708713855326,0.1903644674568182,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
99,0.8767316846184104,0.002344514032124545,0.036802915660724016,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
100,0.879076198650535,0.0011605036483071096,0.018216959808044452,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
101,0.8802367022988421,0.005521945869024103,0.086680525395116,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
102,0.8857586481678662,0.0037018080250400542,0.058108984067067104,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
103,0.8894604561929063,0.0024863715242297024,0.03902971799427925,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
104,0.891946827717136,0.013150258655602154,0.20642566160300238,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
105,0.9050970863727381,0.00209907605841142,0.03295016284170258,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
106,0.9071961624311495,0.0026098133117771205,0.04096744053885274,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
107,0.9098059757429267,0.06370457313050892,1.0,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
108,0.9735105488734356,0.0037710083346579326,0.05919525317173736,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
109,0.9772815572080935,0.0020226477418852085,0.03175043238640802,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
110,0.9793042049499787,0.006070834428418936,0.09529668169947343,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
111,0.9853750393783977,0.014624960621602345,0.22957473699165667,neutrino,detector_transition,L_sig2pp;1_sigdr_hit
