ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
D_STITCH,unknown,0.010000,0.00000945,897,1773,872.8020,0.973023,0.982000
D_STITCH,unknown,0.011253,0.00001064,898,1774,873.5390,0.972761,0.976500
D_STITCH,unknown,0.012664,0.00001197,899,1778,875.2730,0.973607,0.979500
D_STITCH,unknown,0.014251,0.00001347,900,1780,876.0365,0.973374,0.977500
D_STITCH,unknown,0.016037,0.00001516,902,1783,876.8670,0.972136,0.977500
D_STITCH,unknown,0.018047,0.00001706,902,1785,878.2115,0.973627,0.978500
D_STITCH,unknown,0.020309,0.00001920,903,1788,879.2115,0.973656,0.978500
D_STITCH,unknown,0.022855,0.00002161,903,1791,880.2280,0.974782,0.972000
D_STITCH,unknown,0.025719,0.00002431,904,1792,881.6115,0.975234,0.972000
D_STITCH,unknown,0.028943,0.00002736,904,1794,882.1350,0.975813,0.966000
D_STITCH,unknown,0.032570,0.00003079,904,1796,884.3030,0.978211,0.951500
D_STITCH,unknown,0.036652,0.00003465,905,1797,884.6410,0.977504,0.957500
D_STITCH,unknown,0.041246,0.00003899,907,1800,886.0340,0.976884,0.958500
D_STITCH,unknown,0.046416,0.00004388,907,1801,887.1845,0.978153,0.953500
D_STITCH,unknown,0.052233,0.00004938,907,1802,888.2415,0.979318,0.945500
D_STITCH,unknown,0.058780,0.00005557,907,1804,889.3135,0.980500,0.922500
D_STITCH,unknown,0.066147,0.00006253,908,1805,890.5015,0.980729,0.931000
D_STITCH,unknown,0.074438,0.00007037,908,1805,890.8590,0.981122,0.928500
D_STITCH,unknown,0.083768,0.00007919,911,1808,892.3450,0.979523,0.944500
D_STITCH,unknown,0.094267,0.00008912,913,1811,892.8705,0.977952,0.956000
D_STITCH,unknown,0.106082,0.00010028,916,1815,894.3310,0.976344,0.963000
D_STITCH,unknown,0.119378,0.00011285,916,1815,895.2360,0.977332,0.960500
D_STITCH,unknown,0.134340,0.00012700,918,1819,896.2305,0.976286,0.960500
D_STITCH,unknown,0.151178,0.00014292,921,1825,897.3720,0.974345,0.972000
D_STITCH,unknown,0.170125,0.00016083,924,1831,898.5250,0.972430,0.980500
D_STITCH,unknown,0.191448,0.00018099,926,1833,899.5450,0.971431,0.988500
D_STITCH,unknown,0.215443,0.00020367,927,1837,900.6130,0.971535,0.985500
D_STITCH,unknown,0.242446,0.00022920,928,1839,902.2030,0.972202,0.983000
D_STITCH,unknown,0.272833,0.00025792,930,1842,903.2020,0.971185,0.981000
D_STITCH,unknown,0.307029,0.00029025,931,1845,904.7060,0.971757,0.976500
D_STITCH,unknown,0.345511,0.00032663,933,1848,905.2700,0.970279,0.989500
D_STITCH,unknown,0.388816,0.00036757,934,1850,906.8555,0.970937,0.983000
D_STITCH,unknown,0.437548,0.00041364,939,1857,909.0020,0.968053,0.992500
D_STITCH,unknown,0.492388,0.00046548,939,1858,910.0940,0.969216,0.987000
D_STITCH,unknown,0.554102,0.00052382,940,1861,910.6745,0.968803,0.989500
D_STITCH,unknown,0.623551,0.00058947,945,1868,913.4445,0.966608,0.995000
D_STITCH,unknown,0.701704,0.00066336,950,1875,914.0705,0.962179,0.997500
D_STITCH,unknown,0.789652,0.00074650,951,1877,916.2095,0.963417,0.998000
D_STITCH,unknown,0.888624,0.00084006,952,1878,917.6885,0.963959,0.999000
D_STITCH,unknown,1.000000,0.00094535,957,1888,919.1490,0.960448,0.998500
P_SCALE,unknown,0.010000,0.00250000,999,1997,998.8160,0.999816,0.518500
P_SCALE,unknown,0.011253,0.00281334,999,1997,998.3720,0.999371,0.533500
P_SCALE,unknown,0.012664,0.00316595,999,1997,998.9230,0.999923,0.529000
P_SCALE,unknown,0.014251,0.00356276,999,1997,998.6315,0.999631,0.536500
P_SCALE,unknown,0.016037,0.00400930,999,1997,998.1175,0.999117,0.556500
P_SCALE,unknown,0.018047,0.00451180,999,1997,998.4820,0.999481,0.525500
P_SCALE,unknown,0.020309,0.00507729,999,1997,998.5020,0.999502,0.525000
P_SCALE,unknown,0.022855,0.00571366,999,1997,998.3585,0.999358,0.526000
P_SCALE,unknown,0.025719,0.00642978,999,1997,998.7475,0.999747,0.529000
P_SCALE,unknown,0.028943,0.00723567,999,1997,998.7125,0.999712,0.522000
P_SCALE,unknown,0.032570,0.00814255,999,1997,998.5555,0.999555,0.523500
P_SCALE,unknown,0.036652,0.00916310,999,1997,998.5010,0.999501,0.533000
P_SCALE,unknown,0.041246,0.01031157,999,1997,998.9200,0.999920,0.528500
P_SCALE,unknown,0.046416,0.01160397,999,1997,998.5600,0.999560,0.521000
P_SCALE,unknown,0.052233,0.01305836,999,1997,998.4910,0.999490,0.532500
P_SCALE,unknown,0.058780,0.01469504,999,1997,998.5245,0.999524,0.527000
P_SCALE,unknown,0.066147,0.01653685,999,1997,998.3340,0.999333,0.530000
P_SCALE,unknown,0.074438,0.01860951,999,1997,998.1355,0.999135,0.535500
P_SCALE,unknown,0.083768,0.02094194,999,1997,998.4795,0.999479,0.521500
P_SCALE,unknown,0.094267,0.02356671,999,1997,998.8160,0.999816,0.511500
P_SCALE,unknown,0.106082,0.02652046,999,1997,998.6375,0.999637,0.536500
P_SCALE,unknown,0.119378,0.02984442,999,1997,998.2895,0.999289,0.541000
P_SCALE,unknown,0.134340,0.03358498,999,1997,998.8300,0.999830,0.525500
P_SCALE,unknown,0.151178,0.03779438,999,1997,998.6220,0.999622,0.520000
P_SCALE,unknown,0.170125,0.04253136,999,1997,998.4080,0.999407,0.531000
P_SCALE,unknown,0.191448,0.04786205,999,1997,998.6785,0.999678,0.518000
P_SCALE,unknown,0.215443,0.05386087,999,1997,998.8225,0.999822,0.510500
P_SCALE,unknown,0.242446,0.06061155,999,1997,997.8915,0.998890,0.554000
P_SCALE,unknown,0.272833,0.06820833,999,1997,998.7350,0.999735,0.533000
P_SCALE,unknown,0.307029,0.07675727,999,1997,998.6170,0.999617,0.521000
P_SCALE,unknown,0.345511,0.08637768,999,1997,998.7135,0.999713,0.523500
P_SCALE,unknown,0.388816,0.09720388,999,1997,998.7840,0.999784,0.534000
P_SCALE,unknown,0.437548,0.10938698,999,1997,998.1740,0.999173,0.543000
P_SCALE,unknown,0.492388,0.12309707,999,1997,998.6400,0.999640,0.529500
P_SCALE,unknown,0.554102,0.13852551,1000,1999,998.6720,0.998672,0.559500
P_SCALE,unknown,0.623551,0.15588768,1000,1999,998.3740,0.998374,0.565000
P_SCALE,unknown,0.701704,0.17542596,1000,1999,998.3280,0.998328,0.559000
