name,n,verdict,giantRatio,kappa_connect,isolated,isolatedFraction,tailDominance,runStatus
"Ag.txt",144,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Ag2O.txt",288,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Ag2S.txt",36,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"AgBr.txt",25,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"AgCl.txt",66,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"AgI.txt",283,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Al2O3.txt",230,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"AlF3.txt",70,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"As.txt",170,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"As2O3.txt",28,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"As2S3.txt",31,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"As2Se3.txt",22,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"As2Te3.txt",13,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"Au.txt",37,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"B2O3.txt",189,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"BaCl2.txt",16,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"BaO.txt",58,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Bi.txt",139,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Bi2O3.txt",1458,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Bi2S3.txt",97,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"BiCl3.txt",10,HARD_FRAGMENTATION,0.700000,,0,0.000000,0.000000,COMPLETE
"BiF3.txt",10,FULL_PERCOLATION,1.000000,10.000000,0,0.000000,0.000000,COMPLETE
"Br.txt",13,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CaF2.txt",13,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"Cd.txt",61,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CdCl2.txt",259,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CdF2.txt",202,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CdI2.txt",37,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CdO.txt",556,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CdS.txt",93,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CdSe.txt",22,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Ce.txt",13,FULL_PERCOLATION,1.000000,0.749894,0,0.000000,0.000000,COMPLETE
"Ce2O3.txt",102,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CeF3.txt",29,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"CeO2.txt",609,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"Co2O3.txt",34,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
