name,n,verdict,giantRatio,kappa_connect,isolated,isolatedFraction,tailDominance,runStatus
"phase2C_pairwise_ladder_baryon_difference.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_boson_difference.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_category_difference.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_category_pair_code.csv",7,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_charge_difference.csv",7,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_closure_class_difference.csv",7,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_closure_class_pair_code.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_composite_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_external_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_fermion_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_gauge_boson_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_hadron_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_layer_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_layer_pair_code.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_lepton_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_meson_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_pair_class_code.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_route_class_difference.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_route_class_pair_code.csv",3,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_route_distance.csv",3,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_same_charge_pair.csv",3,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_structural_distance.csv",4,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_structural_route_difference.csv",4,FULL_PERCOLATION,1.000000,1.000000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_structural_route_pair_code.csv",10,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_sub_category_difference.csv",10,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_sub_category_pair_code.csv",10,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_pairwise_ladder_type_distance.csv",3,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
