source_id,source_url,arxiv_id,source_location,data_status,r_over_a,r_fm,aV0_minus_2EB,aV1_minus_2EB,aV2_minus_2EB,V0_minus_2EB_GeV,V1_minus_2EB_GeV,V2_minus_2EB_GeV,uncertainty_status,notes
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,11.0,0.7068599999999999,-0.1836828518059877,0.003161226701964591,0.026521625104023106,-0.5640457905094342,0.009707365693409952,0.08144152189663423,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,11.25,0.7229249999999999,-0.17800664724443027,0.0032005174139890665,0.026531129830441185,-0.5466155336425678,0.009828018005292238,0.08147070862186934,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,11.5,0.7389899999999999,-0.1723335253816381,0.0032423134021844664,0.02654121197945368,-0.5291947430010178,0.009956363416799122,0.08150166847279648,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,11.75,0.7550549999999999,-0.1666637855686533,0.003286859895486082,0.02655192567316722,-0.5117843378197239,0.01009315496691765,0.08153456764536765,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,12.0,0.77112,-0.16099776687067935,0.003334434874868931,0.02656333199581041,-0.49438535928624827,0.01023924626825923,0.08156959371453429,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,12.25,0.787185,-0.15533585481376194,0.0033853546668721176,0.02657550014688987,-0.47699899125820805,0.010395608683425504,0.08160695917531177,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,12.5,0.80325,-0.14967848953969692,0.003439980709075802,0.026588508830621145,-0.45962658530503236,0.010563352100158402,0.08164690570938696,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,12.75,0.819315,-0.14402617571999055,0.003498727780087398,0.02660244793990313,-0.44226969115134657,0.010743750203645215,0.08168970935619803,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,13.0,0.83538,-0.13837949468174435,0.0035620740716830325,0.026617420610061362,-0.4249300939126435,0.010938271405638748,0.08173568681948544,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
Bulava2019_string_breaking,https://arxiv.org/abs/1902.04006,1902.04006,"Eq. (4.1)-(4.4), Fig. 2; parameters listed around Eq. (4.3)",MODEL_RECONSTRUCTION_FROM_REPORTED_PARAMETERS_NOT_RAW_DATA,13.25,0.851445,-0.13273911933442228,0.003630573594144014,0.0266335457402783,-0.4076098599317897,0.01114861693825729,0.08178520320999688,parameter_uncertainties_not_propagated,Eigenvalues of the published 3x3 string-breaking Hamiltonian; not digitized measured points.
