# UNNS Spectral Trajectory Ladder
# Oxide: Bi2S3

# index wt_pct spectral
0 0.037999998778 2.194999933243
1 0.370000004768 2.196000099182
2 1.039999961853 2.211999893188
3 1.779999971390 2.177999973297
4 1.850000023842 2.200999975204
5 2.069999933243 2.216000080109
6 3.470000028610 2.184000015259
7 3.660000085831 2.207000017166
8 4.090000152588 2.223000049591
9 6.070000171661 2.230000019073
10 8.010000228882 2.236999988556
11 9.909999847412 2.243999958038
12 11.770000457764 2.250999927521
13 12.310000419617 2.813999891281
14 13.449999809265 2.665999889374
15 13.590000152588 2.257999897003
16 13.909999847412 2.641999959946
17 14.069999694824 2.586999893188
18 14.750000000000 2.515000104904
19 15.380000114441 2.263999938965
20 16.319999694824 2.388000011444
21 16.520000457764 2.252000093460
22 18.840000152588 2.278000116348
23 25.520000457764 2.713999986649
24 28.559999465942 2.536000013351
25 29.469999313354 2.305999994278
26 34.319999694824 2.348000049591
27 37.400001525879 2.759999990463
28 38.740001678467 2.665999889374
29 48.450000762940 2.404000043869
30 61.709999084473 2.490999937058
31 71.480003356934 2.569000005722
32 78.989997863770 2.638999938965
33 84.940002441406 2.703000068665
