# UNNS Spectral Trajectory Ladder
# Oxide: Nd2S3

# index wt_pct spectral
0 0.068999998271 2.289999961853
1 0.100000001490 2.187999963760
2 0.219999998808 2.236000061035
3 0.280000001192 2.289999961853
4 0.300000011921 2.187000036240
5 0.469999998808 2.184000015259
6 0.469999998808 2.183000087738
7 0.990000009537 2.309000015259
8 0.990000009537 2.190000057220
9 1.049999952316 2.263000011444
10 1.120000004768 2.181999921799
11 1.460000038147 2.167000055313
12 4.150000095367 2.290999889374
13 4.159999847412 2.289999961853
