# UNNS Spectral Trajectory Ladder
# Oxide: V2O5

# index wt_pct spectral
0 0.001000000047 2.190999984741
1 0.004000000190 1.567999958992
2 0.004000000190 1.526000022888
3 0.004000000190 1.588999986649
4 0.004999999888 1.496000051498
5 0.006000000052 2.190999984741
6 0.009999999776 1.480000019073
7 0.012000000104 2.190000057220
8 0.017999999225 1.508999943733
9 0.017999999225 1.493000030518
10 0.017999999225 1.549000024796
11 0.017999999225 1.546000003815
12 0.017999999225 1.539999961853
13 0.017999999225 1.495000004768
14 0.017999999225 1.501999974251
15 0.017999999225 1.506999969482
16 0.017999999225 1.488000035286
17 0.017999999225 1.544999957085
18 0.017999999225 1.500000000000
19 0.017999999225 1.509999990463
20 0.017999999225 1.496999979019
21 0.017999999225 1.493999958038
22 0.017999999225 1.514000058174
23 0.017999999225 1.524000048637
24 0.017999999225 1.514999985695
25 0.017999999225 1.511999964714
26 0.029999999329 2.190000057220
27 0.041000001132 2.190000057220
28 0.046999998391 2.388999938965
29 0.050000000745 2.361000061035
30 0.052000001073 2.302000045776
31 0.056000001729 2.244999885559
32 0.059000000358 1.498000025749
33 0.059000000358 2.190000057220
34 0.061999998987 1.485999941826
35 0.089000001550 2.188999891281
36 0.090000003576 1.458999991417
37 0.100000001490 1.754999995232
38 0.100000001490 1.610000014305
39 0.100000001490 1.495000004768
40 0.100000001490 1.687000036240
41 0.100000001490 1.486999988556
42 0.119999997318 2.188999891281
43 0.129999995232 1.587000012398
44 0.150000005960 1.498000025749
45 0.150000005960 2.188999891281
46 0.180000007153 1.491999983788
47 0.180000007153 2.187999963760
48 0.189999997616 1.521999955177
49 0.200000002980 1.648000001907
50 0.200000002980 1.495000004768
51 0.200000002980 1.565000057220
52 0.200000002980 1.756000041962
53 0.200000002980 1.559999942780
54 0.200000002980 1.549000024796
55 0.209999993443 1.478999972343
56 0.239999994636 1.486999988556
57 0.239999994636 1.514999985695
58 0.239999994636 1.516000032425
59 0.250000000000 1.508999943733
60 0.259999990463 1.491999983788
61 0.259999990463 1.527999997139
62 0.280000001192 1.495000004768
63 0.280000001192 1.587000012398
64 0.289999991655 1.539000034332
65 0.300000011921 1.509999990463
66 0.319999992847 1.493999958038
67 0.360000014305 1.491000056267
68 0.360000014305 1.501000046730
69 0.370000004768 1.478999972343
70 0.370000004768 1.506000041962
71 0.370000004768 1.501999974251
72 0.389999985695 1.491999983788
73 0.409999996424 1.498999953270
74 0.409999996424 1.491999983788
75 0.409999996424 1.478999972343
76 0.409999996424 1.588000059128
77 0.430000007153 1.503999948502
78 0.430000007153 1.486999988556
79 0.430000007153 1.514000058174
80 0.430000007153 1.508999943733
81 0.430000007153 1.485999941826
82 0.439999997616 1.511000037193
83 0.439999997616 1.488000035286
84 0.449999988079 1.516000032425
85 0.460000008345 1.498000025749
86 0.460000008345 1.503999948502
87 0.479999989271 1.509999990463
88 0.479999989271 1.521000027657
89 0.479999989271 1.514000058174
90 0.490000009537 1.547999978065
91 0.490000009537 1.457000017166
92 0.500000000000 1.501000046730
93 0.500000000000 1.488000035286
94 0.500000000000 1.491999983788
95 0.500000000000 1.485999941826
96 0.500000000000 2.000000000000
97 0.500000000000 1.513000011444
98 0.500000000000 1.503999948502
99 0.500000000000 1.534999966621
100 0.500000000000 1.465999960899
101 0.500000000000 1.496999979019
102 0.500000000000 1.746999979019
103 0.500000000000 1.549999952316
104 0.500000000000 1.501999974251
105 0.500000000000 1.539999961853
106 0.509999990463 1.493000030518
107 0.509999990463 1.486999988556
108 0.509999990463 1.514000058174
109 0.509999990463 1.508000016212
110 0.509999990463 1.504999995232
111 0.509999990463 1.498999953270
112 0.509999990463 1.485000014305
113 0.509999990463 1.509999990463
114 0.519999980927 1.488000035286
115 0.529999971390 1.911000013351
116 0.529999971390 1.513000011444
117 0.529999971390 1.940999984741
