# UNNS Spectral Trajectory Ladder
# Oxide: PbCl2

# index wt_pct spectral
0 6.300000190735 2.713999986649
1 7.619999885559 2.055000066757
2 9.579999923706 2.032000064850
3 10.260000228882 1.919999957085
4 10.729999542236 2.096999883652
5 13.140000343323 2.658999919891
6 14.409999847412 2.033999919891
7 14.430000305176 2.299999952316
8 15.739999771118 2.019999980927
9 18.309999465942 1.794999957085
10 19.260000228882 2.036000013351
11 20.370000839233 1.705999970436
12 22.680000305176 1.789999961853
13 22.729999542236 2.138999938965
14 24.129999160767 2.038000106812
15 25.209999084473 1.702999949455
16 26.979999542236 1.786000013351
17 28.379999160767 2.197999954224
18 29.020000457764 2.039000034332
19 29.950000762939 1.700000047684
20 30.829999923706 2.078999996185
21 31.079999923706 1.907999992371
22 31.190000534058 1.781999945641
23 32.509998321533 1.626000046730
24 34.599998474121 1.697000026703
25 35.340000152588 1.777999997139
26 38.880001068115 2.039999961853
27 39.159999847412 1.695000052452
28 43.840000152588 2.039999961853
29 46.000000000000 1.651000022888
30 47.090000152588 2.108000040054
31 51.729999542236 1.692999958992
32 53.740001678467 2.104000091553
33 58.869998931885 2.033999919891
34 59.139999389648 2.117000102997
35 61.630001068115 2.105000019073
36 66.559997558594 2.115999937058
