7702.2768554688  893.858
7702.30502011871  893.9224
7702.33318476861  893.9857
7702.36134941852  894.0501
7702.38951406842  894.1145
7702.41767871833  894.1778
7702.44584336824  894.2422
7702.47400801814  894.3066
7702.50217266805  894.3699
7702.53033731795  894.4343
7702.55850196786  894.4987
7702.58666661777  894.562
7702.61483126767  894.6263
7702.64299591758  894.6908
7702.67116056749  894.7552
7702.69932521739  894.8185
7702.7274898673  894.8829
7702.7556545172  894.9473
7702.78381916711  895.0106
7702.81198381701  895.075
7702.84014846692  895.1393
7702.86831311683  895.2026
7702.89647776673  895.267
7702.92464241664  895.3314
7702.95280706655  895.3947
7702.98097171645  895.4592
7703.00913636636  895.5236
7703.03730101626  895.5869
7703.06546566617  895.6512
7703.09363031607  895.7156
7703.12179496598  895.7789
7703.14995961589  895.8433
7703.17812426579  895.9077
7703.2062889157  895.971
7703.23445356561  896.0354
7703.26261821551  896.0998
7703.29078286542  896.1642
7703.31894751532  896.2275
7703.34711216523  896.2919
7703.37527681513  896.3563
7703.40344146504  896.4196
7703.43160611495  896.484
7703.45977076485  896.5484
7703.48793541476  896.6117
7703.51610006466  896.6761
7703.54426471457  896.7405
7703.57242936448  896.8038
7703.60059401438  896.8682
7703.62875866429  896.9326
7703.6569233142  896.9958
7703.6850879641  897.0602
7703.71325261401  897.1247
7703.74141726391  897.188
7703.76958191382  897.2524
7703.79774656373  897.3168
7703.82591121363  897.3801
7703.85407586354  897.4445
7703.88224051344  897.5089
7703.91040516335  897.5732
7703.93856981326  897.6365
7703.96673446316  897.7009
7703.99489911307  897.7653
7704.02306376297  897.8286
7704.05122841288  897.8931
7704.07939306279  897.9575
7704.10755771269  898.0208
7704.1357223626  898.0851
7704.1638870125  898.1495
7704.19205166241  898.2128
7704.22021631232  898.2772
7704.24838096222  898.3416
7704.27654561213  898.4049
7704.30471026203  898.4693
7704.33287491194  898.5337
7704.36103956185  898.597
7704.38920421175  898.6614
7704.41736886166  898.7258
7704.44553351156  898.7891
7704.47369816147  898.8535
7704.50186281138  898.9179
7704.53002746128  898.9812
7704.55819211119  899.0456
7704.58635676109  899.11
7704.614521411  899.1744
7704.64268606091  899.2377
7704.67085071081  899.3021
7704.69901536072  899.3665
7704.72718001062  899.4297
7704.75534466053  899.4942
7704.78350931043  899.5586
7704.81167396034  899.6219
7704.83983861025  899.6863
7704.86800326016  899.7507
7704.89616791006  899.814
7704.92433255997  899.8784
7704.95249720987  899.9427
7704.98066185978  900.006
7705.00882650968  900.0704
7705.03699115959  900.1348
7705.0651558095  900.1981
7705.0933204594  900.2625
7705.12148510931  900.327
7705.14964975921  900.3903
7705.17781440912  900.4547
7705.20597905903  900.519
7705.23414370893  900.5834
7705.26230835884  900.6467
7705.29047300874  900.7111
7705.31863765865  900.7755
7705.34680230856  900.8388
7705.37496695846  900.9032
7705.40313160837  900.9676
7705.43129625827  901.0309
7705.45946090818  901.0953
7705.48762555809  901.1597
7705.51579020799  901.223
7705.5439548579  901.2874
7705.5721195078  901.3518
7705.60028415771  901.4151
7705.62844880762  901.4795
7705.65661345752  901.5439
7705.68477810743  901.6072
7705.71294275734  901.6716
7705.74110740724  901.736
7705.76927205715  901.7993
7705.79743670705  901.8636
7705.82560135696  901.9281
7705.85376600687  901.9925
7705.88193065677  902.0558
7705.91009530668  902.1202
7705.93825995658  902.1846
7705.96642460649  902.2479
7705.99458925639  902.3123
7706.0227539063  902.3766
7706.05091855621  902.4399
7706.07908320611  902.5043
7706.10724785602  902.5687
7706.13541250593  902.632
7706.16357715583  902.6964
7706.19174180574  902.7609
7706.21990645564  902.8242
7706.24807110555  902.8885
7706.27623575545  902.9529
7706.30440040536  903.0162
7706.33256505527  903.0806
7706.36072970517  903.145
7706.38889435508  903.2083
7706.41705900498  903.2727
7706.44522365489  903.3371
7706.4733883048  903.4004
7706.5015529547  903.4648
