3310.517  2.438599E-14
3312.609  5.216044E-14
3314.703  4.484046E-14
3316.799  4.061404E-14
3318.896  3.565517E-14
3320.995  3.814847E-14
3323.095  3.746232E-14
3325.197  4.519968E-14
3327.3  2.845674E-14
3329.405  3.169505E-14
3331.511  2.408730E-14
3333.619  2.617458E-14
3335.728  3.744350E-14
3337.839  4.229322E-14
3339.951  3.997986E-14
3342.065  3.987957E-14
3344.18  2.873362E-14
3346.296  2.706556E-14
3348.414  3.624314E-14
3350.533  3.369703E-14
3352.654  3.406968E-14
3354.776  3.551335E-14
3356.9  3.796923E-14
3359.025  3.207510E-14
3361.151  3.140521E-14
3363.278  4.384406E-14
3365.407  3.711523E-14
3367.538  4.175420E-14
3369.669  3.347131E-14
3371.802  4.037259E-14
3373.937  3.255152E-14
3376.072  3.622179E-14
3378.209  4.376656E-14
3380.347  4.156547E-14
3382.487  3.372376E-14
3384.627  3.731615E-14
3386.77  3.547703E-14
3388.913  3.019172E-14
3391.057  3.583392E-14
3393.203  3.359711E-14
3395.35  3.831825E-14
3397.498  3.349920E-14
3399.648  2.821007E-14
3401.799  3.040123E-14
3403.95  3.721664E-14
3406.104  3.407042E-14
3408.258  3.904520E-14
3410.413  3.155895E-14
3412.57  3.625087E-14
3414.728  3.846647E-14
3416.887  3.144479E-14
3419.047  3.428509E-14
3421.208  2.906617E-14
3423.37  2.730977E-14
3425.534  3.235861E-14
3427.698  3.572408E-14
3429.864  3.304187E-14
3432.031  3.376689E-14
3434.199  3.419702E-14
3436.368  3.526118E-14
3438.538  3.476943E-14
3440.709  3.143411E-14
3442.882  3.570005E-14
3445.055  3.554757E-14
3447.229  3.693449E-14
3449.405  3.223636E-14
3451.581  3.682671E-14
3453.759  3.119994E-14
3455.937  3.149823E-14
3458.117  3.052829E-14
3460.297  3.274051E-14
3462.479  3.317783E-14
3464.661  3.108722E-14
3466.845  3.320199E-14
3469.029  3.179861E-14
3471.215  3.694381E-14
3473.401  3.604502E-14
3475.589  3.425644E-14
3477.777  3.425305E-14
3479.967  3.586540E-14
3482.157  3.072549E-14
3484.348  3.263951E-14
3486.54  3.789697E-14
3488.733  3.478626E-14
