sample_index,time,S
0,0.0,-0.0
1,0.0053191489361702135,-0.0
2,0.010638297872340427,-0.0
3,0.015957446808510637,4.612721404824443e-11
4,0.021276595744680854,3.6972003164166165e-10
5,0.026595744680851068,1.521229440210976e-09
6,0.031914893617021274,4.5780212886947884e-09
7,0.037234042553191495,1.1378625284227855e-08
8,0.04255319148936171,2.4785907020153645e-08
9,0.047872340425531915,4.897432644547992e-08
10,0.053191489361702135,8.97370767200476e-08
11,0.05851063829787234,1.5480926093901594e-07
12,0.06382978723404255,2.54203538125598e-07
13,0.06914893617021277,4.0055487915013404e-07
14,0.07446808510638299,6.094712558701554e-07
15,0.0797872340425532,8.998872324522637e-07
16,0.08510638297872342,1.2944175744970534e-06
17,0.09042553191489362,1.8197081113218653e-06
18,0.09574468085106383,2.506781209132609e-06
19,0.10106382978723405,3.391373328656089e-06
20,0.10638297872340427,4.514262253731989e-06
21,0.11170212765957448,5.9215816895967925e-06
22,0.11702127659574468,7.665121041301218e-06
23,0.1223404255319149,9.802608294936822e-06
24,0.1276595744680851,1.2397974047385364e-05
25,0.13297872340425532,1.5521594829184958e-05
26,0.13829787234042554,1.9250513994957152e-05
27,0.14361702127659576,2.3668638567700177e-05
28,0.14893617021276598,2.8866910545812287e-05
29,0.15425531914893617,3.494345131466948e-05
30,0.1595744680851064,4.200367791018012e-05
31,0.1648936170212766,5.0160389300067966e-05
32,0.17021276595744683,5.953382579269538e-05
33,0.17553191489361705,7.025169088861921e-05
34,0.18085106382978725,8.244914738777311e-05
35,0.18617021276595744,9.626877810603667e-05
36,0.19148936170212766,0.00011186051419106882
37,0.19680851063829788,0.00012938153013058825
38,0.2021276595744681,0.00014899610522222702
39,0.20744680851063832,0.00017087545141282278
40,0.21276595744680854,0.0001951975075266769
41,0.21808510638297873,0.0002221467000430451
42,0.22340425531914895,0.00025191367069229753
43,0.22872340425531915,0.0002846949712691999
44,0.23404255319148937,0.00032069272617972207
45,0.2393617021276596,0.00036011426335120274
46,0.2446808510638298,0.0004031717142498738
47,0.25,0.0004500815838655465
48,0.2553191489361702,0.0005010642916195199
49,0.26063829787234044,0.0005563436842655106
50,0.26595744680851063,0.0006161465219440324
51,0.2712765957446809,0.0006807019386541346
52,0.2765957446808511,0.0007502408784853499
53,0.2819148936170213,0.0008249955090523628
54,0.2872340425531915,0.0009051986136439389
55,0.29255319148936176,0.0009910829636806673
56,0.29787234042553196,0.0010828806731402818
57,0.3031914893617021,0.0011808225366865626
58,0.30851063829787234,0.0012851373532799123
59,0.31382978723404253,0.001396051237116207
60,0.3191489361702128,0.0015137869177877664
61,0.324468085106383,0.0016385630315852127
62,0.3297872340425532,0.0017705934059293632
63,0.3351063829787234,0.0019100863389081297
64,0.34042553191489366,0.002057243875963411
65,0.34574468085106386,0.0022122610857584946
66,0.3510638297872341,0.002375325337287129
67,0.3563829787234043,0.0025466155802839475
68,0.3617021276595745,0.0027263016309948367
69,0.3670212765957447,0.0029145434653727606
70,0.3723404255319149,0.0031114905217380535
71,0.3776595744680851,0.003317281018231481
72,0.3829787234042553,0.003532041267004104
73,0.38829787234042556,0.003755885038014527
74,0.39361702127659576,0.003988912905589349
75,0.398936170212766,0.004231211631930087
76,0.4042553191489362,0.004482853568262819
77,0.4095744680851064,0.004743896079024969
78,0.41489361702127664,0.005014380990856823
79,0.42021276595744683,0.005294334068106657
80,0.4255319148936171,0.005583764516499453
81,0.4308510638297873,0.005882664516613132
82,0.43617021276595747,0.006191008788553963
83,0.44148936170212766,0.006508754189406341
84,0.4468085106382979,0.006835839344782343
85,0.4521276595744681,0.0071721843157666835
86,0.4574468085106383,0.007517690302480172
87,0.46276595744680854,0.00787223938539451
88,0.46808510638297873,0.008235694305453059
89,0.473404255319149,0.008607898283959326
90,0.4787234042553192,0.008988674883106201
91,0.4840425531914894,0.00937782790794064
92,0.4893617021276596,0.009775141350448963
93,0.49468085106382986,0.01018037937637661
94,0.5,0.010593286355274638
95,0.5053191489361702,0.011013586934273437
96,0.5106382978723404,0.011440986155724853
97,0.5159574468085106,0.01187516961917777
98,0.5212765957446809,0.012315803687668055
99,0.5265957446808511,0.012762535738427828
100,0.5319148936170213,0.013214994457972404
101,0.5372340425531915,0.013672790181417517
102,0.5425531914893618,0.014135515275823293
103,0.547872340425532,0.014602744567243699
104,0.5531914893617021,0.015074035811090136
105,0.5585106382978724,0.015548930205326784
106,0.5638297872340426,0.016026952945937437
107,0.5691489361702128,0.016507613824015766
108,0.574468085106383,0.016990407863757096
109,0.5797872340425533,0.017474816000555213
110,0.5851063829787235,0.017960305798325714
111,0.5904255319148937,0.018446332205112836
112,0.5957446808510639,0.01893233834596697
113,0.601063829787234,0.019417756352008174
114,0.6063829787234042,0.019902008224537353
115,0.6117021276595744,0.020384506732989364
116,0.6170212765957447,0.020864656345463153
117,0.6223404255319149,0.022068916862177313
118,0.6276595744680851,0.02331676788530186
119,0.6329787234042553,0.024608457585112452
120,0.6382978723404256,0.02594420846311896
121,0.6436170212765958,0.027324194570861042
122,0.648936170212766,0.028748540593858417
123,0.6542553191489362,0.03021732101848036
124,0.6595744680851064,0.03173055938209976
125,0.6648936170212766,0.033288227606633566
126,0.6702127659574468,0.03489024541547782
127,0.6755319148936171,0.03653647983377066
128,0.6808510638297873,0.03822674477182169
129,0.6861702127659575,0.03996080069145999
130,0.6914893617021277,0.0417383543549527
131,0.696808510638298,0.04355905865606863
132,0.7021276595744682,0.04542251253282824
133,0.7074468085106383,0.04732826096029809
134,0.7127659574468086,0.04927579501979806
135,0.7180851063829788,0.051264552051779544
136,0.723404255319149,0.05329391588896685
137,0.7287234042553192,0.05536321716311059
138,0.7340425531914894,0.057471733686538816
139,0.7393617021276596,0.05961869090800748
140,0.7446808510638298,0.06180326244122449
141,0.75,0.06402457066440963
142,0.7553191489361702,0.06628168738919532
143,0.7606382978723404,0.06857363459717103
144,0.7659574468085106,0.07089938524217321
145,0.7712765957446809,0.0732578641165223
146,0.7765957446808511,0.07564794877921932
147,0.7819148936170213,0.07806847054405719
148,0.7872340425531915,0.08051821552544966
149,0.7925531914893618,0.08299592573959479
150,0.797872340425532,0.08550030025904909
151,0.8031914893617021,0.08802999642125553
152,0.8085106382978724,0.09058363109088322
153,0.8138297872340426,0.09315978196509825
154,0.8191489361702128,0.09575698891673809
155,0.824468085106383,0.09837375538393459
156,0.8297872340425533,0.10100854980430304
157,0.8351063829787235,0.10365980708730647
158,0.8404255319148937,0.10632593012198685
159,0.8457446808510639,0.10900529131836234
160,0.8510638297872342,0.11169623418057088
161,0.8563829787234044,0.11439707490965585
162,0.8617021276595745,0.1171061040338536
163,0.8670212765957447,0.11982158806422055
164,0.8723404255319149,0.12254177117344092
165,0.8776595744680851,0.12526487689591875
166,0.8829787234042553,0.1279891098462294
167,0.8882978723404256,0.13071265745485275
168,0.8936170212765958,0.13343369171799066
169,0.898936170212766,0.13615037095935617
170,0.9042553191489362,0.1388608416013601
171,0.9095744680851064,0.14156323994310802
172,0.9148936170212766,0.1442556939428213
173,0.9202127659574468,0.1469363250027388
174,0.9255319148936171,0.14960324975525285
175,0.9308510638297873,0.15225458184983107
176,0.9361702127659575,0.1548884337409847
177,0.9414893617021277,0.15750291847784093
178,0.946808510638298,0.16009615149548412
179,0.9521276595744682,0.16266625240721774
180,0.9574468085106383,0.16521134679565988
181,0.9627659574468086,0.16772956799968022
182,0.9680851063829788,0.17021905889395575
183,0.973404255319149,0.17267797365789747
184,0.9787234042553192,0.17510447953211344
185,0.9840425531914895,0.177496758560032
186,0.9893617021276597,0.1798530093136491
187,0.9946808510638299,0.1821714486022845
188,1.0,0.18445031316340157
189,1.0053191489361701,0.1836763270652294
190,1.0106382978723405,0.18291867143738796
191,1.0159574468085106,0.182177668836565
192,1.0212765957446808,0.1814536223124646
193,1.0265957446808511,0.1807468168627884
194,1.0319148936170213,0.18005751945720694
195,1.0372340425531916,0.17938597906992454
196,1.0425531914893618,0.1787324267202183
197,1.047872340425532,0.17809707552034582
198,1.0531914893617023,0.17748012073024344
199,1.0585106382978724,0.17688173981845728
200,1.0638297872340425,0.17630209252879508
201,1.0691489361702127,0.17574132095219155
202,1.074468085106383,0.17519954960335646
203,1.0797872340425532,0.17467688550176658
204,1.0851063829787235,0.1741734182566265
205,1.0904255319148937,0.1736892201554711
206,1.095744680851064,0.1732243462561035
207,1.101063829787234,0.17277883448160078
208,1.1063829787234043,0.17235270571815206
209,1.1117021276595744,0.17194596391552
210,1.1170212765957448,0.17155859618992347
211,1.122340425531915,0.17119057292926979
212,1.1276595744680853,0.17084184790049137
213,1.1329787234042554,0.17051235835907363
214,1.1382978723404256,0.17020202516070745
215,1.1436170212765957,0.16991075287511107
216,1.148936170212766,0.16963842990211
217,1.1542553191489362,0.16938492859009835
218,1.1595744680851066,0.16915010535703345
219,1.1648936170212767,0.16893380081416598
220,1.170212765957447,0.16873583989266994
221,1.175531914893617,0.16855603197352448
