sample_index,time,S
0,0.0,-0.0
1,0.003184713375796178,-0.0
2,0.006369426751592356,-0.0
3,0.009554140127388535,4.612721405097716e-11
4,0.012738853503184712,3.697198095817075e-10
5,0.01592356687898089,1.5212294401958651e-09
6,0.01910828025477707,4.578021288566398e-09
7,0.02229299363057325,1.1378625284194743e-08
8,0.025477707006369425,2.4785907020362094e-08
9,0.028662420382165602,4.8974326445886174e-08
10,0.03184713375796178,8.973707694237405e-08
11,0.03503184713375796,1.5480926116065244e-07
12,0.03821656050955414,2.542035381248538e-07
13,0.041401273885350316,4.005548791496578e-07
14,0.0445859872611465,6.094712558674249e-07
15,0.04777070063694267,8.998872324479727e-07
16,0.05095541401273885,1.294417574492819e-06
17,0.054140127388535034,1.8197081113191879e-06
18,0.057324840764331204,2.5067812089076795e-06
19,0.06050955414012739,3.391373328642502e-06
20,0.06369426751592357,4.514262253713583e-06
21,0.06687898089171974,5.9215816895737794e-06
22,0.07006369426751592,7.665121041277475e-06
23,0.0732484076433121,9.802608294908022e-06
24,0.07643312101910828,1.2397974047135926e-05
25,0.07961783439490445,1.552159482914938e-05
26,0.08280254777070063,1.9250513994914116e-05
27,0.08598726114649682,2.3668638567885714e-05
28,0.089171974522293,2.8866910545798348e-05
29,0.09235668789808917,3.494345131488022e-05
30,0.09554140127388534,4.2003677910187605e-05
31,0.09872611464968152,5.01603892998843e-05
32,0.1019108280254777,5.953382579280161e-05
33,0.10509554140127389,7.025169088860501e-05
34,0.10828025477707007,8.244914738812407e-05
35,0.11146496815286623,9.626877810657947e-05
36,0.11464968152866241,0.00011186051419206127
37,0.11783439490445859,0.00012938153013165675
38,0.12101910828025478,0.00014899610522367754
39,0.12420382165605096,0.00017087545141403554
40,0.12738853503184713,0.00019519750752763435
41,0.1305732484076433,0.00022214670004391324
42,0.1337579617834395,0.00025191367069271045
43,0.13694267515923567,0.00028469497126877845
44,0.14012738853503184,0.00032069272617872883
45,0.14331210191082802,0.0003601142633485621
46,0.1464968152866242,0.00040317171424604514
47,0.14968152866242038,0.00045008158386004887
48,0.15286624203821655,0.0005010642916123755
49,0.15605095541401273,0.0005563436842564109
50,0.1592356687898089,0.0006161465219335533
51,0.1624203821656051,0.0006807019386419802
52,0.16560509554140126,0.0007502408784719106
53,0.16878980891719744,0.0008249955090391312
54,0.17197452229299365,0.0009051986136330642
55,0.17515923566878983,0.000991082963674916
56,0.178343949044586,0.0010828806731443773
57,0.18152866242038215,0.0011808225367081781
58,0.18471337579617833,0.0012851373533289048
59,0.1878980891719745,0.0013960512372065306
60,0.19108280254777069,0.0015137869179394799
61,0.19426751592356686,0.0016385630318253787
62,0.19745222929936304,0.0017705934062942305
63,0.20063694267515922,0.0019100863394464031
64,0.2038216560509554,0.0020572438767387105
65,0.2070063694267516,0.0022122610868554713
66,0.21019108280254778,0.0023753253388142954
67,0.21337579617834396,0.002546615582381373
68,0.21656050955414013,0.00272630163384187
69,0.21974522292993628,0.0029145434691974846
70,0.22292993630573246,0.0031114905268286343
71,0.22611464968152864,0.0033172810249500824
72,0.22929936305732482,0.0035320412758028216
73,0.232484076433121,0.0037558850494558292
74,0.23566878980891717,0.003988912920368595
75,0.23885350318471338,0.0042312116509037635
76,0.24203821656050956,0.004482853592480745
77,0.24522292993630573,0.0047438961097685806
78,0.2484076433121019,0.005014381029683607
79,0.2515923566878981,0.005294334116902395
80,0.25477707006369427,0.005583764577538884
81,0.25796178343949044,0.0058826645926307675
82,0.2611464968152866,0.006191008882821926
83,0.2643312101910828,0.006508754305830878
84,0.267515923566879,0.006835839488008972
85,0.27070063694267515,0.007172184491302717
86,0.27388535031847133,0.00751769051683435
87,0.2770700636942675,0.007872239646236092
88,0.2802547770700637,0.008235694621791124
89,0.28343949044585987,0.008607898666346897
90,0.28662420382165604,0.008988675343871204
91,0.2898089171974522,0.009377828461442713
92,0.2929936305732484,0.0097751420133612
93,0.2961783439490446,0.010180380168037264
94,0.29936305732484075,0.010593287298040521
95,0.30254777070063693,0.011013588053895152
96,0.3057324840764331,0.011440987481830242
97,0.3089171974522293,0.011875171185760019
98,0.31210191082802546,0.012315805533637876
99,0.31528662420382164,0.012762537908223195
100,0.3184713375796178,0.013214997002225835
101,0.321656050955414,0.01367279315769624
102,0.3248407643312102,0.014135518749435456
103,0.32802547770700635,0.01460274861212042
104,0.33121019108280253,0.015074040510748767
105,0.3343949044585987,0.015548935653917075
106,0.3375796178343949,0.016026959249378973
107,0.34076433121019106,0.016507621101228807
108,0.3439490445859873,0.016990416247994078
109,0.3471337579617835,0.017474825640834236
110,0.35031847133757965,0.017960316860973918
111,0.35350318471337583,0.018446344875421048
112,0.356687898089172,0.018932352829960874
113,0.35987261146496813,0.01941777287834126
114,0.3630573248407643,0.01990202704650319
115,0.3662420382165605,0.020384528130661432
116,0.36942675159235666,0.020864680627961478
117,0.37261146496815284,0.021341881698405677
118,0.375796178343949,0.02181552169123719
119,0.3789808917197452,0.022284987011830053
120,0.38216560509554137,0.02274965842193018
121,0.38535031847133755,0.023208913928713153
122,0.3885350318471337,0.023662129431453585
123,0.3917197452229299,0.024108679840760452
124,0.3949044585987261,0.02454794021866824
125,0.39808917197452226,0.024979286937925015
126,0.40127388535031844,0.02540209885881998
127,0.4044585987261146,0.025815758521888797
128,0.4076433121019108,0.02621965335479763
129,0.410828025477707,0.026613176891726157
130,0.4140127388535032,0.0269957300035289
131,0.4171974522292994,0.02736672213697382
132,0.42038216560509556,0.027725572561348097
133,0.42356687898089174,0.028071711620744337
134,0.4267515923566879,0.02840458199015306
135,0.4299363057324841,0.028723639934201746
136,0.43312101910828027,0.029028356566043783
137,0.43630573248407645,0.02931821910544551
138,0.43949044585987257,0.029592732134123424
139,0.44267515923566875,0.029851418846774384
140,0.4458598726114649,0.03009382229623244
141,0.4490445859872611,0.03031950663119376
142,0.4522292993630573,0.03052805832500968
143,0.45541401273885346,0.030719087394074654
144,0.45859872611464964,0.030892228604379863
145,0.4617834394904458,0.031047142664856545
146,0.464968152866242,0.031183517406176513
147,0.46815286624203817,0.031301068943724905
148,0.47133757961783435,0.03139954282352399
149,0.4745222929936306,0.03147871514993276
150,0.47770700636942676,0.03153839369400993
151,0.48089171974522293,0.03157841898147668
152,0.4840764331210191,0.03159866535927144
153,0.4872611464968153,0.03159904203978009
154,0.49044585987261147,0.0315794941218215
155,0.49363057324840764,0.031540003587563245
156,0.4968152866242038,0.03148059027456587
157,0.5,0.03140131282220443
158,0.5031847133757962,0.031302269591741254
159,0.5063694267515924,0.031183599559340865
160,0.5095541401273885,0.031045483181321346
161,0.5127388535031847,0.030888143230928197
162,0.5159235668789809,0.030711845605866685
163,0.5191082802547771,0.030516900105774587
164,0.5222929936305732,0.030303661178701244
165,0.5254777070063694,0.030072528635540982
166,0.5286624203821656,0.029823948331148042
167,0.5318471337579618,0.029558412810646376
168,0.535031847133758,0.029276461919096154
169,0.5382165605095541,0.02897868337231358
170,0.5414012738853503,0.028665713286125466
171,0.5445859872611465,0.028338236660762055
172,0.5477707006369427,0.027996987816360647
173,0.5509554140127388,0.02764275077470188
174,0.554140127388535,0.027276359581279035
175,0.5573248407643312,0.026898698560626915
176,0.5605095541401274,0.026510702496449653
177,0.5636942675159236,0.02611335672652572
178,0.5668789808917197,0.0257076971405647
179,0.5700636942675159,0.025294810067210193
180,0.5732484076433121,0.024875832034144927
181,0.5764331210191083,0.024451949382861927
182,0.5796178343949044,0.02402439771707334
183,0.5828025477707006,0.023594461161033115
184,0.5859872611464968,0.023163471401300366
185,0.589171974522293,0.02273280648357305
186,0.5923566878980892,0.02230388932822038
187,0.5955414012738853,0.021878185942118655
188,0.5987261146496815,0.021457203276295005
189,0.6019108280254777,0.021042486704069052
190,0.6050955414012739,0.020635617079212958
191,0.60828025477707,0.020238207340214077
192,0.6114649681528662,0.019851898629185398
193,0.6146496815286624,0.019478355899029305
194,0.6178343949044586,0.019119262989687146
195,0.6210191082802548,0.019955853806627365
196,0.6242038216560509,0.020865202728277882
197,0.6273885350318471,0.021849811988923523
198,0.6305732484076433,0.022912099088477397
199,0.6337579617834395,0.024054385335531045
200,0.6369426751592356,0.025278894099073274
201,0.6401273885350317,0.026587750079989498
202,0.643312101910828,0.027982979407596698
203,0.6464968152866242,0.02946651037424155
204,0.6496815286624203,0.03104017463942585
205,0.6528662420382165,0.032705708758701976
206,0.6560509554140127,0.03446475591551647
207,0.6592356687898089,0.03631886775405693
208,0.6624203821656051,0.03826950622765559
209,0.6656050955414012,0.04031804538006763
210,0.6687898089171974,0.04246577297758439
211,0.6719745222929936,0.044713891916158155
212,0.6751592356687898,0.0470635213362038
213,0.678343949044586,0.04951569739265577
