# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.358490530444
1 0.011312567302 0.604382199899
2 0.026809236453 0.480219095483
3 0.087246243139 0.673158844226
4 0.090345573736 0.616555041892
5 0.104292570660 0.997565388068
6 0.118239576822 0.653682311548
7 0.189524254453 0.340840011133
8 0.201921576842 0.035909999968
9 0.212769252406 0.086427308749
10 0.220517578899 0.398052339476
11 0.223616909496 0.330492964838
12 0.229815589164 0.332318905649
13 0.243762576852 0.000000000000
14 0.293351921829 0.367011563373
15 0.322795599450 0.467437582369
16 0.381682917745 0.524649983268
17 0.384782248343 0.149117459523
18 0.392530611783 0.329884366272
19 0.403378268873 0.630553897251
20 0.406477599470 1.000000000000
21 0.409576930068 0.667072423229
22 0.595536950639 0.371880714681
23 0.654424305881 0.023128414298
24 0.877576330567 0.150334729212
25 0.927165620123 0.095556867688
26 1.000000000000 0.139379156907
