ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3C_ladder_transition_status_code,molecular,0.010000,0.01000000,24,44,21.9765,0.915688,0.891000
phase3C_ladder_transition_status_code,molecular,0.011253,0.01125336,24,44,21.9310,0.913792,0.896500
phase3C_ladder_transition_status_code,molecular,0.012664,0.01266380,24,44,21.9860,0.916083,0.889500
phase3C_ladder_transition_status_code,molecular,0.014251,0.01425103,24,44,22.0135,0.917229,0.886000
phase3C_ladder_transition_status_code,molecular,0.016037,0.01603719,24,44,21.9315,0.913813,0.887500
phase3C_ladder_transition_status_code,molecular,0.018047,0.01804722,24,44,22.0040,0.916833,0.887000
phase3C_ladder_transition_status_code,molecular,0.020309,0.02030918,24,44,22.0340,0.918083,0.884000
phase3C_ladder_transition_status_code,molecular,0.022855,0.02285464,24,44,21.9530,0.914708,0.896000
phase3C_ladder_transition_status_code,molecular,0.025719,0.02571914,24,44,22.0030,0.916792,0.886500
phase3C_ladder_transition_status_code,molecular,0.028943,0.02894266,24,44,21.9885,0.916187,0.887500
phase3C_ladder_transition_status_code,molecular,0.032570,0.03257021,24,44,22.0070,0.916958,0.880500
phase3C_ladder_transition_status_code,molecular,0.036652,0.03665241,24,44,22.0325,0.918021,0.886500
phase3C_ladder_transition_status_code,molecular,0.041246,0.04124626,24,44,21.9910,0.916292,0.880000
phase3C_ladder_transition_status_code,molecular,0.046416,0.04641589,24,44,21.9920,0.916333,0.892500
phase3C_ladder_transition_status_code,molecular,0.052233,0.05223345,24,44,22.0380,0.918250,0.887500
phase3C_ladder_transition_status_code,molecular,0.058780,0.05878016,24,44,21.9670,0.915292,0.900000
phase3C_ladder_transition_status_code,molecular,0.066147,0.06614741,24,44,21.9560,0.914833,0.886500
phase3C_ladder_transition_status_code,molecular,0.074438,0.07443803,24,44,22.0305,0.917937,0.881000
phase3C_ladder_transition_status_code,molecular,0.083768,0.08376776,24,44,22.0240,0.917667,0.893500
phase3C_ladder_transition_status_code,molecular,0.094267,0.09426685,24,44,21.9850,0.916042,0.897500
phase3C_ladder_transition_status_code,molecular,0.106082,0.10608184,24,44,22.0385,0.918271,0.883000
phase3C_ladder_transition_status_code,molecular,0.119378,0.11937766,24,44,21.9155,0.913146,0.894000
phase3C_ladder_transition_status_code,molecular,0.134340,0.13433993,24,44,22.0360,0.918167,0.893000
phase3C_ladder_transition_status_code,molecular,0.151178,0.15117751,24,44,22.0040,0.916833,0.881000
phase3C_ladder_transition_status_code,molecular,0.170125,0.17012543,24,44,22.0050,0.916875,0.880000
phase3C_ladder_transition_status_code,molecular,0.191448,0.19144820,24,44,21.9975,0.916562,0.888500
phase3C_ladder_transition_status_code,molecular,0.215443,0.21544347,24,44,22.0140,0.917250,0.887500
phase3C_ladder_transition_status_code,molecular,0.242446,0.24244620,24,44,21.9760,0.915667,0.885000
phase3C_ladder_transition_status_code,molecular,0.272833,0.27283334,24,44,22.0080,0.917000,0.883000
phase3C_ladder_transition_status_code,molecular,0.307029,0.30702906,24,44,21.9735,0.915563,0.894500
phase3C_ladder_transition_status_code,molecular,0.345511,0.34551073,24,44,22.1280,0.922000,0.872000
phase3C_ladder_transition_status_code,molecular,0.388816,0.38881552,24,44,21.9815,0.915896,0.896000
phase3C_ladder_transition_status_code,molecular,0.437548,0.43754794,24,44,21.9265,0.913604,0.889000
phase3C_ladder_transition_status_code,molecular,0.492388,0.49238826,24,44,22.0390,0.918292,0.885000
phase3C_ladder_transition_status_code,molecular,0.554102,0.55410203,24,47,22.0270,0.917792,0.893500
phase3C_ladder_transition_status_code,molecular,0.623551,0.62355073,24,47,22.0900,0.920417,0.883000
phase3C_ladder_transition_status_code,molecular,0.701704,0.70170383,24,47,22.0965,0.920687,0.872000
phase3C_ladder_transition_status_code,molecular,0.789652,0.78965229,24,47,22.1830,0.924292,0.864500
phase3C_ladder_transition_status_code,molecular,0.888624,0.88862382,24,47,22.2980,0.929083,0.861500
phase3C_ladder_transition_status_code,molecular,1.000000,1.00000000,24,47,22.3815,0.932562,0.866500
