ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3C_ladder_final_external_count,molecular,0.010000,0.01000000,23,44,22.0410,0.958304,0.756500
phase3C_ladder_final_external_count,molecular,0.011253,0.01125336,23,44,21.9460,0.954174,0.781000
phase3C_ladder_final_external_count,molecular,0.012664,0.01266380,23,44,22.0280,0.957739,0.766500
phase3C_ladder_final_external_count,molecular,0.014251,0.01425103,23,44,22.0825,0.960109,0.758500
phase3C_ladder_final_external_count,molecular,0.016037,0.01603719,23,44,22.0090,0.956913,0.765500
phase3C_ladder_final_external_count,molecular,0.018047,0.01804722,23,44,22.0295,0.957804,0.762000
phase3C_ladder_final_external_count,molecular,0.020309,0.02030918,23,44,22.0275,0.957717,0.758500
phase3C_ladder_final_external_count,molecular,0.022855,0.02285464,23,44,21.9965,0.956370,0.781000
phase3C_ladder_final_external_count,molecular,0.025719,0.02571914,23,44,22.0120,0.957043,0.776000
phase3C_ladder_final_external_count,molecular,0.028943,0.02894266,23,44,21.9415,0.953978,0.773000
phase3C_ladder_final_external_count,molecular,0.032570,0.03257021,23,44,22.0020,0.956609,0.774500
phase3C_ladder_final_external_count,molecular,0.036652,0.03665241,23,44,21.9895,0.956065,0.770000
phase3C_ladder_final_external_count,molecular,0.041246,0.04124626,23,44,21.9850,0.955870,0.768500
phase3C_ladder_final_external_count,molecular,0.046416,0.04641589,23,44,22.0430,0.958391,0.767000
phase3C_ladder_final_external_count,molecular,0.052233,0.05223345,23,44,22.0330,0.957957,0.762000
phase3C_ladder_final_external_count,molecular,0.058780,0.05878016,23,44,22.0410,0.958304,0.767000
phase3C_ladder_final_external_count,molecular,0.066147,0.06614741,23,44,22.0150,0.957174,0.771500
phase3C_ladder_final_external_count,molecular,0.074438,0.07443803,23,44,22.0240,0.957565,0.764500
phase3C_ladder_final_external_count,molecular,0.083768,0.08376776,23,44,21.9690,0.955174,0.770500
phase3C_ladder_final_external_count,molecular,0.094267,0.09426685,23,44,22.0410,0.958304,0.772000
phase3C_ladder_final_external_count,molecular,0.106082,0.10608184,23,44,21.9525,0.954457,0.771000
phase3C_ladder_final_external_count,molecular,0.119378,0.11937766,23,44,22.0190,0.957348,0.771500
phase3C_ladder_final_external_count,molecular,0.134340,0.13433993,23,44,21.9680,0.955130,0.766500
phase3C_ladder_final_external_count,molecular,0.151178,0.15117751,23,44,21.9805,0.955674,0.783000
phase3C_ladder_final_external_count,molecular,0.170125,0.17012543,23,44,21.9815,0.955717,0.773000
phase3C_ladder_final_external_count,molecular,0.191448,0.19144820,23,44,22.0715,0.959630,0.763000
phase3C_ladder_final_external_count,molecular,0.215443,0.21544347,23,44,21.9985,0.956457,0.774500
phase3C_ladder_final_external_count,molecular,0.242446,0.24244620,23,44,21.9980,0.956435,0.766000
phase3C_ladder_final_external_count,molecular,0.272833,0.27283334,23,44,21.9525,0.954457,0.776500
phase3C_ladder_final_external_count,molecular,0.307029,0.30702906,23,44,22.0355,0.958065,0.762000
phase3C_ladder_final_external_count,molecular,0.345511,0.34551073,23,44,21.9730,0.955348,0.761000
phase3C_ladder_final_external_count,molecular,0.388816,0.38881552,23,44,22.0085,0.956891,0.773500
phase3C_ladder_final_external_count,molecular,0.437548,0.43754794,23,44,21.9590,0.954739,0.771000
phase3C_ladder_final_external_count,molecular,0.492388,0.49238826,23,44,22.0425,0.958370,0.760000
phase3C_ladder_final_external_count,molecular,0.554102,0.55410203,24,47,22.0365,0.918188,0.888000
phase3C_ladder_final_external_count,molecular,0.623551,0.62355073,24,47,22.0195,0.917479,0.887500
phase3C_ladder_final_external_count,molecular,0.701704,0.70170383,24,47,22.1165,0.921521,0.882500
phase3C_ladder_final_external_count,molecular,0.789652,0.78965229,24,47,22.2245,0.926021,0.866000
phase3C_ladder_final_external_count,molecular,0.888624,0.88862382,24,47,22.2210,0.925875,0.869000
phase3C_ladder_final_external_count,molecular,1.000000,1.00000000,24,47,22.3335,0.930563,0.864000
phase3C_ladder_final_fractional_external_count,molecular,0.010000,0.01500000,23,45,22.4515,0.976152,0.694500
phase3C_ladder_final_fractional_external_count,molecular,0.011253,0.01688003,23,45,22.4610,0.976565,0.690000
phase3C_ladder_final_fractional_external_count,molecular,0.012664,0.01899570,23,45,22.5635,0.981022,0.675000
phase3C_ladder_final_fractional_external_count,molecular,0.014251,0.02137654,23,45,22.5380,0.979913,0.686500
phase3C_ladder_final_fractional_external_count,molecular,0.016037,0.02405578,23,45,22.5290,0.979522,0.687500
phase3C_ladder_final_fractional_external_count,molecular,0.018047,0.02707083,23,45,22.4115,0.974413,0.690000
phase3C_ladder_final_fractional_external_count,molecular,0.020309,0.03046376,23,45,22.4835,0.977543,0.689000
phase3C_ladder_final_fractional_external_count,molecular,0.022855,0.03428196,23,45,22.5050,0.978478,0.686500
phase3C_ladder_final_fractional_external_count,molecular,0.025719,0.03857871,23,45,22.4665,0.976804,0.702000
phase3C_ladder_final_fractional_external_count,molecular,0.028943,0.04341399,23,45,22.5335,0.979717,0.690000
phase3C_ladder_final_fractional_external_count,molecular,0.032570,0.04885531,23,45,22.5450,0.980217,0.677500
phase3C_ladder_final_fractional_external_count,molecular,0.036652,0.05497862,23,45,22.4320,0.975304,0.691500
phase3C_ladder_final_fractional_external_count,molecular,0.041246,0.06186940,23,45,22.4920,0.977913,0.683000
phase3C_ladder_final_fractional_external_count,molecular,0.046416,0.06962383,23,45,22.4395,0.975630,0.697000
phase3C_ladder_final_fractional_external_count,molecular,0.052233,0.07835018,23,45,22.4985,0.978196,0.688000
phase3C_ladder_final_fractional_external_count,molecular,0.058780,0.08817024,23,45,22.5180,0.979043,0.680500
phase3C_ladder_final_fractional_external_count,molecular,0.066147,0.09922111,23,45,22.4555,0.976326,0.702500
phase3C_ladder_final_fractional_external_count,molecular,0.074438,0.11165705,23,45,22.4435,0.975804,0.711500
phase3C_ladder_final_fractional_external_count,molecular,0.083768,0.12565165,23,45,22.4565,0.976370,0.697500
phase3C_ladder_final_fractional_external_count,molecular,0.094267,0.14140027,23,45,22.4215,0.974848,0.692500
phase3C_ladder_final_fractional_external_count,molecular,0.106082,0.15912275,23,45,22.4810,0.977435,0.692500
phase3C_ladder_final_fractional_external_count,molecular,0.119378,0.17906650,23,45,22.4690,0.976913,0.694500
phase3C_ladder_final_fractional_external_count,molecular,0.134340,0.20150990,23,45,22.4570,0.976391,0.680500
phase3C_ladder_final_fractional_external_count,molecular,0.151178,0.22676626,23,45,22.5635,0.981022,0.669500
phase3C_ladder_final_fractional_external_count,molecular,0.170125,0.25518814,23,45,22.4935,0.977978,0.682000
phase3C_ladder_final_fractional_external_count,molecular,0.191448,0.28717230,23,45,22.5205,0.979152,0.675500
phase3C_ladder_final_fractional_external_count,molecular,0.215443,0.32316520,23,45,22.5190,0.979087,0.679500
phase3C_ladder_final_fractional_external_count,molecular,0.242446,0.36366930,23,45,22.5070,0.978565,0.678000
phase3C_ladder_final_fractional_external_count,molecular,0.272833,0.40925001,23,45,22.4895,0.977804,0.691000
phase3C_ladder_final_fractional_external_count,molecular,0.307029,0.46054359,23,45,22.5530,0.980565,0.675500
phase3C_ladder_final_fractional_external_count,molecular,0.345511,0.51826609,24,46,22.6285,0.942854,0.819500
phase3C_ladder_final_fractional_external_count,molecular,0.388816,0.58322328,24,46,22.5300,0.938750,0.831500
phase3C_ladder_final_fractional_external_count,molecular,0.437548,0.65632191,24,46,22.4770,0.936542,0.830000
phase3C_ladder_final_fractional_external_count,molecular,0.492388,0.73858239,24,46,22.5105,0.937937,0.839000
phase3C_ladder_final_fractional_external_count,molecular,0.554102,0.83115305,24,46,22.5840,0.941000,0.826000
phase3C_ladder_final_fractional_external_count,molecular,0.623551,0.93532610,24,46,22.6260,0.942750,0.807000
phase3C_ladder_final_fractional_external_count,molecular,0.701704,1.05255574,24,47,22.6020,0.941750,0.820500
phase3C_ladder_final_fractional_external_count,molecular,0.789652,1.18447843,24,47,22.6625,0.944271,0.825000
phase3C_ladder_final_fractional_external_count,molecular,0.888624,1.33293572,24,47,22.7225,0.946771,0.813000
phase3C_ladder_final_fractional_external_count,molecular,1.000000,1.50000000,24,47,22.7785,0.949104,0.810500
phase3C_ladder_final_multiplicity,unknown,0.010000,0.01000000,23,45,22.5645,0.981065,0.673000
phase3C_ladder_final_multiplicity,unknown,0.011253,0.01125336,23,45,22.5710,0.981348,0.678500
phase3C_ladder_final_multiplicity,unknown,0.012664,0.01266380,23,45,22.5815,0.981804,0.678500
