ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3C_ladder_charge_balance_abs_error,unknown,0.010000,0.01000000,23,45,22.5105,0.978717,0.685500
phase3C_ladder_charge_balance_abs_error,unknown,0.011253,0.01125336,23,45,22.4790,0.977348,0.712000
phase3C_ladder_charge_balance_abs_error,unknown,0.012664,0.01266380,23,45,22.4745,0.977152,0.706500
phase3C_ladder_charge_balance_abs_error,unknown,0.014251,0.01425103,23,45,22.5075,0.978587,0.687000
phase3C_ladder_charge_balance_abs_error,unknown,0.016037,0.01603719,23,45,22.5130,0.978826,0.698000
phase3C_ladder_charge_balance_abs_error,unknown,0.018047,0.01804722,23,45,22.4800,0.977391,0.688000
phase3C_ladder_charge_balance_abs_error,unknown,0.020309,0.02030918,23,45,22.5575,0.980761,0.688500
phase3C_ladder_charge_balance_abs_error,unknown,0.022855,0.02285464,23,45,22.4705,0.976978,0.693000
phase3C_ladder_charge_balance_abs_error,unknown,0.025719,0.02571914,23,45,22.5660,0.981130,0.682500
phase3C_ladder_charge_balance_abs_error,unknown,0.028943,0.02894266,23,45,22.4355,0.975457,0.706500
phase3C_ladder_charge_balance_abs_error,unknown,0.032570,0.03257021,23,45,22.4530,0.976217,0.704500
phase3C_ladder_charge_balance_abs_error,unknown,0.036652,0.03665241,23,45,22.4330,0.975348,0.698500
phase3C_ladder_charge_balance_abs_error,unknown,0.041246,0.04124626,23,45,22.5025,0.978370,0.684000
phase3C_ladder_charge_balance_abs_error,unknown,0.046416,0.04641589,23,45,22.5150,0.978913,0.691500
phase3C_ladder_charge_balance_abs_error,unknown,0.052233,0.05223345,23,45,22.4860,0.977652,0.700000
phase3C_ladder_charge_balance_abs_error,unknown,0.058780,0.05878016,23,45,22.5485,0.980370,0.677500
phase3C_ladder_charge_balance_abs_error,unknown,0.066147,0.06614741,23,45,22.4605,0.976543,0.695500
phase3C_ladder_charge_balance_abs_error,unknown,0.074438,0.07443803,23,45,22.5085,0.978630,0.687500
