ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
D_STITCH,unknown,0.010000,0.00001104,938,1867,922.5065,0.983482,0.910500
D_STITCH,unknown,0.011253,0.00001243,938,1868,923.2515,0.984277,0.887500
D_STITCH,unknown,0.012664,0.00001399,938,1869,924.7615,0.985886,0.858500
D_STITCH,unknown,0.014251,0.00001574,938,1870,925.2320,0.986388,0.850000
D_STITCH,unknown,0.016037,0.00001771,938,1870,925.8620,0.987060,0.859500
D_STITCH,unknown,0.018047,0.00001993,939,1872,926.9615,0.987179,0.851500
D_STITCH,unknown,0.020309,0.00002243,940,1875,927.8695,0.987095,0.839000
D_STITCH,unknown,0.022855,0.00002524,941,1876,928.3255,0.986531,0.864000
D_STITCH,unknown,0.025719,0.00002841,942,1877,928.9720,0.986170,0.863500
D_STITCH,unknown,0.028943,0.00003197,942,1878,930.0595,0.987324,0.833500
D_STITCH,unknown,0.032570,0.00003597,942,1878,929.9610,0.987220,0.837000
D_STITCH,unknown,0.036652,0.00004048,943,1879,931.0890,0.987369,0.830500
D_STITCH,unknown,0.041246,0.00004555,944,1880,931.9455,0.987230,0.846500
D_STITCH,unknown,0.046416,0.00005126,944,1880,932.7865,0.988121,0.836500
D_STITCH,unknown,0.052233,0.00005769,945,1882,933.1560,0.987467,0.825500
D_STITCH,unknown,0.058780,0.00006492,945,1883,933.6950,0.988037,0.824000
D_STITCH,unknown,0.066147,0.00007306,945,1883,934.8305,0.989239,0.792500
D_STITCH,unknown,0.074438,0.00008221,946,1886,935.0915,0.988469,0.815000
D_STITCH,unknown,0.083768,0.00009252,947,1888,935.5035,0.987860,0.826000
D_STITCH,unknown,0.094267,0.00010411,947,1890,936.5700,0.988986,0.809000
D_STITCH,unknown,0.106082,0.00011716,949,1892,936.9160,0.987267,0.839500
D_STITCH,unknown,0.119378,0.00013185,950,1893,937.5180,0.986861,0.853000
D_STITCH,unknown,0.134340,0.00014837,951,1894,938.1010,0.986436,0.868500
D_STITCH,unknown,0.151178,0.00016697,951,1895,939.3225,0.987721,0.836500
D_STITCH,unknown,0.170125,0.00018789,953,1898,939.5650,0.985902,0.861500
D_STITCH,unknown,0.191448,0.00021144,953,1898,939.8140,0.986164,0.856000
D_STITCH,unknown,0.215443,0.00023795,953,1898,941.0975,0.987510,0.829000
