             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
             NaN             NaN
   3.2929700e+03   2.5027950e+00
   3.2974300e+03   2.4610720e+00
   3.3019000e+03   2.4786047e+00
   3.3063700e+03   2.3888284e+00
   3.3108500e+03   2.4397597e+00
   3.3153400e+03   2.4039077e+00
   3.3198300e+03   2.3516795e+00
   3.3243200e+03   2.4367088e+00
   3.3288300e+03   2.4635343e+00
   3.3333400e+03   2.4502479e+00
   3.3378500e+03   2.4500163e+00
   3.3423800e+03   2.5220606e+00
   3.3469000e+03   2.5619736e+00
   3.3514400e+03   2.5181236e+00
   3.3559800e+03   2.6905487e+00
   3.3605200e+03   2.7631672e+00
   3.3650800e+03   2.6670324e+00
   3.3696400e+03   2.6903368e+00
   3.3742000e+03   2.6779359e+00
   3.3787700e+03   2.6981899e+00
   3.3833500e+03   2.6137718e+00
   3.3879300e+03   2.5756336e+00
   3.3925200e+03   2.6559656e+00
   3.3971200e+03   2.5591884e+00
   3.4017200e+03   2.7643364e+00
   3.4063300e+03   2.7782351e+00
   3.4109400e+03   2.7808486e+00
   3.4155600e+03   2.9005320e+00
   3.4201900e+03   3.0652128e+00
   3.4248200e+03   3.1742510e+00
   3.4294600e+03   3.2722400e+00
   3.4341100e+03   3.1370445e+00
   3.4387600e+03   3.1757825e+00
   3.4434200e+03   3.1862599e+00
   3.4480900e+03   3.2191804e+00
   3.4527600e+03   3.3283722e+00
   3.4574300e+03   3.3952166e+00
   3.4621200e+03   3.3996869e+00
   3.4668100e+03   3.5147226e+00
   3.4715000e+03   3.4422714e+00
   3.4762100e+03   3.4093287e+00
   3.4809200e+03   3.4673279e+00
   3.4856300e+03   3.4882285e+00
   3.4903500e+03   3.5632779e+00
   3.4950800e+03   3.5383074e+00
   3.4998200e+03   3.6018388e+00
   3.5045600e+03   3.5193181e+00
   3.5093100e+03   3.4107261e+00
   3.5140600e+03   3.3649369e+00
   3.5188200e+03   3.1955053e+00
   3.5235900e+03   3.1291389e+00
   3.5283600e+03   2.9274203e+00
   3.5331400e+03   2.8951031e+00
   3.5379300e+03   2.8482636e+00
   3.5427200e+03   2.7177102e+00
   3.5475200e+03   2.7109234e+00
   3.5523300e+03   2.8627937e+00
   3.5571400e+03   2.7375837e+00
   3.5619600e+03   2.7884279e+00
   3.5667800e+03   2.7352014e+00
   3.5716200e+03   2.6702972e+00
   3.5764500e+03   2.6805439e+00
   3.5813000e+03   2.7515954e+00
   3.5861500e+03   2.8024129e+00
   3.5910100e+03   2.8561621e+00
   3.5958700e+03   2.9070484e+00
   3.6007500e+03   2.8795972e+00
   3.6056200e+03   2.8172513e+00
   3.6105100e+03   2.8216673e+00
   3.6154000e+03   2.9133092e+00
   3.6203000e+03   2.8741428e+00
   3.6252000e+03   2.9018835e+00
   3.6301100e+03   2.9209271e+00
   3.6350300e+03   2.9953672e+00
   3.6399600e+03   2.8949844e+00
   3.6448900e+03   2.7945124e+00
   3.6498200e+03   2.8194564e+00
   3.6547700e+03   2.8619819e+00
   3.6597200e+03   2.9864121e+00
   3.6646800e+03   3.1402723e+00
   3.6696400e+03   3.1480838e+00
   3.6746100e+03   3.0242158e+00
   3.6795900e+03   2.9119600e+00
   3.6845800e+03   2.8084057e+00
   3.6895700e+03   2.8602481e+00
   3.6945700e+03   2.8241580e+00
   3.6995700e+03   2.8439035e+00
   3.7045800e+03   2.8284698e+00
   3.7096000e+03   2.7866054e+00
   3.7146300e+03   2.7624222e+00
   3.7196600e+03   2.8267079e+00
   3.7247000e+03   2.9915027e+00
   3.7297400e+03   3.1389797e+00
   3.7348000e+03   3.2957119e+00
   3.7398600e+03   3.4173659e+00
   3.7449200e+03   3.5660527e+00
   3.7500000e+03   3.6588576e+00
   3.7550800e+03   3.4967347e+00
   3.7601600e+03   3.2303725e+00
   3.7652600e+03   3.0230247e+00
   3.7703600e+03   2.8570080e+00
   3.7754700e+03   2.6966634e+00
   3.7805800e+03   2.3836797e+00
   3.7857000e+03   1.9293602e+00
   3.7908300e+03   1.6356011e+00
   3.7959700e+03   1.5060620e+00
   3.8011100e+03   1.4272859e+00
   3.8062600e+03   1.3001812e+00
   3.8114200e+03   1.2300089e+00
   3.8165800e+03   1.2442255e+00
   3.8217500e+03   1.2252852e+00
   3.8269300e+03   1.2184723e+00
   3.8321100e+03   1.1722282e+00
   3.8373000e+03   1.2901923e+00
   3.8425000e+03   1.3568800e+00
   3.8477100e+03   1.3811552e+00
   3.8529200e+03   1.3505034e+00
   3.8581400e+03   1.3382207e+00
   3.8633700e+03   1.3167427e+00
   3.8686000e+03   1.3075892e+00
   3.8738400e+03   1.3510402e+00
   3.8790900e+03   1.4289033e+00
   3.8843400e+03   1.4544448e+00
   3.8896100e+03   1.4459519e+00
   3.8948700e+03   1.5187711e+00
   3.9001500e+03   1.6046582e+00
   3.9054300e+03   1.7886212e+00
   3.9107300e+03   1.9896041e+00
   3.9160200e+03   2.2426063e+00
   3.9213300e+03   2.5672242e+00
   3.9266400e+03   2.8528004e+00
   3.9319600e+03   2.8625941e+00
   3.9372900e+03   3.3055198e+00
   3.9426200e+03   3.7969425e+00
   3.9479600e+03   3.9725586e+00
   3.9533100e+03   4.0525772e+00
   3.9586700e+03   4.0912519e+00
