label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(2144,)",float64,"(2144,)",-0.06940000504255295,0.46634999495744756,2144,1906,2144,0.8889925373134329,-28.65555191040039,-12.2621488571167,-0.9884595274925232,-1.2311870962662812,9.699909210205078,17.456830978393555,6.456850289781009,[2144],1,1,0
summary_ip,summary/ip,summary,"(2144,)",float64,"(2144,)",-0.06940000504255295,0.46634999495744756,2144,2144,2144,1.0,-30413.15234375,-1749.470690917968,556856.875,444875.0810473917,750634.43125,756610.5625,299817.6727360296,[2144],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(2144,)",float64,"(2144,)",-0.06940000504255295,0.46634999495744756,2144,1906,2144,0.8889925373134329,-1.835458740711588e+17,1.4295965633064468e+18,1.1028455229532773e+20,1.0807650667487879e+20,2.133750835730008e+20,2.1971776593140803e+20,6.30826419646032e+19,[2144],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 26800)",float64,"(26800,)",-0.06940000504255295,0.46657999495761115,26800,71487,80400,0.8891417910447761,-0.01220703125,-0.0048828125,0.60302734375,0.5864529865351392,1.07177734375,4.99755859375,0.39000016644349106,"[2, 13400]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 26800)",float64,"(26800,)",-0.06940000504255295,0.46657999495761115,26800,428922,482400,0.8891417910447761,-0.009250640869140625,-0.00202178955078125,7.62939453125e-05,0.009906691610533824,0.066070556640625,0.277557373046875,0.027371113041409878,"[5, 13400]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 26800)",float64,"(26800,)",-0.06940000504255295,0.46657999495761115,26800,428922,482400,0.8891417910447761,-0.07808685302734375,-0.003509521484375,0.00274658203125,0.011293343876323345,0.058746337890625,0.248565673828125,0.025703905583619364,"[5, 13400]",8,8,0
equilibrium_q95,equilibrium/q95,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,2.6648988723754883,2.6815484523773194,3.7518856525421143,4.751224818294996,7.871347999572753,8.837931632995605,1.9345010421497257,[108],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,1.4227901697158813,1.4227901697158813,1.5176540613174438,1.5846851263960746,1.894639539718628,1.9587188959121704,0.1425462318728196,[108],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,0.19666069746017456,0.19666069746017456,0.25897881388664246,0.27127620026673355,0.37701918482780455,0.3961104452610016,0.055137339616979884,[108],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,0.16640345752239227,0.21686919927597045,0.38419219851493835,0.363427802716216,0.4477721154689789,0.4477721154689789,0.07500842027064393,[108],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,0.4814147651195526,0.4898149311542511,0.5915588736534119,0.5792723138854928,0.6326198577880859,0.635799765586853,0.046303907929556236,[108],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,-5.2978291511535645,-5.2978291511535645,0.1608407348394394,-0.6717039732492134,0.7553329348564146,0.8705397844314575,1.7241795657659154,[108],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,-0.881119430065155,-0.881119430065155,0.03541489690542221,-0.08725273103950774,0.1854011178016662,0.2212497889995575,0.2903039702892306,[108],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(108,)",float64,"(108,)",-0.06940000504255295,0.4655999949574475,108,73,108,0.6759259259259259,36826.1484375,44281.73671875,140561.0,132916.3857020548,203220.171875,204033.984375,52135.572251096906,[108],1,1,0
