summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.0690000057220459,3966.455078125,-0.0690000057220459,,-0.0690000057220459,,-0.0690000057220459,,-0.0690000057220459,,-0.0690000057220459,,,-0.0690000057220459,,,-0.0690000057220459
,-0.0687500057220459,3613.966552734375,-0.0687500057220459,,-0.0687500057220459,,-0.06898000572204589,,-0.06898000572204589,,-0.06898000572204589,,,-0.0640000057220459,,,-0.0640000057220459
,-0.0685000057220459,3675.556396484375,-0.0685000057220459,,-0.0685000057220459,,-0.06896000572204589,,-0.06896000572204589,,-0.06896000572204589,,,-0.05900000572204589,,,-0.05900000572204589
,-0.0682500057220459,3914.038330078125,-0.0682500057220459,,-0.0682500057220459,,-0.06894000572204588,,-0.06894000572204588,,-0.06894000572204588,,,-0.054000005722045885,,,-0.054000005722045885
,-0.0680000057220459,7098.634765625,-0.0680000057220459,,-0.0680000057220459,,-0.06892000572204587,,-0.06892000572204587,,-0.06892000572204587,,,-0.04900000572204588,,,-0.04900000572204588
,-0.0677500057220459,8189.779296875,-0.0677500057220459,,-0.0677500057220459,,-0.06890000572204587,,-0.06890000572204587,,-0.06890000572204587,,,-0.044000005722045876,,,-0.044000005722045876
,-0.0675000057220459,6405.142578125,-0.0675000057220459,,-0.0675000057220459,,-0.06888000572204586,,-0.06888000572204586,,-0.06888000572204586,,,-0.03900000572204587,,,-0.03900000572204587
,-0.0672500057220459,4923.3505859375,-0.0672500057220459,,-0.0672500057220459,,-0.06886000572204586,,-0.06886000572204586,,-0.06886000572204586,,,-0.03400000572204587,,,-0.03400000572204587
,-0.0670000057220459,6849.67138671875,-0.0670000057220459,,-0.0670000057220459,,-0.06884000572204585,,-0.06884000572204585,,-0.06884000572204585,,,-0.029000005722045863,,,-0.029000005722045863
,-0.0667500057220459,8055.212890625,-0.0667500057220459,,-0.0667500057220459,,-0.06882000572204584,,-0.06882000572204584,,-0.06882000572204584,,,-0.02400000572204586,,,-0.02400000572204586
,-0.0665000057220459,9870.0498046875,-0.0665000057220459,,-0.0665000057220459,,-0.06880000572204584,,-0.06880000572204584,,-0.06880000572204584,,,-0.019000005722045854,,,-0.019000005722045854
,-0.0662500057220459,9518.0341796875,-0.0662500057220459,,-0.0662500057220459,,-0.06878000572204583,,-0.06878000572204583,,-0.06878000572204583,,,-0.01400000572204585,,,-0.01400000572204585
,-0.0660000057220459,9319.7822265625,-0.0660000057220459,,-0.0660000057220459,,-0.06876000572204582,,-0.06876000572204582,,-0.06876000572204582,,,-0.009000005722045845,,,-0.009000005722045845
,-0.0657500057220459,8105.8330078125,-0.0657500057220459,,-0.0657500057220459,,-0.06874000572204582,,-0.06874000572204582,,-0.06874000572204582,,,-0.004000005722045841,,,-0.004000005722045841
,-0.0655000057220459,5770.11279296875,-0.0655000057220459,,-0.0655000057220459,,-0.06872000572204581,,-0.06872000572204581,,-0.06872000572204581,,,0.0009999942779541637,,,0.0009999942779541637
,-0.0652500057220459,5003.74609375,-0.0652500057220459,,-0.0652500057220459,,-0.0687000057220458,,-0.0687000057220458,,-0.0687000057220458,173.58127037085018,,0.005999994277954168,6.056016483190886e+17,,0.005999994277954168
,-0.0650000057220459,3619.664306640625,-0.0650000057220459,,-0.0650000057220459,,-0.0686800057220458,,-0.0686800057220458,,-0.0686800057220458,,2.326629871666597,0.010999994277954173,,1.1828392050517094e+17,0.010999994277954173
,-0.0647500057220459,6702.64892578125,-0.0647500057220459,,-0.0647500057220459,,-0.0686600057220458,,-0.0686600057220458,,-0.0686600057220458,,5.267371535932096,0.015999994277954177,,1.1283114449243238e+17,0.015999994277954177
