summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time
5614.31689453125,-0.06720000505447388,,-0.06720000505447388,,-0.06720000505447388,,-0.06720000505447388,,-0.06720000505447388
4204.40625,-0.06695000505447388,,-0.06695000505447388,,-0.06718000505447387,,-0.06718000505447387,,-0.06718000505447387
6546.91455078125,-0.06670000505447388,,-0.06670000505447388,,-0.06716000505447386,,-0.06716000505447386,,-0.06716000505447386
5680.8427734375,-0.06645000505447388,,-0.06645000505447388,,-0.06714000505447386,,-0.06714000505447386,,-0.06714000505447386
6032.02294921875,-0.06620000505447388,,-0.06620000505447388,,-0.06712000505447385,,-0.06712000505447385,,-0.06712000505447385
4377.12451171875,-0.06595000505447388,,-0.06595000505447388,,-0.06710000505447385,,-0.06710000505447385,,-0.06710000505447385
2891.497314453125,-0.06570000505447388,,-0.06570000505447388,,-0.06708000505447384,,-0.06708000505447384,,-0.06708000505447384
3853.588134765625,-0.06545000505447388,,-0.06545000505447388,,-0.06706000505447383,,-0.06706000505447383,,-0.06706000505447383
2980.843017578125,-0.06520000505447388,,-0.06520000505447388,,-0.06704000505447383,,-0.06704000505447383,,-0.06704000505447383
3810.6962890625,-0.06495000505447387,,-0.06495000505447387,,-0.06702000505447382,,-0.06702000505447382,,-0.06702000505447382
4251.3916015625,-0.06470000505447387,,-0.06470000505447387,,-0.06700000505447382,,-0.06700000505447382,,-0.06700000505447382
3449.46240234375,-0.06445000505447387,,-0.06445000505447387,,-0.06698000505447381,,-0.06698000505447381,,-0.06698000505447381
2394.049072265625,-0.06420000505447387,,-0.06420000505447387,,-0.0669600050544738,,-0.0669600050544738,,-0.0669600050544738
1937.1302490234375,-0.06395000505447387,,-0.06395000505447387,,-0.0669400050544738,,-0.0669400050544738,,-0.0669400050544738
1927.6845703125,-0.06370000505447387,,-0.06370000505447387,,-0.06692000505447379,,-0.06692000505447379,,-0.06692000505447379
1601.4349365234375,-0.06345000505447387,,-0.06345000505447387,,-0.06690000505447379,,-0.06690000505447379,,-0.06690000505447379
5018.89111328125,-0.06320000505447387,,-0.06320000505447387,,-0.06688000505447378,,-0.06688000505447378,,-0.06688000505447378
4638.7744140625,-0.06295000505447387,,-0.06295000505447387,,-0.06686000505447377,,-0.06686000505447377,,-0.06686000505447377
3591.01123046875,-0.06270000505447387,,-0.06270000505447387,,-0.06684000505447377,,-0.06684000505447377,,-0.06684000505447377
1881.272705078125,-0.06245000505447387,,-0.06245000505447387,,-0.06682000505447376,,-0.06682000505447376,,-0.06682000505447376
84.22696685791016,-0.06220000505447387,,-0.06220000505447387,,-0.06680000505447375,,-0.06680000505447375,,-0.06680000505447375
306.52154541015625,-0.06195000505447387,,-0.06195000505447387,,-0.06678000505447375,,-0.06678000505447375,,-0.06678000505447375
1898.955322265625,-0.06170000505447387,,-0.06170000505447387,,-0.06676000505447374,,-0.06676000505447374,,-0.06676000505447374
3480.10791015625,-0.06145000505447387,,-0.06145000505447387,,-0.06674000505447374,,-0.06674000505447374,,-0.06674000505447374
1959.8006591796875,-0.06120000505447387,,-0.06120000505447387,,-0.06672000505447373,,-0.06672000505447373,,-0.06672000505447373
923.6656494140625,-0.06095000505447387,,-0.06095000505447387,,-0.06670000505447372,,-0.06670000505447372,,-0.06670000505447372
-1131.052490234375,-0.06070000505447387,,-0.06070000505447387,,-0.06668000505447372,,-0.06668000505447372,,-0.06668000505447372
-682.3680419921875,-0.06045000505447387,,-0.06045000505447387,,-0.06666000505447371,,-0.06666000505447371,,-0.06666000505447371
1511.0401611328125,-0.06020000505447387,,-0.06020000505447387,,-0.0666400050544737,,-0.0666400050544737,,-0.0666400050544737
3483.57958984375,-0.05995000505447387,,-0.05995000505447387,,-0.0666200050544737,,-0.0666200050544737,,-0.0666200050544737
4287.3916015625,-0.05970000505447387,,-0.05970000505447387,,-0.0666000050544737,,-0.0666000050544737,,-0.0666000050544737
3008.68212890625,-0.05945000505447387,,-0.05945000505447387,,-0.06658000505447369,,-0.06658000505447369,,-0.06658000505447369
1592.59423828125,-0.05920000505447387,,-0.05920000505447387,,-0.06656000505447368,,-0.06656000505447368,,-0.06656000505447368
667.0623779296875,-0.05895000505447387,,-0.05895000505447387,,-0.06654000505447367,,-0.06654000505447367,,-0.06654000505447367
1349.78955078125,-0.05870000505447387,,-0.05870000505447387,,-0.06652000505447367,,-0.06652000505447367,,-0.06652000505447367
2681.482177734375,-0.05845000505447387,,-0.05845000505447387,,-0.06650000505447366,,-0.06650000505447366,,-0.06650000505447366
4348.6845703125,-0.05820000505447387,,-0.05820000505447387,,-0.06648000505447366,,-0.06648000505447366,,-0.06648000505447366
5446.56982421875,-0.05795000505447387,,-0.05795000505447387,,-0.06646000505447365,,-0.06646000505447365,,-0.06646000505447365
3471.306884765625,-0.05770000505447387,,-0.05770000505447387,,-0.06644000505447364,,-0.06644000505447364,,-0.06644000505447364
3123.8466796875,-0.05745000505447387,,-0.05745000505447387,,-0.06642000505447364,,-0.06642000505447364,,-0.06642000505447364
1098.5264892578125,-0.05720000505447387,,-0.05720000505447387,,-0.06640000505447363,,-0.06640000505447363,,-0.06640000505447363
3265.166015625,-0.05695000505447387,,-0.05695000505447387,,-0.06638000505447363,,-0.06638000505447363,,-0.06638000505447363
2902.624755859375,-0.05670000505447387,,-0.05670000505447387,,-0.06636000505447362,,-0.06636000505447362,,-0.06636000505447362
4216.603515625,-0.05645000505447387,,-0.05645000505447387,,-0.06634000505447361,,-0.06634000505447361,,-0.06634000505447361
3447.879638671875,-0.05620000505447387,,-0.05620000505447387,,-0.06632000505447361,,-0.06632000505447361,,-0.06632000505447361
2898.11962890625,-0.05595000505447387,,-0.05595000505447387,,-0.0663000050544736,,-0.0663000050544736,,-0.0663000050544736
834.5750122070312,-0.05570000505447387,,-0.05570000505447387,,-0.0662800050544736,,-0.0662800050544736,,-0.0662800050544736
569.8753662109375,-0.055450005054473867,,-0.055450005054473867,,-0.06626000505447359,,-0.06626000505447359,,-0.06626000505447359
3153.5107421875,-0.055200005054473866,,-0.055200005054473866,,-0.06624000505447358,,-0.06624000505447358,,-0.06624000505447358
3596.1806640625,-0.054950005054473866,,-0.054950005054473866,,-0.06622000505447358,,-0.06622000505447358,,-0.06622000505447358
3885.10888671875,-0.054700005054473866,,-0.054700005054473866,,-0.06620000505447357,,-0.06620000505447357,,-0.06620000505447357
3884.443359375,-0.054450005054473866,,-0.054450005054473866,,-0.06618000505447356,,-0.06618000505447356,,-0.06618000505447356
1844.956298828125,-0.054200005054473865,,-0.054200005054473865,,-0.06616000505447356,,-0.06616000505447356,,-0.06616000505447356
830.0343017578125,-0.053950005054473865,,-0.053950005054473865,,-0.06614000505447355,,-0.06614000505447355,,-0.06614000505447355
