label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(1490,)",float64,"(1490,)",-0.0690000057220459,0.3032499942779544,1490,1253,1490,0.8409395973154362,-2.636777639389038,-1.1717113256454468,-0.2928789556026459,-0.03763923700675904,1.1717113256454468,1.7569791078567505,0.9392111298652128,[1490],1,1,0
summary_ip,summary/ip,summary,"(1490,)",float64,"(1490,)",-0.0690000057220459,0.3032499942779544,1490,1490,1490,1.0,-76591.1015625,-8792.9087890625,439129.5,372318.79669182474,752522.734375,1072534.375,315573.7256409251,[1490],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(1490,)",float64,"(1490,)",-0.0690000057220459,0.3032499942779544,1490,1253,1490,0.8409395973154362,-1.1078575807377965e+19,-3.3204745383486423e+18,8.877722524672695e+19,7.467634941328717e+19,1.4207297980748518e+20,1.4832075847944792e+20,5.269279126734807e+19,[1490],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 18620)",float64,"(18620,)",-0.0690000057220459,0.3033799942780681,18620,47007,55860,0.8415145005370569,-0.01220703125,-0.009765625,0.26611328125,0.3786142909068064,1.05712890625,3.9697265625,0.3678155312188287,"[2, 18620]",2,2,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 18620)",float64,"(18620,)",-0.0690000057220459,0.3033799942780681,18620,282042,335160,0.8415145005370569,-0.008296966552734375,-0.001697540283203125,0.00011444091796875,0.022332116489890683,0.145111083984375,0.3125,0.05552751320705154,"[5, 9310]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 18620)",float64,"(18620,)",-0.0690000057220459,0.3033799942780681,18620,282042,335160,0.8415145005370569,-0.07808685302734375,-0.01918792724609375,0.00057220458984375,0.018916970831189716,0.110321044921875,0.3125,0.0493950276247439,"[5, 9310]",8,8,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 75)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,3334,9000,0.37044444444444447,2.1596879704548777,91.96435801601984,439.6583320448585,412.1103680443493,684.9645067468308,807.2081390378597,179.28261767473694,"[120, 75]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 75)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,3334,9000,0.37044444444444447,2.343243962201238e+17,9.171569888774185e+18,2.377092247382859e+19,2.4452395454530413e+19,4.2696670121636405e+19,5.770721739147999e+19,1.0243923200685451e+19,"[120, 75]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,7.421989917755127,7.421989917755127,8.21537971496582,8.909729798634848,12.180556297302246,12.180556297302246,1.6295652242516034,[75],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,1.5532060861587524,1.5532060861587524,1.5955738425254822,1.5955551266670227,1.6507810354232788,1.6507810354232788,0.03382901535515776,[75],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,0.18025626242160797,0.18025626242160797,0.20691322535276413,0.2057650163769722,0.2324734926223755,0.2324734926223755,0.017308344194853994,[75],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,0.18025626242160797,0.18025626242160797,0.20691322535276413,0.2057650163769722,0.2324734926223755,0.2324734926223755,0.017308344194853994,[75],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,0.43091103434562683,0.43091103434562683,0.44476181268692017,0.45847607652346295,0.5372394919395447,0.5372394919395447,0.03604638459292672,[75],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,0.001648678444325924,0.001648678444325924,0.0023925729328766465,0.002605366248947879,0.0036584017798304558,0.0036584017798304558,0.0007405042516203817,[75],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,0.05366959422826767,0.05366959422826767,0.07322167605161667,0.073623301461339,0.0918523296713829,0.0918523296713829,0.01442542491199447,[75],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(75,)",float64,"(75,)",-0.0690000057220459,0.30099999427795443,75,12,75,0.16,23545.771484375,23545.771484375,30242.869140625,31558.995442708332,41304.17578125,41304.17578125,5638.446587062625,[75],1,1,0
