window_label,state,start_time,end_time,duration,start_index,end_index,point_count,interpretability_flag,interpretability_notes,m_edge__during_median,m_edge__before_median,m_edge__after_median,m_edge__delta_vs_before,m_edge__delta_vs_after,m_edge__trend,m_edge__slope_per_s,C_edge_capacity__during_median,C_edge_capacity__before_median,C_edge_capacity__after_median,C_edge_capacity__delta_vs_before,C_edge_capacity__delta_vs_after,C_edge_capacity__trend,C_edge_capacity__slope_per_s,F_route_fragmentation__during_median,F_route_fragmentation__before_median,F_route_fragmentation__after_median,F_route_fragmentation__delta_vs_before,F_route_fragmentation__delta_vs_after,F_route_fragmentation__trend,F_route_fragmentation__slope_per_s,S_edge_response__during_median,S_edge_response__before_median,S_edge_response__after_median,S_edge_response__delta_vs_before,S_edge_response__delta_vs_after,S_edge_response__trend,S_edge_response__slope_per_s,S_power_balance__during_median,S_power_balance__before_median,S_power_balance__after_median,S_power_balance__delta_vs_before,S_power_balance__delta_vs_after,S_power_balance__trend,S_power_balance__slope_per_s,S_transport__during_median,S_transport__before_median,S_transport__after_median,S_transport__delta_vs_before,S_transport__delta_vs_after,S_transport__trend,S_transport__slope_per_s,density_support__during_median,density_support__before_median,density_support__after_median,density_support__delta_vs_before,density_support__delta_vs_after,density_support__trend,density_support__slope_per_s,geometry_stability__during_median,geometry_stability__before_median,geometry_stability__after_median,geometry_stability__delta_vs_before,geometry_stability__delta_vs_after,geometry_stability__trend,geometry_stability__slope_per_s,missingness_pressure__during_median,missingness_pressure__before_median,missingness_pressure__after_median,missingness_pressure__delta_vs_before,missingness_pressure__delta_vs_after,missingness_pressure__trend,missingness_pressure__slope_per_s,nbi_proxy__during_median,nbi_proxy__before_median,nbi_proxy__after_median,nbi_proxy__delta_vs_before,nbi_proxy__delta_vs_after,nbi_proxy__trend,nbi_proxy__slope_per_s,density_proxy__during_median,density_proxy__before_median,density_proxy__after_median,density_proxy__delta_vs_before,density_proxy__delta_vs_after,density_proxy__trend,density_proxy__slope_per_s,dalpha_proxy__during_median,dalpha_proxy__before_median,dalpha_proxy__after_median,dalpha_proxy__delta_vs_before,dalpha_proxy__delta_vs_after,dalpha_proxy__trend,dalpha_proxy__slope_per_s,softx_lower_proxy__during_median,softx_lower_proxy__before_median,softx_lower_proxy__after_median,softx_lower_proxy__delta_vs_before,softx_lower_proxy__delta_vs_after,softx_lower_proxy__trend,softx_lower_proxy__slope_per_s,softx_upper_proxy__during_median,softx_upper_proxy__before_median,softx_upper_proxy__after_median,softx_upper_proxy__delta_vs_before,softx_upper_proxy__delta_vs_after,softx_upper_proxy__trend,softx_upper_proxy__slope_per_s,te_profile_gradient_proxy__during_median,te_profile_gradient_proxy__before_median,te_profile_gradient_proxy__after_median,te_profile_gradient_proxy__delta_vs_before,te_profile_gradient_proxy__delta_vs_after,te_profile_gradient_proxy__trend,te_profile_gradient_proxy__slope_per_s,ne_profile_gradient_proxy__during_median,ne_profile_gradient_proxy__before_median,ne_profile_gradient_proxy__after_median,ne_profile_gradient_proxy__delta_vs_before,ne_profile_gradient_proxy__delta_vs_after,ne_profile_gradient_proxy__trend,ne_profile_gradient_proxy__slope_per_s,te_edge_median_proxy__during_median,te_edge_median_proxy__before_median,te_edge_median_proxy__after_median,te_edge_median_proxy__delta_vs_before,te_edge_median_proxy__delta_vs_after,te_edge_median_proxy__trend,te_edge_median_proxy__slope_per_s,te_core_median_proxy__during_median,te_core_median_proxy__before_median,te_core_median_proxy__after_median,te_core_median_proxy__delta_vs_before,te_core_median_proxy__delta_vs_after,te_core_median_proxy__trend,te_core_median_proxy__slope_per_s,ne_edge_median_proxy__during_median,ne_edge_median_proxy__before_median,ne_edge_median_proxy__after_median,ne_edge_median_proxy__delta_vs_before,ne_edge_median_proxy__delta_vs_after,ne_edge_median_proxy__trend,ne_edge_median_proxy__slope_per_s,ne_core_median_proxy__during_median,ne_core_median_proxy__before_median,ne_core_median_proxy__after_median,ne_core_median_proxy__delta_vs_before,ne_core_median_proxy__delta_vs_after,ne_core_median_proxy__trend,ne_core_median_proxy__slope_per_s
positive_001,positive_boundary_margin,0.0273999956250191,0.0323999956250191,0.005000000000000001,95,100,6,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.2700487603817783,0.069751658346372,0.2523439872177155,0.2002971020354063,0.01770477316406277,increase,0.8335319672769125,0.5267181894378747,0.4568918158490107,0.544854545844321,0.06982637358886407,-0.018136356406446286,decrease,-2.095796388925208,0.2537176236529797,0.3871401575026386,0.288272617869158,-0.1334225338496589,-0.0345549942161783,decrease,-2.929328356202115,0.6269875923575801,0.5237880854206884,0.7302611046832763,0.10319950693689162,-0.10327351232569626,increase,20.164688704944986,0.23378837564087585,0.3744058715155706,0.302950483568477,-0.14061749587469474,-0.06916210792760114,increase,6.296252996740624,,,,,,na,,0.3331985062428916,0.3226953648613943,0.3612733777878555,0.010503141381497327,-0.02807487154496391,increase,0.3687415038202579,0.2814091957685348,,0.3628140973309294,,-0.0814049015623946,flat,,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,decrease,-44.444444444444436,-1.1276901960372925,3.04571270942688,1.1421421766281128,-4.173402905464172,-2.2698323726654053,increase,205.0345420837402,6.417330621742527e+19,6.241700571684379e+19,6.886789321356372e+19,1.7563005005814825e+18,-4.694586996138451e+18,increase,6.165973247637585e+19,0.4406738281139868,0.4223632812820517,0.356445312507603,0.018310546831935115,0.08422851560638384,increase,2.4414062543605115,0.0037193298345642,0.0023651123031938,0.0048065185545698,0.0013542175313704,-0.0010871887200056,increase,0.32043457034103995,0.004234313966118151,0.0006103515631027,0.0052261352533349,0.0036239624030154505,-0.000991821287216749,increase,0.4577636717675599,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_002,positive_boundary_margin,0.0483999956250191,0.0533999956250191,0.0049999999999999975,116,121,6,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.3002758598268024,0.1886279048668229,0.21872251651254854,0.11164795495997948,0.08155334331425385,decrease,-14.135695034981051,0.5069855848195173,0.5351086606733513,0.5695902964193582,-0.028123075853834,-0.06260471159984093,increase,6.86718832131498,0.2053775065636249,0.3197522713856385,0.3431984010903269,-0.11437476482201359,-0.137820894526702,increase,21.00288335629601,0.7374379640176085,0.7330611503152262,0.8212760328950239,0.004376813702382298,-0.0838380688774154,increase,8.448648218702441,0.20163423641726996,0.3414256156441755,0.3700819963943502,-0.13979137922690554,-0.16844775997708022,increase,25.67019076880625,,,,,,na,,0.41348797218970823,0.3777675888762634,0.4543524780685019,0.03572038331344485,-0.040864505878793644,increase,7.549219416262225,0.13957843905314385,0.2692218211885805,0.1775600601282808,-0.12964338213543666,-0.037981621075136945,increase,3.0222374315927794,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,-1.1276901960372925,3.04571270942688,4.949283242225647,-4.173402905464172,-6.0769734382629395,increase,937.197852134705,7.759904468098875e+19,7.162600053965377e+19,8.4432271953105e+19,5.973044141334987e+18,-6.83322727211624e+18,increase,1.2623554571147417e+21,0.33447265626080813,0.3540039062622989,0.3161621093819321,-0.019531250001490752,0.01831054687887601,increase,2.4414062420690787,0.0052928924560930995,0.0048828124998695,0.0068473815909658505,0.00041007995622359926,-0.001554489134872751,increase,0.18310546853156007,0.004291534423794549,0.0050926208497339,0.0062179565422367,-0.000801086425939351,-0.0019264221184421507,increase,0.16784667977090004,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_003,positive_boundary_margin,0.0623999956250191,0.0783999956250192,0.016000000000000104,130,146,17,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4616546506552325,0.235761440164855,0.2973469025015482,0.22589321049037747,0.16430774815368426,decrease,-6.095799211441993,0.656551200927999,0.5602212104952141,0.5126377541633504,0.0963299904327849,0.14391344676464857,decrease,-1.8353290081017957,0.1948965502727664,0.2969160338655486,0.2521559680377089,-0.1020194835927822,-0.057259417764942505,increase,4.260470203340198,0.8600998378398083,0.8143288420871893,0.5106811136976129,0.045770995752619004,0.3494187241421953,decrease,-11.07545042194699,0.1888241787284429,0.3135146586751767,0.2588079115522616,-0.1246904799467338,-0.06998373282381873,increase,5.207241359638025,,,,,,na,,0.5102550661411399,0.4518913432820943,0.4210538036213924,0.05836372285904562,0.08920126251974753,increase,4.387359914572237,0.4066354210433381,0.1603358145243833,0.583726145627561,0.2462996065189548,-0.17709072458422287,increase,10.42222489691457,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,0.4100691378116607,3.04571270942688,2.8987925052642822,-2.635643571615219,-2.4887233674526215,increase,237.94630542397343,9.378011750231704e+19,8.402072914887495e+19,7.886417794427991e+19,9.759388353442087e+18,1.4915939558037127e+19,increase,7.33639787784695e+20,0.2661132812240977,0.3173828125223616,0.3125000000225107,-0.05126953129826389,-0.046386718798412996,increase,2.593994138169857,0.0098037719724538,0.0068283081039523,0.0008201599075889,0.002975463868501501,0.0089836120648649,decrease,-0.2765655515472982,0.0091552734389776,0.0057983398433132,0.0001621246340988,0.003356933595664399,0.008993148804878798,decrease,-0.2849102018924294,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
peak_positive,peak_positive_window,0.0673999956250192,0.0753999956250192,0.008000000000000007,135,143,9,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.5156277931958535,0.3120968522533567,0.2973469025015482,0.2035309409424968,0.21828089069430529,decrease,-3.8873311944305313,0.6671941082818156,0.6275194339840826,0.5126377541633504,0.03967467429773297,0.15455635411846513,increase,6.0099441459992935,0.1602421830923006,0.3254182599017058,0.3054758606167778,-0.16517607680940521,-0.1452336775244772,increase,9.897275340429832,0.8651871164451114,0.8588280181652668,0.5200241611603292,0.006359098279844599,0.34516295528478214,decrease,-0.15897745571374897,0.1464688410634292,0.3483507127193688,0.3239766691489012,-0.2018818716559396,-0.17750782808547202,increase,12.096669860525346,,,,,,na,,0.5156932129629835,0.4691910898301737,0.4210538036213924,0.046502123132809825,0.09463940934159115,increase,5.602557379795948,0.4305898449265263,0.331775021849563,0.5300115840280598,0.09881482307696332,-0.09942173910153351,increase,18.755174115628773,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,-0.76142817735672,4.802056312561035,3.04571270942688,-5.563484489917755,-3.8071408867836,increase,475.8925437927242,9.468946639504592e+19,8.691353544546058e+19,7.886417794427991e+19,7.775930949585338e+18,1.5825288450766012e+19,increase,9.368410814697935e+20,0.2563476562602864,0.26855468750961553,0.3051757812671066,-0.012207031249329148,-0.04882812500682021,increase,0.3051757787715795,0.0100326538086348,0.00786781311088655,0.0008201599075889,0.002164840697748251,0.0092124939010459,increase,0.08583068860139985,0.009460449218913,0.007925033568448151,0.0002288818355496,0.0015354156504648487,0.0092315673833634,increase,0.18119812012183747,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_004,positive_boundary_margin,0.0873999956250192,0.0933999956250192,0.006000000000000005,155,161,7,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.373672597130704,0.2973469025015482,0.2625174330630885,0.07632569462915578,0.1111551640676155,decrease,-6.3455313663632085,0.5407100371053463,0.5126377541633504,0.5375817718303729,0.02807228294199582,0.003128265274973341,increase,1.148639091778276,0.1624406614966276,0.2521559680377089,0.2750643387672844,-0.08971530654108131,-0.11262367727065684,increase,7.494170458141491,0.5531985870421119,0.5106811136976129,0.5404082919069545,0.04251747334449896,0.012790295135157392,increase,4.031081356675677,0.1491558702242733,0.2588079115522616,0.2868070313328538,-0.10965204132798834,-0.1376511611085805,increase,9.15954167106184,,,,,,na,,0.4544052388394589,0.4210538036213924,0.4921109894488618,0.033351435218066494,-0.0377057506094029,increase,3.130542547400099,0.5970842483560335,0.5706462900648341,0.5743716641219063,0.026437958291199326,0.022712584234127142,decrease,-6.598148893638276,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,-1.640276551246643,2.8987925052642822,3.04571270942688,-4.539069056510925,-4.685989260673523,increase,341.7242566744483,8.444109443440627e+19,7.886417794427991e+19,9.074612511663194e+19,5.576916490126361e+18,-6.305030682225672e+18,increase,5.234789519996568e+20,0.3002929687615535,0.3125000000225107,0.3076171874878501,-0.012207031260957235,-0.007324218726296627,increase,0.8138020824078044,0.0014495849608012,0.0008201599075889,0.001125335693021,0.0006294250532123,0.0003242492677801999,increase,0.05880991625359996,0.0009155273439785,0.0001621246340988,0.0004482269291884,0.0007534027098797001,0.00046730041479010003,increase,0.10331471732991658,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_005,positive_boundary_margin,0.1073999956250192,0.1123999956250192,0.0050000000000000044,175,180,6,interpretable_positive_candidate,capacity_exceeds_fragmentation;low_power_balance_pressure;m_edge_higher_than_before,0.39986125996909916,0.2625174330630885,0.2623101347210006,0.13734382690601066,0.13755112524809854,decrease,-1.5195404863581272,0.5478244509096526,0.5510808024188986,0.5532097220674483,-0.0032563515092459694,-0.005385271157795746,decrease,-1.3025406036983644,0.15167704237493412,0.2750643387672844,0.2929380189814209,-0.1233872963923503,-0.1412609766064868,increase,0.21699988265973505,0.5076048233235124,0.5262782764370619,0.4912783607908139,-0.01867345311354951,0.016326462532698538,decrease,-2.340354561552347,0.13600033574220338,0.2868070313328538,0.3086526404834651,-0.1508066955906504,-0.1726523047412617,increase,0.2652220788063595,,,,,,na,,0.5222410718726732,0.5254835710576807,0.5478645533299532,-0.003242499185007519,-0.025623481457279995,decrease,-0.5001384427769646,0.6552259206826564,0.6336750043695373,0.665111538488946,0.021550916313119117,-0.009885617806289604,decrease,-0.029314848911821095,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,-1.1276901960372925,3.04571270942688,4.949283599853516,-4.173402905464172,-6.076973795890808,flat,0.0,9.57843776661713e+19,9.632657763615325e+19,1.0006905133431208e+20,-5.421999699819397e+17,-4.2846736681407775e+18,decrease,-8.363149323654914e+19,0.33203124998309824,0.3173828124936269,0.3369140625490466,0.014648437489471366,-0.004882812565948358,increase,2.4414062259612157,0.00092983245873115,0.0011253356932833,0.0006771087647809,-0.00019550323455215003,0.00025272369395024996,decrease,-0.02861022942405996,0.0002098083491843,0.0003147125244883,5.722045856946121e-05,-0.00010490417530399998,0.0001525878906148388,decrease,-0.00953674312985999,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_006,positive_boundary_margin,0.1233999956250192,0.1373999956250192,0.013999999999999999,191,205,15,interpretable_positive_candidate,capacity_exceeds_fragmentation;low_power_balance_pressure;m_edge_higher_than_before,0.3948580244741505,0.2623101347210006,0.3359263064058655,0.1325478897531499,0.05893171806828501,decrease,-9.256967595780752,0.609947522466497,0.5534036597820623,0.6034999361958844,0.056543862684434676,0.006447586270612593,increase,3.2780363533667174,0.1921553136517528,0.2929380189814209,0.2907802283667373,-0.1007827053296681,-0.09862491471498447,increase,12.535003949147471,0.5016003479269593,0.4907896537472566,0.5478400321551183,0.010810694179702707,-0.04623968422815905,increase,4.878904327532848,0.1854737784138707,0.3086526404834651,0.3060153408432962,-0.12317886206959439,-0.12054156242942549,increase,15.32056038229135,,,,,,na,,0.6079429223406593,0.5521520629594596,0.6232488062144063,0.05579085938119965,-0.015305883873746984,increase,3.7505611368141176,0.829951295960865,0.6748027554714077,0.6713604123761334,0.15514854048945736,0.1585908835847316,decrease,-0.3962243784129524,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,1.1421421766281128,4.949283599853516,4.949283599853516,-3.807141423225403,-3.807141423225403,increase,491.5579727717809,1.1011515713590605e+20,1.0078599448827316e+20,1.126745563225779e+20,9.329162647632888e+18,-2.559399186671862e+18,increase,6.271564061445618e+20,0.3442382812947233,0.3369140625490466,0.363769531313209,0.0073242187456766805,-0.019531250018485713,increase,1.0463169658111013,0.0002574920659354,0.0006198883082094,9.536743167148877e-05,-0.00036239624227400003,0.00016212463426391123,decrease,-0.025204249501428577,0.0006294250501028,-6.67572018521745e-05,0.0031661987297801,0.0006961822519549745,-0.0025367736796772997,increase,0.2275194436123857,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_007,positive_boundary_margin,0.1433999956250192,0.1583999956250192,0.014999999999999986,211,226,16,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.43746270323138536,0.3199056306745225,0.4061861477561246,0.11755707255686287,0.03127655547526076,increase,2.3598533680571543,0.647326033533171,0.6071281214385812,0.6811619319109099,0.04019791209458978,-0.03383589837773893,increase,7.1212481747138305,0.19950046343265382,0.2907802283667373,0.2749757841547852,-0.09127976493408346,-0.07547532072213137,increase,4.761394806656672,0.5617305526303749,0.539583220716845,0.583448390067365,0.02214733191352991,-0.021717837436990184,increase,5.485952172356299,0.19445118370163866,0.3060153408432962,0.286698797917577,-0.11156415714165752,-0.09224761421593836,increase,5.819482541469266,,,,,,na,,0.6717545498710125,0.616922563583921,0.718076639366135,0.054831986287091516,-0.04632208949512251,increase,4.591158474628207,0.7982970812088261,0.7034511208524935,0.8360372495148398,0.09484596035633264,-0.03774016830601368,increase,12.921929879514538,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,1.1421421766281128,4.949283599853516,3.04571270942688,-3.807141423225403,-1.903570532798767,increase,126.90472602844251,1.2078552605733264e+20,1.1161670299135508e+20,1.2853135237854949e+20,9.168823065977553e+18,-7.745826321216848e+18,increase,7.677183077287031e+20,0.36743164060785605,0.3613281249612398,0.3808593749399961,0.006103515646616264,-0.013427734332140062,decrease,-1.4648437463674664,2.3841858465849566e-05,0.0001907348635498,0.0001239776609004,-0.00016689300508395042,-0.00010013580243455042,increase,0.01653035462330098,0.00405311584424565,0.0028610229477119,0.0049400329586495,0.0011920928965337505,-0.0008869171144038493,increase,0.1576741536605068,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_008,positive_boundary_margin,0.1613999956250192,0.1783999956250193,0.0170000000000001,229,246,18,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.46692649929472807,0.4100075890054713,0.3387406078171606,0.056918910289256774,0.12818589147756748,increase,2.001960958029695,0.6820153444301192,0.6704263971321941,0.7064644033944674,0.011588947297925145,-0.024449058964348125,increase,3.0963262132934193,0.240064635162275,0.2610483082295312,0.3801971637724353,-0.02098367306725618,-0.1401325286101603,increase,1.094365255263718,0.5697351463574328,0.5837175232006447,0.564700716833252,-0.013982376843211908,0.005034429524180872,increase,1.9286411048812582,0.24402961581562005,0.2696763273422665,0.4153027063391493,-0.025646711526646437,-0.17127309052352924,increase,1.3375575342112156,,,,,,na,,0.7394857556126679,0.6930277926665166,0.7576598948977695,0.04645796294615134,-0.018174139285101587,increase,2.006276973381125,0.8845609268107759,0.8090888005678127,0.9382773675398404,0.07547212624296318,-0.05371644072906445,increase,6.521745670030043,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,2.0204673409461975,2.8987925052642822,6.852853775024414,-0.8783251643180847,-4.8323864340782166,increase,8.642364950740989,1.321113138600765e+20,1.2434276723058332e+20,1.351503332129238e+20,7.768546629493178e+18,-3.0390193528473027e+18,increase,3.3548298786700925e+20,0.38330078120583566,0.3686523437415026,0.4028320312041585,0.014648437464333086,-0.01953124999832284,increase,0.8616727944333308,0.00013351440413415002,7.629394537859504e-05,0.0004291534473748,5.7220458755554985e-05,-0.00029563904324065,decrease,-0.012341667683493571,0.00418663024888845,0.0046920776367187,0.0037765502975713,-0.0005054473878302497,0.0004100799513171499,increase,0.2524432013637338,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_009,positive_boundary_margin,0.1823999956250193,0.1913999956250193,0.009000000000000008,250,259,10,interpretable_positive_candidate,capacity_exceeds_fragmentation;low_power_balance_pressure;m_edge_higher_than_before,0.40301791354233985,0.3733616268312938,0.2904298608418497,0.02965628671104603,0.11258805270049016,decrease,-9.214640665493784,0.6771362194548676,0.6859022168065243,0.6620965462077919,-0.008765997351656729,0.015039673247075669,increase,2.504493987056727,0.261291221425039,0.2817617798535821,0.3872339917265368,-0.020470558428543062,-0.12594277030149775,increase,11.71913465255051,0.5073043597113174,0.5311999474588597,0.4849998790525933,-0.023895587747542302,0.02230448065872409,increase,5.552512792072783,0.26997322124788725,0.294992792660551,0.4239032738386067,-0.025019571412663755,-0.15393005259071946,increase,14.323386797561731,,,,,,na,,0.7593037374624827,0.747407945810901,0.7744089936388916,0.011895791651581722,-0.015105256176408899,increase,0.7788394564205923,0.9347119051053367,0.9332335748838856,0.9159521321238776,0.0014783302214511629,0.018759772981459144,decrease,-1.865889092339286,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,flat,0.0,2.0204673409461975,3.04571270942688,6.852853775024414,-1.0252453684806824,-4.8323864340782166,increase,439.3401410844587,1.3542521111986779e+20,1.334360362555466e+20,1.3795106200775297e+20,1.9891748643211837e+18,-2.525850887885177e+18,increase,1.3023495328680971e+20,0.3942871094373992,0.3881835938335208,0.4467773436107342,0.0061035156038783955,-0.05249023417333498,decrease,-6.7816840193112045,0.00045299530236315,0.0001430511475322,0.0007057189938272,0.00030994415483095,-0.00025272369146405,decrease,-0.007417466852522221,0.0021076202392243497,0.0030899047867384,0.0011062622074873,-0.0009822845475140505,0.0010013580317370498,increase,0.08265177410615547,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
