window_label,state,start_time,end_time,duration,start_index,end_index,point_count,interpretability_flag,interpretability_notes,m_edge__during_median,m_edge__before_median,m_edge__after_median,m_edge__delta_vs_before,m_edge__delta_vs_after,m_edge__trend,m_edge__slope_per_s,C_edge_capacity__during_median,C_edge_capacity__before_median,C_edge_capacity__after_median,C_edge_capacity__delta_vs_before,C_edge_capacity__delta_vs_after,C_edge_capacity__trend,C_edge_capacity__slope_per_s,F_route_fragmentation__during_median,F_route_fragmentation__before_median,F_route_fragmentation__after_median,F_route_fragmentation__delta_vs_before,F_route_fragmentation__delta_vs_after,F_route_fragmentation__trend,F_route_fragmentation__slope_per_s,S_edge_response__during_median,S_edge_response__before_median,S_edge_response__after_median,S_edge_response__delta_vs_before,S_edge_response__delta_vs_after,S_edge_response__trend,S_edge_response__slope_per_s,S_power_balance__during_median,S_power_balance__before_median,S_power_balance__after_median,S_power_balance__delta_vs_before,S_power_balance__delta_vs_after,S_power_balance__trend,S_power_balance__slope_per_s,S_transport__during_median,S_transport__before_median,S_transport__after_median,S_transport__delta_vs_before,S_transport__delta_vs_after,S_transport__trend,S_transport__slope_per_s,density_support__during_median,density_support__before_median,density_support__after_median,density_support__delta_vs_before,density_support__delta_vs_after,density_support__trend,density_support__slope_per_s,geometry_stability__during_median,geometry_stability__before_median,geometry_stability__after_median,geometry_stability__delta_vs_before,geometry_stability__delta_vs_after,geometry_stability__trend,geometry_stability__slope_per_s,missingness_pressure__during_median,missingness_pressure__before_median,missingness_pressure__after_median,missingness_pressure__delta_vs_before,missingness_pressure__delta_vs_after,missingness_pressure__trend,missingness_pressure__slope_per_s,nbi_proxy__during_median,nbi_proxy__before_median,nbi_proxy__after_median,nbi_proxy__delta_vs_before,nbi_proxy__delta_vs_after,nbi_proxy__trend,nbi_proxy__slope_per_s,density_proxy__during_median,density_proxy__before_median,density_proxy__after_median,density_proxy__delta_vs_before,density_proxy__delta_vs_after,density_proxy__trend,density_proxy__slope_per_s,dalpha_proxy__during_median,dalpha_proxy__before_median,dalpha_proxy__after_median,dalpha_proxy__delta_vs_before,dalpha_proxy__delta_vs_after,dalpha_proxy__trend,dalpha_proxy__slope_per_s,softx_lower_proxy__during_median,softx_lower_proxy__before_median,softx_lower_proxy__after_median,softx_lower_proxy__delta_vs_before,softx_lower_proxy__delta_vs_after,softx_lower_proxy__trend,softx_lower_proxy__slope_per_s,softx_upper_proxy__during_median,softx_upper_proxy__before_median,softx_upper_proxy__after_median,softx_upper_proxy__delta_vs_before,softx_upper_proxy__delta_vs_after,softx_upper_proxy__trend,softx_upper_proxy__slope_per_s,te_profile_gradient_proxy__during_median,te_profile_gradient_proxy__before_median,te_profile_gradient_proxy__after_median,te_profile_gradient_proxy__delta_vs_before,te_profile_gradient_proxy__delta_vs_after,te_profile_gradient_proxy__trend,te_profile_gradient_proxy__slope_per_s,ne_profile_gradient_proxy__during_median,ne_profile_gradient_proxy__before_median,ne_profile_gradient_proxy__after_median,ne_profile_gradient_proxy__delta_vs_before,ne_profile_gradient_proxy__delta_vs_after,ne_profile_gradient_proxy__trend,ne_profile_gradient_proxy__slope_per_s,te_edge_median_proxy__during_median,te_edge_median_proxy__before_median,te_edge_median_proxy__after_median,te_edge_median_proxy__delta_vs_before,te_edge_median_proxy__delta_vs_after,te_edge_median_proxy__trend,te_edge_median_proxy__slope_per_s,te_core_median_proxy__during_median,te_core_median_proxy__before_median,te_core_median_proxy__after_median,te_core_median_proxy__delta_vs_before,te_core_median_proxy__delta_vs_after,te_core_median_proxy__trend,te_core_median_proxy__slope_per_s,ne_edge_median_proxy__during_median,ne_edge_median_proxy__before_median,ne_edge_median_proxy__after_median,ne_edge_median_proxy__delta_vs_before,ne_edge_median_proxy__delta_vs_after,ne_edge_median_proxy__trend,ne_edge_median_proxy__slope_per_s,ne_core_median_proxy__during_median,ne_core_median_proxy__before_median,ne_core_median_proxy__after_median,ne_core_median_proxy__delta_vs_before,ne_core_median_proxy__delta_vs_after,ne_core_median_proxy__trend,ne_core_median_proxy__slope_per_s
positive_001,positive_boundary_margin,0.0241999942660332,0.0291999942660332,0.0049999999999999975,91,96,6,fragile_positive_candidate,high_missingness_pressure;capacity_exceeds_fragmentation;low_power_balance_pressure;m_edge_higher_than_before,0.3433322076277935,0.06818476375320891,0.0785466776237364,0.27514744387458456,0.2647855300040571,increase,17.569918689287753,0.5110516228604818,0.49112994455880943,0.5342638562433717,0.019921678301672352,-0.023212233382889913,increase,30.911781533805232,0.1677194152326882,0.4265535196947462,0.4557171786196352,-0.258834104462058,-0.28799776338694694,increase,13.34186284451745,0.5110516228604818,0.49112994455880943,0.6841693335075483,0.019921678301672352,-0.1731177106470665,increase,30.911781533805232,0.081533606272051,0.39788640061456637,0.4829135886832579,-0.3163527943425154,-0.40137998241120687,increase,16.30672125441021,,,,,,na,,,,,,,na,,,,0.1793421053710705,,,na,,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.22222222222222227,flat,0.0,-11.661662101745604,-4.853704869747162,-3.0239076614379883,-6.807957231998442,-8.637754440307615,increase,790.6209945678714,,,,,,na,,0.4614257812378315,0.480957031261684,0.3857421875387602,-0.019531250023852476,0.0756835936990713,decrease,-13.67187500124481,0.00025749206531225,0.0001430511475294,0.0003719329832219,0.00011444091778284999,-0.00011444091790965003,increase,0.03814697256812002,0.0002145767212187,4.7683715955115584e-05,0.0022506713867793,0.00016689300526358443,-0.0020360946655606,increase,0.3547668456348602,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_002,positive_boundary_margin,0.0391999942660332,0.0491999942660332,0.010000000000000002,106,116,11,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.2682149989858819,0.0785466776237364,0.0731301337729999,0.1896683213621455,0.195084865212882,increase,1.6923484276444964,0.5451031094520303,0.5342638562433717,0.5447206657125174,0.010839253208658639,0.00038244373951290545,increase,1.6923484276444964,0.2776099263818019,0.4557171786196352,0.4557171786196352,-0.1781072522378333,-0.1781072522378333,flat,0.0,0.7026783152398186,0.6841693335075483,0.6353722976570758,0.018508981732270335,0.0673060175827428,decrease,-5.191841825487619,0.2652269470592393,0.4829135886832579,0.4829135886832579,-0.21768664162401857,-0.21768664162401857,flat,0.0,,,,,,na,,,,,,,na,,0.236152034643885,0.1793421053710705,0.3404995425633033,0.0568099292728145,-0.10434750791941827,increase,15.460728933908754,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,-3.0239076614379883,-3.0239076614379883,-4.684647560119629,-4.684647560119629,flat,0.0,,,,,,na,,0.35400390625,0.3857421875387602,0.336914062504435,-0.03173828128876022,0.017089843745564992,decrease,-1.2207031257155718,0.0004386901875908,0.0003719329832219,0.0007820129392726,6.675720436889997e-05,-0.00034332275168180005,decrease,-0.03528594959184322,0.0020217895511824,0.0022506713867793,0.0003623962406428,-0.00022888183559690006,0.0016593933105396,decrease,-0.05340576171833999,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_003,positive_boundary_margin,0.0631999942660332,0.0701999942660333,0.0070000000000000895,130,137,8,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4415554323416314,0.0731301337729999,0.13078814977360403,0.3684252985686315,0.3107672825680274,decrease,-10.846913961601523,0.5480567651833647,0.5342939517968571,0.5949256030170723,0.013762813386507533,-0.046868837833707655,increase,10.62373626027734,0.1273153748286478,0.4557171786196352,0.4752031054096225,-0.3284018037909874,-0.3478877305809747,increase,21.47065022187888,0.6939834799769572,0.6437096050892006,0.7379603076040957,0.05027387488775659,-0.043976827627138504,increase,14.745587193235568,0.081533606272051,0.4829135886832579,0.5067297214265757,-0.40137998241120687,-0.4251961151545247,increase,26.241905826740854,,,,,,na,,,,,,,na,,0.25366728734900945,0.3123835199755709,0.3144676289873693,-0.05871623262656145,-0.060800341638359845,increase,2.3800343943608855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-11.661662101745604,-3.0239076614379883,-2.5113810896873474,-8.637754440307615,-9.150281012058256,increase,564.7295543125623,,,,,,na,,0.29785156247501077,0.3344726562452295,0.234375000018057,-0.036621093770218716,0.06347656245695377,decrease,-12.555803574926426,0.00123977661136535,0.001068115235344,0.0013065338131355501,0.00017166137602134994,-6.675720177020013e-05,increase,0.07356916148528478,0.0004959106441853,0.0003623962397941,0.0005722045894165501,0.00013351440439119994,-7.62939452312501e-05,increase,0.03542218890955669,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_004,positive_boundary_margin,0.0801999942660333,0.0881999942660333,0.007999999999999993,147,155,9,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.5427190966113887,0.13078814977360403,0.13060787011909575,0.4119309468377847,0.412111226492293,increase,31.10715840591211,0.6592980584100004,0.609043481336786,0.6631868736657145,0.05025457707321446,-0.003888815255714051,increase,3.9816751839444366,0.1273153748286478,0.4752031054096225,0.533660903058824,-0.3478877305809747,-0.40634552823017617,decrease,-27.12548322196768,0.7343382528326313,0.7379603076040957,0.7140809924213203,-0.003622054771464378,0.02025726041131104,decrease,-1.7336963560313654,0.081533606272051,0.5067297214265757,0.5781781407755997,-0.4251961151545247,-0.49664453450354873,decrease,-33.15336838240494,,,,,,na,,,,,,,na,,0.5218793257410701,0.34534734840337544,0.5586149038170434,0.17653197733769466,-0.036735578075973274,increase,15.412418263896033,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-11.661662101745604,-2.5113810896873474,-0.9738009199500083,-9.150281012058256,-10.687861181795595,decrease,-988.2764816284185,,,,,,na,,0.2416992187332287,0.234375000018057,0.2526855469014986,0.007324218715171693,-0.010986328168269888,increase,2.44140625114604,0.001354217529342,0.00131607055635885,0.00115394592296635,3.8146972983149965e-05,0.0002002716063756499,decrease,-0.0023841858067750205,0.0005531311041474,0.00055789947488865,0.0005245208734,-4.768370741250029e-06,2.8610230747400014e-05,decrease,-0.0035762786155749985,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_005,positive_boundary_margin,0.1161999942660333,0.1211999942660333,0.0050000000000000044,183,188,6,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;m_edge_higher_than_before,0.22836336374316174,0.1109021561427622,0.0765282893944682,0.11746120760039953,0.15183507434869353,increase,32.84582566845117,0.6637922498814474,0.6573886646349099,0.667388187576455,0.006403585246537502,-0.003595937695007656,decrease,-10.569995495110364,0.4418107965514781,0.5336609016424929,0.5837631078739631,-0.09185010509101482,-0.14195231132248504,decrease,-43.415821163561546,0.6779980030884576,0.6865250359155981,0.6622399403690108,-0.008527032827140513,0.015758062719446797,decrease,-17.05572941850025,0.4659168994888436,0.5781781390445284,0.639414168882992,-0.11226123955568479,-0.17349726939414833,decrease,-53.06378142213077,,,,,,na,,,,,,,na,,0.6342651253688728,0.6129221488466285,0.6796635033056457,0.02134297652224426,-0.04539837793677293,increase,2.4014723516693848,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-3.3896788358688354,-0.9738009572029114,0.344007134437561,-2.415877878665924,-3.7336859703063965,decrease,-1141.9401407241812,,,,,,na,,0.2685546875068203,0.2734374999800981,0.2856445311788153,-0.0048828124732777645,-0.017089843671994953,increase,3.906250007118469,0.0007867813110751501,0.0008678436282211,0.0008106231692527,-8.106231714594993e-05,-2.3841858177549888e-05,decrease,-0.3070831293299798,0.00043869018534219996,0.0004196166989625,0.000324249267019,1.9073486379699955e-05,0.00011444091832319998,increase,0.005722045849059979,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_006,positive_boundary_margin,0.1391999942660333,0.1491999942660333,0.010000000000000009,206,216,11,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4138041309589484,0.0015627556187004,0.1076596177145583,0.412241375340248,0.3061445132443901,increase,9.892185909240814,0.7232889945261274,0.667388187576455,0.6995848415697243,0.055900806949672366,0.023704152956403046,increase,9.892185909240805,0.2776099263818019,0.6505765145034021,0.6116046473266487,-0.3729665881216003,-0.3339947209448468,flat,0.0,0.6995394328874658,0.651778005218909,0.6438424801223431,0.04776142766855673,0.055696952765122654,increase,11.916949928754951,0.2652269470592393,0.7210749992078619,0.673442717102941,-0.45584805214862256,-0.4082157700437017,flat,0.0,,,,,,na,,,,,,,na,,0.7750775697715533,0.6894872331847203,0.8110695644644867,0.08559033658683302,-0.03599199469293346,increase,5.8426578702125145,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,2.101359844207764,1.0763063430786133,-9.80991506576538,-8.78486156463623,flat,0.0,,,,,,na,,0.3002929687656531,0.285644531296065,0.3051757812919281,0.014648437469588105,-0.004882812526275038,increase,0.9765625018336601,0.0004768371581405,0.0006675720215708,0.0005245208741857,-0.0001907348634303,-4.768371604519994e-05,increase,0.02574920622178998,0.0014877319335317,0.0003242492670645,0.0005054473872713,0.0011634826664672,0.0009822845462604001,increase,0.18119812010556982,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
peak_positive,peak_positive_window,0.1581999942660333,0.1661999942660333,0.008000000000000007,225,233,9,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;m_edge_higher_than_before,0.2998182401424213,0.1136944111374358,0.1819530033538157,0.18612382900498553,0.11786523678860561,increase,62.783289743846446,0.7277226546257424,0.7001501295585474,0.7330708541510663,0.027572525067194986,-0.005348199525323949,increase,3.65143461429247,0.427904414483321,0.6116046473266487,0.5726327744845707,-0.18370023284332765,-0.14472836000124972,decrease,-59.13185512955398,0.645906344892488,0.6439268475762259,0.6385579127004916,0.0019794973162621243,0.007348432191996435,decrease,-0.40639450573992614,0.4489202102944294,0.673442717102941,0.6258104280737347,-0.2245225068085116,-0.17689021777930525,decrease,-72.27226738056599,,,,,,na,,,,,,,na,,0.9104074979811958,0.8095424354057832,0.9207580336014144,0.10086506257541261,-0.010350535620218593,increase,11.767092854357234,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-3.7554500102996826,1.0763063430786133,0.05125269293785095,-4.831756353378296,-3.8067027032375336,decrease,-1555.3094968199716,,,,,,na,,0.3076171875860924,0.3051757812580129,0.3344726562903815,0.0024414063280794873,-0.026855468704289065,increase,1.8310546866008703,0.0003623962405978,0.0005245208741857,0.0002622604373583,-0.00016212463358789995,0.00010013580323949998,decrease,-0.016689300409330813,0.0010871887208376,0.0005245208745728,0.0013160705557336001,0.0005626678462647999,-0.00022888183489600021,increase,0.033378601178037474,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_007,positive_boundary_margin,0.1601999942660333,0.1701999942660333,0.010000000000000009,227,237,11,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;m_edge_higher_than_before,0.3252678442769257,0.1076596177145583,0.0977692903625446,0.2176082265623674,0.22749855391438106,decrease,-7.479206471293561,0.7429645791447826,0.6995848415697243,0.7316578160485244,0.04337973757505831,0.011306763096258221,increase,3.096442244623618,0.427904414483321,0.6116046473266487,0.6310905809150253,-0.18370023284332765,-0.20318616643170434,increase,10.57564871591718,0.6590162883383327,0.6438424801223431,0.6364662035744922,0.01517380821598957,0.02255008476384046,increase,2.830238002437799,0.4489202102944294,0.673442717102941,0.6972588581554015,-0.2245225068085116,-0.24833864786097204,increase,12.92579287500989,,,,,,na,,,,,,,na,,0.911327820131292,0.8125966935231903,0.9220476945828374,0.09873112660810168,-0.01071987445154543,increase,3.6288507289952223,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-3.7554500102996826,1.0763063430786133,1.5888330936431887,-4.831756353378296,-5.344283103942871,increase,278.1649053096769,,,,,,na,,0.33203125,0.3051757812919281,0.3479003906562504,0.026855468708071872,-0.01586914065625039,increase,4.3945312476110185,0.0003623962405978,0.0005245208741857,0.0002717971797841,-0.00016212463358789995,9.059906081370001e-05,decrease,-0.008583068852949995,0.0013160705561677,0.0005054473872713,0.00124931335396545,0.0008106231688963999,6.675720220224992e-05,increase,0.10299682617614991,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_008,positive_boundary_margin,0.1811999942660334,0.1881999942660334,0.007000000000000006,248,255,8,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4392068488473255,0.0977692903625446,0.0748967244389076,0.3414375584847809,0.3643101244084179,decrease,-9.679514638235064,0.7270817265757652,0.7301942328697847,0.7130034283483621,-0.0031125062940194903,0.014078298227403141,increase,5.428554955932334,0.2776099263818019,0.6310905809150253,0.6505765145034021,-0.35348065453322347,-0.3729665881216003,increase,15.108069594167402,0.6329428685505527,0.635254447358934,0.618044584435834,-0.002311578808381287,0.014898284114718718,increase,8.076317821150695,0.2652269470592393,0.6972588581554015,0.7210749992078619,-0.4320319110961621,-0.45584805214862256,increase,18.46541839287127,,,,,,na,,,,,,,na,,0.9149069587374905,0.9220271169826821,0.9134457474621688,-0.007120158245191632,0.0014612112753217277,increase,0.13302922549553362,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,1.5888330936431887,2.101359844207764,-9.297388315200806,-9.80991506576538,increase,397.37843615668123,,,,,,na,,0.3576660156344664,0.35156250003613265,0.3881835937881639,0.006103515598333775,-0.03051757815369749,increase,0.34877232146535914,0.0002622604370331,0.0002717971797841,0.0005626678483901,-9.536742751000012e-06,-0.00030040741135700004,increase,0.07084437821927136,0.0012397766116989,0.00111579895094735,0.0007057189928437,0.00012397766075155,0.0005340576188552,increase,0.04632132344687139,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_009,positive_boundary_margin,0.2021999942660334,0.2081999942660334,0.005999999999999978,269,275,7,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4581692109672312,0.0748967244389076,0.1218850950669829,0.3832724865283236,0.33628411590024826,increase,32.66261717021409,0.7290944424190454,0.7014744971077066,0.7222604380484511,0.027619945311338823,0.006834004370594338,increase,7.613535819960799,0.2776099263818019,0.6505765145034021,0.6116046473266487,-0.3729665881216003,-0.3339947209448468,decrease,-25.04908135025328,0.6478247127934432,0.6150985878991682,0.6400185134187403,0.032726124894275066,0.007806199374702949,increase,11.836303047110649,0.2652269470592393,0.7210749992078619,0.673442717102941,-0.45584805214862256,-0.4082157700437017,decrease,-30.615543872531795,,,,,,na,,,,,,,na,,0.8871018828151701,0.8711253922572233,0.8858231625402352,0.01597649055794681,0.0012787202749349191,decrease,-0.8319986343389738,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,2.101359844207764,1.0763063430786133,-9.80991506576538,-8.78486156463623,decrease,-658.8508685429915,,,,,,na,,0.3808593750603765,0.4052734375099475,0.3735351562606251,-0.024414062449571006,0.00732421879975137,flat,1.8160288088135294e-09,0.0012779235825299,0.0007820129392199,0.0011253356918324,0.00049591064331,0.00015258789069749995,increase,0.0572204590661002,0.0003623962392909,0.0005340576163582,0.0003623962401528,-0.00017166137706730005,-8.619000153343992e-13,increase,0.1271565751208838,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
