label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(2412,)",float64,"(2412,)",-0.057200007140636444,0.5455499928593641,2412,2223,2412,0.9216417910447762,-155574.90625,-48.0224609375,17.644012451171875,551919.4362861387,1734600.5,1760806.25,767127.0835548862,[2412],1,1,0
summary_ip,summary/ip,summary,"(2412,)",float64,"(2412,)",-0.057200007140636444,0.5455499928593641,2412,2412,2412,1.0,-18818.8359375,1504.222705078125,431271.921875,342807.7255668909,559213.284375,564035.125,222746.5583723923,[2412],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(2412,)",float64,"(2412,)",-0.057200007140636444,0.5455499928593641,2412,1966,2412,0.8150912106135987,-3.590774078874583e+17,3.057411983356723e+19,1.1123958809521396e+20,1.1713382841664823e+20,2.0531053961721728e+20,2.9703023390173325e+20,7.001464798940888e+19,[2412],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 30150)",float64,"(30150,)",-0.057200007140636444,0.545779992859339,30150,83367,90450,0.9216915422885572,-0.01220703125,-0.0048828125,0.37841796875,0.5087359745725227,1.1181640625,4.99755859375,0.43684563830189227,"[2, 15075]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 30150)",float64,"(30150,)",-0.057200007140636444,0.545779992859339,30150,500202,542700,0.9216915422885572,-0.009250640869140625,-0.002269744873046875,0.00030517578125,0.005525938182900378,0.025482177734375,0.074920654296875,0.010120915400465554,"[5, 15075]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 30150)",float64,"(30150,)",-0.057200007140636444,0.545779992859339,30150,500202,542700,0.9216915422885572,-0.07808685302734375,-0.00682830810546875,0.00030517578125,0.004081674939786729,0.02288818359375,0.04894256591796875,0.010599475894210758,"[5, 15075]",8,8,0
equilibrium_q95,equilibrium/q95,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,5.095639228820801,5.240470910072327,6.7446205615997314,8.628482114184987,15.12126703262329,16.588674545288086,3.6464814434004436,[121],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,1.201348066329956,1.4244824171066284,1.7115360498428345,1.694979417053136,1.9665147483348844,2.2884304523468018,0.17979777565532987,[121],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,0.10460741072893143,0.14827544316649438,0.3468300551176071,0.32486171495508065,0.4046747326850891,0.4179222583770752,0.07433931596627026,[121],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,0.179914191365242,0.19227750822901726,0.40282610058784485,0.373709381304004,0.4638653099536896,0.4638653099536896,0.08679288026281778,[121],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,0.3943173289299011,0.4812779054045677,0.5855631232261658,0.5688109682364897,0.6039113909006119,0.6081008911132812,0.041251675241075134,[121],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,-2.3545899391174316,-2.3545899391174316,1.1764850616455078,0.9753777575679123,2.598641562461853,2.661055326461792,1.2095887188589836,[121],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,-0.7272024154663086,-0.7272024154663086,0.2789009213447571,0.22195148783397267,0.5782686710357665,0.5891690850257874,0.31458537021748334,[121],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(121,)",float64,"(121,)",-0.057200007140636444,0.5427999928593632,121,88,121,0.7272727272727273,2728.505615234375,8368.574194335939,69405.87109375,61922.23647516424,93247.175,94584.625,28306.86031568845,[121],1,1,0
