summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.06800001114606857,4820.3369140625,-0.06800001114606857,,-0.06800001114606857,,-0.06800001114606857,,-0.06800001114606857,,-0.06800001114606857,,,-0.06800001114606857,,,-0.06800001114606857
,-0.06775001114606857,4761.7783203125,-0.06775001114606857,,-0.06775001114606857,,-0.06798001114606857,,-0.06798001114606857,,-0.06798001114606857,,,-0.06300001114606857,,,-0.06300001114606857
,-0.06750001114606857,3382.973876953125,-0.06750001114606857,,-0.06750001114606857,,-0.06796001114606856,,-0.06796001114606856,,-0.06796001114606856,,,-0.058000011146068564,,,-0.058000011146068564
,-0.06725001114606857,4802.95068359375,-0.06725001114606857,,-0.06725001114606857,,-0.06794001114606855,,-0.06794001114606855,,-0.06794001114606855,,,-0.05300001114606856,,,-0.05300001114606856
,-0.06700001114606857,6830.85498046875,-0.06700001114606857,,-0.06700001114606857,,-0.06792001114606855,,-0.06792001114606855,,-0.06792001114606855,,,-0.048000011146068555,,,-0.048000011146068555
,-0.06675001114606857,6287.32373046875,-0.06675001114606857,,-0.06675001114606857,,-0.06790001114606854,,-0.06790001114606854,,-0.06790001114606854,,,-0.04300001114606855,,,-0.04300001114606855
,-0.06650001114606857,6508.017578125,-0.06650001114606857,,-0.06650001114606857,,-0.06788001114606854,,-0.06788001114606854,,-0.06788001114606854,,,-0.038000011146068546,,,-0.038000011146068546
,-0.06625001114606857,4439.13916015625,-0.06625001114606857,,-0.06625001114606857,,-0.06786001114606853,,-0.06786001114606853,,-0.06786001114606853,,,-0.03300001114606854,,,-0.03300001114606854
,-0.06600001114606857,4495.8984375,-0.06600001114606857,,-0.06600001114606857,,-0.06784001114606852,,-0.06784001114606852,,-0.06784001114606852,,,-0.028000011146068537,,,-0.028000011146068537
,-0.06575001114606857,4512.2919921875,-0.06575001114606857,,-0.06575001114606857,,-0.06782001114606852,,-0.06782001114606852,,-0.06782001114606852,,,-0.023000011146068533,,,-0.023000011146068533
,-0.06550001114606857,6205.87353515625,-0.06550001114606857,,-0.06550001114606857,,-0.06780001114606851,,-0.06780001114606851,,-0.06780001114606851,,,-0.01800001114606853,,,-0.01800001114606853
,-0.06525001114606857,6592.7841796875,-0.06525001114606857,,-0.06525001114606857,,-0.0677800111460685,,-0.0677800111460685,,-0.0677800111460685,,,-0.013000011146068524,,,-0.013000011146068524
,-0.06500001114606857,6653.90380859375,-0.06500001114606857,,-0.06500001114606857,,-0.0677600111460685,,-0.0677600111460685,,-0.0677600111460685,,,-0.00800001114606852,,,-0.00800001114606852
,-0.06475001114606857,4262.123046875,-0.06475001114606857,,-0.06475001114606857,,-0.0677400111460685,,-0.0677400111460685,,-0.0677400111460685,,,-0.0030000111460685153,,,-0.0030000111460685153
,-0.06450001114606857,2699.761474609375,-0.06450001114606857,,-0.06450001114606857,,-0.06772001114606849,,-0.06772001114606849,,-0.06772001114606849,,,0.001999988853931489,,,0.001999988853931489
