label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(2181,)",float64,"(2181,)",-0.06920000910758972,0.47579999089241076,2181,1944,2181,0.8913342503438789,-2.4888408184051514,-1.0249911546707153,-0.43935588002204895,-0.07562830289940775,1.0249911546707153,2.4888408184051514,0.6990060396692281,[2181],1,1,0
summary_ip,summary/ip,summary,"(2181,)",float64,"(2181,)",-0.06920000910758972,0.47579999089241076,2181,2181,2181,1.0,-32421.607421875,-619.12060546875,536101.625,440594.65180566756,757326.75,773198.875,301821.04497855774,[2181],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(2181,)",float64,"(2181,)",-0.06920000910758972,0.47579999089241076,2181,1944,2181,0.8913342503438789,-1.8808856133689672e+18,5.416932153806029e+17,1.2617787852562052e+20,1.2470663716510823e+20,2.6069037624717836e+20,3.05681261757819e+20,7.745352063652235e+19,[2181],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 27260)",float64,"(27260,)",-0.06920000910758972,0.47597999089257725,27260,72897,81780,0.8913793103448275,-0.01220703125,-0.00244140625,0.4833984375,0.591040550472756,1.143066406249993,2.35595703125,0.4112467075381863,"[2, 13630]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 27260)",float64,"(27260,)",-0.06920000910758972,0.47597999089257725,27260,437382,490680,0.8913793103448275,-0.008678436279296875,-0.002155303955078125,0.00041961669921875,0.011182490041460245,0.063629150390625,0.19012451171875,0.024672895646566873,"[5, 13630]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 27260)",float64,"(27260,)",-0.06920000910758972,0.47597999089257725,27260,437382,490680,0.8913793103448275,-0.07808685302734375,-0.0057220458984375,0.001068115234375,0.009323963562799041,0.052642822265625,0.1629638671875,0.022060583051074296,"[5, 13630]",8,8,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 110)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,6195,13200,0.4693181818181818,1.3255938240793643,91.3877529159422,406.86300564230487,424.05054186199544,758.1004021078227,976.2558018034227,202.3683058114855,"[120, 110]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 110)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,6195,13200,0.4693181818181818,2.2126945850494432e+17,1.1129301614075169e+19,3.28855844064346e+19,3.2273075662074614e+19,5.379718456387838e+19,6.405018497595096e+19,1.2826804175812057e+19,"[120, 110]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,2.7152748107910156,4.08775110244751,6.025870323181152,6.433219299316407,13.13349208831787,13.210524559020996,2.1177797597836117,[110],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,1.2998623847961426,1.3424125909805298,1.7796512842178345,1.7064920663833618,1.9489023685455322,1.9626996517181396,0.18797214737359436,[110],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,0.1488306075334549,0.1755809798836708,0.32816722989082336,0.30472687204678855,0.3961503624916077,0.4046860337257385,0.06659055891672275,[110],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,0.178566575050354,0.19701890647411346,0.378269225358963,0.3436913508176804,0.4403850346803665,0.44394439458847046,0.08265856642035281,[110],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,0.3173508942127228,0.338928759098053,0.5673248171806335,0.5326228749752044,0.5962229788303375,0.6012067794799805,0.07281711273117986,[110],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,-14.523014068603516,-3.3335632085800166,0.969344973564148,0.30307613293329877,1.9022513985633847,1.9863321781158447,2.721437126805261,[110],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,-3.470029830932617,-0.6691817641258239,0.17618630826473236,0.0842380845050017,1.0774121046066283,1.1233056783676147,0.6817735107255922,[110],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(110,)",float64,"(110,)",-0.06920000910758972,0.47579999089241076,110,75,110,0.6818181818181818,5772.52685546875,5873.6923828125,138726.625,119428.79723307291,178222.53125,195806.15625,56768.17211331688,[110],1,1,0
