label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(1817,)",float64,"(1817,)",-0.06800001114606857,0.38599998885393183,1817,1584,1817,0.8717666483214089,-18.46037483215332,-5.272701263427734,-0.43931838870048523,0.022598731529080505,4.100990295410156,9.22872257232666,2.836256257422245,[1817],1,1,0
summary_ip,summary/ip,summary,"(1817,)",float64,"(1817,)",-0.06800001114606857,0.38599998885393183,1817,1817,1817,1.0,-28915.224609375,-3788.557421874999,569374.0625,434469.9945447677,755801.625,1052445.125,317694.2943838858,[1817],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(1817,)",float64,"(1817,)",-0.06800001114606857,0.38599998885393183,1817,1584,1817,0.8717666483214089,-6.916068876199395e+18,-3.618153237820159e+18,7.348530768757182e+19,5.787678763926842e+19,9.21197331184869e+19,1.1159119432159068e+20,3.302942188289202e+19,[1817],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 22701)",float64,"(22701,)",-0.06800001114606857,0.38599998885407044,22701,59400,68103,0.8722082727633144,-0.01220703125,-0.009765625,0.224609375,0.3675814541903409,1.07666015625,2.1875,0.38804136511556914,"[2, 11351]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 22701)",float64,"(22701,)",-0.06800001114606857,0.38599998885407044,22701,356400,408618,0.8722082727633144,-0.007991790771484375,-0.001983642578125,0.00026702880859375,0.020648262075302175,0.112152099609375,0.3125,0.04925811766204489,"[5, 11351]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 22701)",float64,"(22701,)",-0.06800001114606857,0.38599998885407044,22701,356400,408618,0.8722082727633144,-0.07808685302734375,-0.0106048583984375,0.001201629638671875,0.0164248060297083,0.081024169921875,0.3125,0.04183578729598991,"[5, 11351]",8,8,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 91)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,3559,10920,0.3259157509157509,3.375352327637545,116.58216693144936,498.8921824797357,496.0351930337515,857.5192286404944,1088.341897753123,227.1930776281743,"[120, 91]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 91)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,3559,10920,0.3259157509157509,7.781484425064457e+17,7.743623759860957e+18,1.6580890321652118e+19,1.6740468878936578e+19,2.8028690282431705e+19,3.5380708266446615e+19,5.786017803678488e+18,"[120, 91]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,5.004472255706787,5.157757806777954,6.1459784507751465,6.490879058837891,8.93676958084106,11.248579978942871,1.300117571796096,[91],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,1.4853061437606812,1.5644324898719788,1.799390196800232,1.7758315357111267,1.9593843340873718,1.9894003868103027,0.12340674545752485,[91],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,0.17663195729255676,0.2016892284154892,0.3102544844150543,0.2932301736989264,0.3515299260616302,0.37166547775268555,0.05123091499489689,[91],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,0.17663195729255676,0.19142822474241256,0.35549360513687134,0.32849007137751174,0.4231830954551697,0.4291905462741852,0.08026233779174662,[91],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,0.4241121709346771,0.43700847327709197,0.5623308420181274,0.5320936340396687,0.5847517609596252,0.5900834798812866,0.0533785256539753,[91],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,0.15311969816684723,0.2154606819152832,0.6065401434898376,0.5285809077953888,0.7631722331047058,0.8418821692466736,0.17921578787129572,[91],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,0.051725126802921295,0.06545982509851456,0.10792041569948196,0.10313068260833369,0.13309617340564725,0.1852380484342575,0.023429899568026855,[91],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(91,)",float64,"(91,)",-0.06800001114606857,0.3819999888539318,91,59,91,0.6483516483516484,-271676.6875,23708.117382812503,150014.578125,117099.96150026484,177112.228125,330829.625,79962.77306797805,[91],1,1,0
