summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.06920000910758972,3455.746337890625,-0.06920000910758972,,-0.06920000910758972,,-0.06920000910758972,,-0.06920000910758972,,-0.06920000910758972,,,-0.06920000910758972,,,-0.06920000910758972
,-0.06895000910758972,3716.317626953125,-0.06895000910758972,,-0.06895000910758972,,-0.06918000910758972,,-0.06918000910758972,,-0.06918000910758972,,,-0.06420000910758972,,,-0.06420000910758972
,-0.06870000910758972,4472.21875,-0.06870000910758972,,-0.06870000910758972,,-0.06916000910758971,,-0.06916000910758971,,-0.06916000910758971,,,-0.05920000910758971,,,-0.05920000910758971
,-0.06845000910758972,3698.068359375,-0.06845000910758972,,-0.06845000910758972,,-0.0691400091075897,,-0.0691400091075897,,-0.0691400091075897,,,-0.05420000910758971,,,-0.05420000910758971
,-0.06820000910758972,2326.30712890625,-0.06820000910758972,,-0.06820000910758972,,-0.0691200091075897,,-0.0691200091075897,,-0.0691200091075897,,,-0.049200009107589704,,,-0.049200009107589704
,-0.06795000910758972,1508.2366943359375,-0.06795000910758972,,-0.06795000910758972,,-0.06910000910758969,,-0.06910000910758969,,-0.06910000910758969,,,-0.0442000091075897,,,-0.0442000091075897
,-0.06770000910758972,3006.019775390625,-0.06770000910758972,,-0.06770000910758972,,-0.06908000910758968,,-0.06908000910758968,,-0.06908000910758968,,,-0.039200009107589695,,,-0.039200009107589695
,-0.06745000910758972,3287.60107421875,-0.06745000910758972,,-0.06745000910758972,,-0.06906000910758968,,-0.06906000910758968,,-0.06906000910758968,,,-0.03420000910758969,,,-0.03420000910758969
,-0.06720000910758972,3371.723876953125,-0.06720000910758972,,-0.06720000910758972,,-0.06904000910758967,,-0.06904000910758967,,-0.06904000910758967,,,-0.029200009107589686,,,-0.029200009107589686
,-0.06695000910758972,2910.4189453125,-0.06695000910758972,,-0.06695000910758972,,-0.06902000910758967,,-0.06902000910758967,,-0.06902000910758967,,,-0.02420000910758968,,,-0.02420000910758968
,-0.06670000910758972,3895.880615234375,-0.06670000910758972,,-0.06670000910758972,,-0.06900000910758966,,-0.06900000910758966,,-0.06900000910758966,,,-0.019200009107589677,,,-0.019200009107589677
,-0.06645000910758972,2082.94091796875,-0.06645000910758972,,-0.06645000910758972,,-0.06898000910758965,,-0.06898000910758965,,-0.06898000910758965,,,-0.014200009107589673,,,-0.014200009107589673
,-0.06620000910758972,4058.537841796875,-0.06620000910758972,,-0.06620000910758972,,-0.06896000910758965,,-0.06896000910758965,,-0.06896000910758965,,,-0.009200009107589668,,,-0.009200009107589668
,-0.06595000910758972,4915.5048828125,-0.06595000910758972,,-0.06595000910758972,,-0.06894000910758964,,-0.06894000910758964,,-0.06894000910758964,,,-0.004200009107589664,,,-0.004200009107589664
