summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.059000007808208466,1414.03564453125,-0.059000007808208466,,-0.059000007808208466,,-0.059000007808208466,,-0.059000007808208466,,-0.059000007808208466,,,-0.059000007808208466,,,-0.059000007808208466
,-0.058750007808208465,1103.7926025390625,-0.058750007808208465,,-0.058750007808208465,,-0.058980007808208466,,-0.058980007808208466,,-0.058980007808208466,,,-0.05400000780820847,,,-0.05400000780820847
,-0.058500007808208465,1443.6129150390625,-0.058500007808208465,,-0.058500007808208465,,-0.05896000780820847,,-0.05896000780820847,,-0.05896000780820847,,,-0.04900000780820847,,,-0.04900000780820847
,-0.058250007808208465,2049.94580078125,-0.058250007808208465,,-0.058250007808208465,,-0.05894000780820847,,-0.05894000780820847,,-0.05894000780820847,,,-0.04400000780820847,,,-0.04400000780820847
,-0.058000007808208465,2351.604736328125,-0.058000007808208465,,-0.058000007808208465,,-0.05892000780820847,,-0.05892000780820847,,-0.05892000780820847,,,-0.039000007808208476,,,-0.039000007808208476
,-0.057750007808208464,3692.699462890625,-0.057750007808208464,,-0.057750007808208464,,-0.05890000780820847,,-0.05890000780820847,,-0.05890000780820847,,,-0.03400000780820848,,,-0.03400000780820848
,-0.057500007808208464,2281.462158203125,-0.057500007808208464,,-0.057500007808208464,,-0.05888000780820847,,-0.05888000780820847,,-0.05888000780820847,,,-0.02900000780820848,,,-0.02900000780820848
,-0.057250007808208464,2170.14990234375,-0.057250007808208464,,-0.057250007808208464,,-0.05886000780820847,,-0.05886000780820847,,-0.05886000780820847,,,-0.024000007808208483,,,-0.024000007808208483
,-0.057000007808208464,2396.769287109375,-0.057000007808208464,,-0.057000007808208464,,-0.05884000780820847,,-0.05884000780820847,,-0.05884000780820847,,,-0.019000007808208486,,,-0.019000007808208486
,-0.056750007808208464,5086.53369140625,-0.056750007808208464,,-0.056750007808208464,,-0.05882000780820847,,-0.05882000780820847,,-0.05882000780820847,,,-0.014000007808208488,,,-0.014000007808208488
,-0.05650000780820846,7436.32421875,-0.05650000780820846,,-0.05650000780820846,,-0.058800007808208474,,-0.058800007808208474,,-0.058800007808208474,,,-0.00900000780820849,,,-0.00900000780820849
,-0.05625000780820846,6779.64453125,-0.05625000780820846,,-0.05625000780820846,,-0.058780007808208475,,-0.058780007808208475,,-0.058780007808208475,,,-0.004000007808208493,,,-0.004000007808208493
,-0.05600000780820846,6173.828125,-0.05600000780820846,,-0.05600000780820846,,-0.058760007808208475,,-0.058760007808208475,,-0.058760007808208475,,,0.0009999921917915044,,,0.0009999921917915044
,-0.05575000780820846,5736.29345703125,-0.05575000780820846,,-0.05575000780820846,,-0.058740007808208476,,-0.058740007808208476,,-0.058740007808208476,,,0.005999992191791509,,,0.005999992191791509
,-0.05550000780820846,4492.646484375,-0.05550000780820846,,-0.05550000780820846,,-0.05872000780820848,,-0.05872000780820848,,-0.05872000780820848,,,0.0109999921917915,,,0.0109999921917915
,-0.05525000780820846,3752.84716796875,-0.05525000780820846,,-0.05525000780820846,,-0.05870000780820848,,-0.05870000780820848,,-0.05870000780820848,54.3775404206078,20.035526355790267,0.01599999219179149,1.0328284763464364e+18,1.353302048653782e+18,0.01599999219179149
,-0.05500000780820846,4309.63720703125,-0.05500000780820846,,-0.05500000780820846,,-0.05868000780820848,,-0.05868000780820848,,-0.05868000780820848,49.90907430446881,55.835574225366884,0.020999992191791494,2.5598102384407936e+18,6.466196340887537e+17,0.020999992191791494
,-0.05475000780820846,5026.3837890625,-0.05475000780820846,,-0.05475000780820846,,-0.05866000780820848,,-0.05866000780820848,,-0.05866000780820848,49.90907430446881,55.835574225366884,0.0259999921917915,2.5598102384407936e+18,6.466196340887537e+17,0.0259999921917915
,-0.05450000780820846,5128.173828125,-0.05450000780820846,,-0.05450000780820846,,-0.05864000780820848,,-0.05864000780820848,,-0.05864000780820848,49.90907430446881,55.835574225366884,0.03099999219179149,2.5598102384407936e+18,6.466196340887537e+17,0.03099999219179149
,-0.05425000780820846,4512.935546875,-0.05425000780820846,,-0.05425000780820846,,-0.05862000780820848,,-0.05862000780820848,,-0.05862000780820848,,7.066172243121478,0.03599999219179148,,6.73758653575777e+17,0.03599999219179148
,-0.05400000780820846,4545.76171875,-0.05400000780820846,,-0.05400000780820846,,-0.05860000780820848,,-0.05860000780820848,,-0.05860000780820848,449.4561049312988,17.84980977759858,0.040999992191791484,6.616619456299471e+18,5.075979930070241e+17,0.040999992191791484
,-0.05375000780820846,3149.072509765625,-0.05375000780820846,,-0.05375000780820846,,-0.05858000780820848,,-0.05858000780820848,,-0.05858000780820848,449.4561049312988,17.84980977759858,0.04599999219179149,6.616619456299471e+18,5.075979930070241e+17,0.04599999219179149
,-0.05350000780820846,5142.42626953125,-0.05350000780820846,,-0.05350000780820846,,-0.058560007808208484,,-0.058560007808208484,,-0.058560007808208484,449.4561049312988,17.84980977759858,0.05099999219179148,6.616619456299471e+18,5.075979930070241e+17,0.05099999219179148
